,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,drb,rfid
0,ztf,59509.42792819999,1755427920315015002,1,1755427920315,19.2839,1,1755,1.53605,19.7287,19.3572,0.271155,0.3857,131.8940499,22.5201786,0.321429,t17_f5_c3,19.5237,0.5771,False,False,False,correction_1.0.6,0.0,1.764364220315015e+18,,,,,
1,ztf,59509.49854170019,1755498540315015018,2,1755498540315,19.8318,1,1755,0.719044,20.1247,20.5519,0.269232,0.7822,131.8939746,22.5199704,0.68,t17_f5_c3,20.1437,0.6899,False,True,False,correction_1.0.6,0.0,1.764364220315015e+18,19.611273,0.1660438,0.16778582,,
2,ztf,59518.36422450002,1764364220315015017,1,1764364220315,19.99731,1,1764,1.1585085,19.729456,19.6127,0.18689229,0.2195,131.893934,22.5201077,0.69857144,t17_f5_c3,19.7192,0.3096,True,True,True,correction_1.0.6,0.0,,19.497845,0.14990571,0.15098943,0.9988407,617120103.0
3,ztf,59518.50775460014,1764507750315015026,2,1764507750315,20.431293,1,1764,0.76058435,19.665854,19.7937,0.15197068,0.227,131.893965,22.5199944,0.89857143,t17_f5_c3,20.0253,0.359,True,True,False,correction_1.0.6,0.0,,19.303465,0.10731801,0.108844,0.99995613,617120203.0
4,ztf,59522.44687499991,1768446870315015032,1,1768446870315,20.658709,1,1768,0.95444244,19.769503,19.628,0.14214925,0.1498,131.8939878,22.5200263,0.86,t17_f5_c3,19.5778,0.1825,True,True,True,correction_1.0.6,0.0,,19.530083,0.112491064,0.11401875,0.99860245,617120103.0
5,ztf,59522.473437500186,1768473435315015005,2,1768473435315,20.519287,1,1768,1.0780569,19.923298,19.6768,0.1922733,0.187,131.8940053,22.5200552,0.46714285,t17_f5_c3,19.5394,0.2109,True,True,False,correction_1.0.6,0.0,,19.434053,0.119465016,0.12252395,0.99996483,568120253.0
6,ztf,59522.48636570014,1768486360315015025,2,1768486360315,20.42046,1,1768,0.83743954,20.011442,20.1724,0.17272425,0.3169,131.8939922,22.5200011,0.7457143,t17_f5_c3,20.3,0.4557,True,True,False,correction_1.0.6,0.0,,19.539314,0.10951426,0.11181556,0.99979293,617120203.0
7,ztf,59522.50464119995,1768504645315015003,1,1768504645315,20.623587,1,1768,1.1899711,19.840923,19.6843,0.17253947,0.1697,131.8940612,22.5200144,0.7057143,t17_f5_c3,19.6429,0.2089,True,True,True,correction_1.0.6,0.0,,19.610945,0.13720474,0.13960381,0.99996394,568120153.0
8,ztf,59524.46402780013,1770464025315015002,2,1770464025315,20.409792,1,1770,0.9599546,19.870237,19.6876,0.198797,0.2178,131.8939836,22.5200341,0.63,t17_f5_c3,19.5651,0.2491,True,True,False,correction_1.0.6,0.0,,19.399942,0.12618652,0.12891154,0.9996058,568120253.0
9,ztf,59524.51988429995,1770519880315015025,1,1770519880315,20.640167,1,1770,0.9564557,19.79199,19.9466,0.12989664,0.195,131.8939231,22.5200513,0.8742857,t17_f5_c3,19.8292,0.2236,True,True,True,correction_1.0.6,0.0,,19.548082,0.10202289,0.10376113,0.9999727,617120103.0
