,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase
0,ztf,59550.39141200017,1796391410615015008,2,1796391410615,20.399895,1,1796,1.2270849,19.115566,19.000654,19.2787,0.096185856,0.08562509,0.086525954,0.1431,136.3588058,8.4469231,0.9242857,t17_f5_c3,0.9999971,19.222,0.1735,518120206,True,True,False,correction_1.0.6,0.0
1,ztf,59550.46109949984,1796461090615015008,1,1796461090615,20.544062,1,1796,1.3481909,19.044176,18.949566,19.044,0.102915436,0.093802944,0.09432714,0.0843,136.3588469,8.4469443,0.91571426,t17_f5_c3,0.999995,19.0573,0.1083,518120106,True,True,False,correction_1.0.6,0.0
