,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid
0,ztf,59622.3735301001,1868373532415015002,2,1868373532415,20.0179,1,1868,1.25798,18.3076,16.70059,18.3077,0.059994,100.0,0.013655372,0.0816,158.0370478,54.2406181,0.962857,t17_f5_c3,18.2447,0.0964,False,True,False,correction_1.0.6,0.0,1.873454212415015e+18,,
1,ztf,59622.50619209977,1868506192415015014,1,1868506192415,20.3631,1,1868,1.04237,18.2066,17.27504,18.1538,0.056235,100.0,0.023844171,0.0499,158.0371023,54.2406273,0.962857,t17_f5_c3,18.0799,0.058,False,True,False,correction_1.0.6,0.0,1.873454212415015e+18,,
2,ztf,59624.268692099955,1870268692415015009,1,1870268692415,19.6654,1,1870,1.18322,18.2783,17.304865,18.3095,0.069257,100.0,0.028254623,0.1187,158.0369998,54.2406351,0.96,t17_f5_c3,18.2658,0.1456,False,True,False,correction_1.0.6,0.0,1.873454212415015e+18,,
3,ztf,59624.36385420011,1870363852415015002,2,1870363852415,19.8853,1,1870,1.25378,18.4115,16.72338,18.4742,0.074005,100.0,0.015631927,0.113,158.0370416,54.2406236,0.952857,t17_f5_c3,18.4739,0.1426,False,True,False,correction_1.0.6,0.0,1.873454212415015e+18,,
4,ztf,59627.353483799845,1873353482415015003,2,1873353482415,19.1115,1,1873,1.42421,18.3958,,18.4595,0.134691,,,0.1702,158.0369724,54.2405968,0.918571,t17_f5_c3,18.374,0.2007,False,False,True,correction_1.0.6,0.0,1.873454212415015e+18,,
5,ztf,59627.4542129999,1873454212415015008,1,1873454212415,18.912056,1,1873,1.1763011,18.53378,17.40195,18.4538,0.13621883,0.032232087,0.04802925,0.1876,158.0370264,54.2406186,0.88285714,t17_f5_c3,18.6013,0.2752,True,True,False,correction_1.0.6,0.0,,0.9996505,787120124.0
6,ztf,59629.34650459979,1875346502415015002,2,1875346502415,19.8356,1,1875,1.09214,18.6271,16.76549,18.6468,0.081488,100.0,0.014670657,0.1234,158.0370731,54.2406715,0.962857,t17_f5_c3,18.6999,0.1632,False,True,False,correction_1.0.6,0.0,1.882240932415015e+18,,
7,ztf,59629.41619209992,1875416192415015008,1,1875416192415,19.5665,1,1875,1.02402,18.5783,17.41744,18.5181,0.097244,100.0,0.033382516,0.1276,158.0371175,54.2406244,0.951429,t17_f5_c3,18.479,0.157,False,True,False,correction_1.0.6,0.0,1.882240932415015e+18,,
8,ztf,59636.240937499795,1882240932415015012,1,1882240932415,20.63603,1,1882,1.1832312,19.430725,17.641846,19.4514,0.10153992,100.0,0.019547233,0.1376,158.0370453,54.2406033,0.9714286,t17_f5_c3,19.5886,0.1938,True,True,False,correction_1.0.6,0.0,,0.99999595,787120124.0
9,ztf,59638.3916782001,1884391672415015008,2,1884391672415,20.347437,1,1884,1.2431267,19.05612,16.831245,19.0424,0.09142013,100.0,0.0117785605,0.1178,158.0370391,54.2406296,0.9357143,t17_f5_c3,18.9608,0.1343,True,True,False,correction_1.0.6,0.0,,0.999984,787120224.0
10,ztf,59638.41023149993,1884410232415015015,1,1884410232415,20.4712,1,1884,1.03696,19.6183,17.675526,19.5937,0.139393,100.0,0.023287963,0.164,158.0370205,54.2406926,0.965714,t17_f5_c3,19.4834,0.1852,False,True,False,correction_1.0.6,0.0,1.886351112415015e+18,,
11,ztf,59640.351111100055,1886351112415015007,1,1886351112415,20.67389,1,1886,1.1470138,19.886131,17.715921,19.6746,0.14649439,100.0,0.019848939,0.1614,158.0370262,54.2406308,0.94714284,t17_f5_c3,19.5371,0.1767,True,True,False,correction_1.0.6,0.0,,0.9989878,787120124.0
12,ztf,59640.38562500011,1886385622415015006,2,1886385622415,20.619698,1,1886,1.1891457,19.02595,16.82731,18.9918,0.09916343,100.0,0.013088693,0.1039,158.0370574,54.2406423,0.95857143,t17_f5_c3,18.9954,0.1269,True,True,False,correction_1.0.6,0.0,,0.99997914,787120224.0
