,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,drb,rfid
0,ztf,59621.469976900145,1867469972815025003,1,1867469972815,20.2217,1,1867,1.40926,20.083,20.1914,0.248974,0.2908,169.8877631,76.0150829,0.715714,t17_f5_c3,20.1241,0.3503,False,False,False,correction_1.0.6,0.0,1.874197621615015e+18,,,,,
1,ztf,59621.469976900145,1867469972815015002,1,1867469972815,20.2216,1,1867,1.4014,20.0821,20.1105,0.248573,0.27,169.887764,76.015078,0.681429,t17_f5_c3,20.0087,0.3151,False,False,False,correction_1.0.6,0.0,1.869362292815015e+18,,,,,
2,ztf,59623.238911999855,1869238911615015001,1,1869238911615,19.4374,1,1869,0.575084,19.604,19.7285,0.272429,0.4475,169.8879095,76.0152121,0.638571,t17_f5_c3,19.8005,0.6138,False,True,True,correction_1.0.6,0.0,1.869362292815015e+18,19.425083,0.22989807,0.23103982,,
3,ztf,59623.36229170021,1869362292815015001,2,1869362292815,19.86329,1,1869,0.8768094,19.672895,19.6595,0.16705875,0.3058,169.8875926,76.0150611,0.8528572,t17_f5_c3,19.6902,0.4036,True,True,False,correction_1.0.6,0.0,,19.303919,0.1150898,0.11892647,0.9984385,861120228.0
4,ztf,59625.22019679984,1871220191615015000,1,1871220191615,19.1381,1,1871,1.44983,19.3617,19.4017,0.224761,0.4249,169.8875144,76.0149863,0.662857,t17_f5_c3,19.1816,0.4459,False,False,False,correction_1.0.6,0.0,1.871285641615015e+18,,,,,
5,ztf,59625.22170139989,1871221702815015001,1,1871221702815,19.2542,1,1871,1.57605,19.4888,19.3059,0.234753,0.3643,169.8875494,76.0150895,0.35,t17_f5_c3,19.5021,0.5605,False,False,False,correction_1.0.6,0.0,1.871285641615015e+18,,,,,
6,ztf,59625.284374999814,1871284372815015001,2,1871284372815,19.6557,1,1871,0.741382,19.57,19.5942,0.234127,0.3505,169.8877374,76.0150823,0.468571,t17_f5_c3,19.6994,0.4958,False,True,False,correction_1.0.6,0.0,1.871285641615015e+18,19.229683,0.16882586,0.17112938,,
7,ztf,59625.28564810008,1871285641615015000,2,1871285641615,19.51766,1,1871,0.61935335,19.607248,19.8892,0.20652682,0.5125,169.8882149,76.0150752,0.76,t17_f5_c3,20.1247,0.8178,True,True,False,correction_1.0.6,0.0,,19.296635,0.15229116,0.15514252,0.99998236,860120216.0
8,ztf,59628.19762729993,1874197621615015000,1,1874197621615,19.416828,1,1874,0.9145785,19.34388,19.5902,0.18035467,0.4459,169.8879868,76.0151064,0.8657143,t17_f5_c3,19.6552,0.6084,True,True,True,correction_1.0.6,0.0,,19.200686,0.15696529,0.15807024,0.99997807,860120116.0
9,ztf,59628.19817129988,1874198172815015002,1,1874198172815,19.4307,1,1874,1.22846,19.5987,19.9759,0.256018,0.6007,169.8879241,76.0150376,0.738571,t17_f5_c3,20.0566,0.8308,False,True,True,correction_1.0.6,0.0,1.876206961615015e+18,19.468304,0.2266318,0.2270451,,
10,ztf,59628.40715279989,1874407151615015002,2,1874407151615,19.2478,1,1874,0.785897,19.5791,19.6598,0.24513,0.4851,169.8879025,76.0149971,0.457143,t17_f5_c3,19.2735,0.4368,False,True,False,correction_1.0.6,0.0,1.876206961615015e+18,19.275421,0.1830326,0.18532118,,
11,ztf,59630.206967600156,1876206961615015001,1,1876206961615,19.395514,1,1876,1.0936855,19.332678,19.0112,0.17269576,0.2844,169.8877961,76.0150675,0.5857143,t17_f5_c3,18.7772,0.2943,True,True,True,correction_1.0.6,0.0,,19.190863,0.15041775,0.15154985,0.99972326,860120116.0
12,ztf,59636.40542820003,1882405422815015001,2,1882405422815,20.34431,1,1882,0.84228194,19.358524,19.4297,0.14594302,0.1573,169.8876925,76.0150529,0.9071429,t17_f5_c3,19.5848,0.2318,True,True,False,correction_1.0.6,0.0,,19.071182,0.10936565,0.11200737,0.9999895,861120228.0
13,ztf,59636.4467823999,1882446782815015004,1,1882446782815,20.305927,1,1882,1.4277731,19.300922,19.4893,0.12443252,0.15,169.8877513,76.0150874,0.9142857,t17_f5_c3,19.4535,0.1853,True,False,False,correction_1.0.6,0.0,,,,,0.99999297,861120128.0
14,ztf,59637.2172801001,1883217281615015000,1,1883217281615,20.14065,1,1883,1.1439793,19.324823,19.1267,0.12728393,0.1232,169.8876436,76.0150665,0.74857146,t17_f5_c3,18.9891,0.1386,True,True,True,correction_1.0.6,0.0,,19.183968,0.11027724,0.11179719,0.9998561,860120116.0
15,ztf,59639.17572919978,1885175721615015001,1,1885175721615,20.062307,1,1885,0.98687756,19.372347,19.1747,0.12278689,0.1425,169.8876771,76.0151116,0.73571426,t17_f5_c3,18.9589,0.1495,True,True,True,correction_1.0.6,0.0,,19.225595,0.105550885,0.10726338,0.9999902,860120116.0
16,ztf,59639.1897454001,1885189742815015000,1,1885189742815,20.06082,1,1885,1.4915515,19.50775,19.3552,0.16091089,0.1532,169.8875498,76.0150018,0.6457143,t17_f5_c3,19.218,0.1728,True,False,False,correction_1.0.6,0.0,,,,,0.9999871,861120128.0
17,ztf,59639.240879599936,1885240872815015000,2,1885240872815,19.850359,1,1885,0.6124273,19.336393,19.2546,0.122421436,0.1568,169.8879782,76.0150917,0.43285716,t17_f5_c3,19.1777,0.1871,True,True,False,correction_1.0.6,0.0,,19.054157,0.091346845,0.094398074,0.9995374,861120228.0
18,ztf,59639.2643519002,1885264351615015000,2,1885264351615,19.994085,1,1885,0.43090805,19.310719,19.3997,0.148656,0.1783,169.8878226,76.0150954,0.7171429,t17_f5_c3,19.2911,0.2064,True,True,False,correction_1.0.6,0.0,,19.066664,0.11628814,0.11873002,0.9999562,860120216.0
19,ztf,59641.24541669991,1887245411615015001,2,1887245411615,19.887104,1,1887,0.51088905,19.312382,18.9654,0.14130759,0.1705,169.8878356,76.0150687,0.73571426,t17_f5_c3,19.0119,0.2277,True,True,False,correction_1.0.6,0.0,,19.067991,0.11024717,0.11282611,0.9998481,860120216.0
