,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid
0,ztf,59637.39150460018,1883391500215015002,1,1883391500215,20.235125,1,1883,2.0184286,19.892462,19.6422,0.21019292,0.1685,208.0930474,44.7318091,0.47142857,t17_f5_c3,0.98925424,19.5872,0.2032,757120102.0,True,False,False,correction_1.0.6,0.0,
1,ztf,59637.40921299998,1883409210215015003,2,1883409210215,20.1059,1,1883,2.59466,19.769,19.6359,0.220803,0.2126,208.0929755,44.7316684,0.744286,t17_f5_c3,,19.6463,0.2719,,False,False,False,correction_1.0.6,0.0,1.885302740215015e+18
2,ztf,59639.302743100096,1885302740215015001,2,1885302740215,19.83934,1,1885,2.4407043,19.278759,19.1465,0.17020968,0.146,208.0929372,44.7317324,0.55857146,t17_f5_c3,0.99688005,19.2091,0.1959,757120202.0,True,False,False,correction_1.0.6,0.0,
3,ztf,59639.32115740003,1885321150215015000,1,1885321150215,19.952396,1,1885,2.4243772,19.350937,19.0159,0.1684469,0.106,208.0931774,44.7316507,0.27285713,t17_f5_c3,0.93761986,18.9609,0.1277,757120102.0,True,False,False,correction_1.0.6,0.0,
4,ztf,59641.36314810021,1887363140215015001,2,1887363140215,20.56011,1,1887,2.2280607,18.930067,18.836,0.081604786,0.0889,208.0930638,44.7317526,0.9685714,t17_f5_c3,0.9999995,18.8427,0.1121,757120202.0,True,False,False,correction_1.0.6,0.0,
5,ztf,59672.32807870023,1918328070215015003,1,1918328070215,20.806187,1,1918,2.256299,19.736725,19.6822,0.15776499,0.1419,208.093012,44.7317462,0.88,t17_f5_c3,0.9999689,19.6403,0.1713,757120102.0,True,False,False,correction_1.0.6,0.0,
6,ztf,59672.32807870023,1918328070215025002,1,1918328070215,20.8152,1,1918,2.26875,19.788,19.8385,0.161712,0.1621,208.0930069,44.7317441,0.882857,t17_f5_c3,,19.7982,0.1961,,False,False,False,correction_1.0.6,0.0,1.944373430215015e+18
7,ztf,59675.32615739992,1921326150215015000,1,1921326150215,20.67748,1,1921,2.2233927,20.2461,20.1418,0.20334934,0.2459,208.093055,44.731742,0.89,t17_f5_c3,0.99998236,20.222,0.335,757120102.0,True,False,False,correction_1.0.6,0.0,
8,ztf,59675.34353009984,1921343530215015000,2,1921343530215,20.58453,1,1921,2.3043914,19.277575,19.1595,0.09213156,0.1193,208.093015,44.7317464,0.95428574,t17_f5_c3,0.999999,19.2564,0.1635,757120202.0,True,False,False,correction_1.0.6,0.0,
9,ztf,59677.32203700021,1923322030215015001,1,1923322030215,20.223085,1,1923,2.252628,20.119265,20.0136,0.20811085,0.2714,208.0929948,44.7317544,0.8257143,t17_f5_c3,0.9998497,19.8517,0.298,757120102.0,True,False,False,correction_1.0.6,0.0,
10,ztf,59677.38653940009,1923386530215015001,2,1923386530215,20.235159,1,1923,2.3872144,19.34099,19.202,0.15494919,0.1429,208.0930378,44.7317136,0.88857144,t17_f5_c3,0.99999166,19.1293,0.1689,757120202.0,True,False,False,correction_1.0.6,0.0,
11,ztf,59679.217719899956,1925217710215015000,2,1925217710215,20.160982,1,1925,2.2987556,19.45847,19.2948,0.119620666,0.1922,208.0930264,44.7317434,0.95857143,t17_f5_c3,0.999993,19.2575,0.2363,757120202.0,True,False,False,correction_1.0.6,0.0,
12,ztf,59679.27918979991,1925279180215015000,1,1925279180215,20.2625,1,1925,2.08989,20.3868,20.243,0.254681,0.3869,208.0930773,44.7317761,0.822857,t17_f5_c3,,20.6034,0.6881,,False,False,False,correction_1.0.6,0.0,1.928319880215015e+18
13,ztf,59682.31988430023,1928319880215015000,2,1928319880215,19.828045,1,1928,2.2881513,19.438293,19.0921,0.16171347,0.1992,208.0929802,44.7317643,0.93285716,t17_f5_c3,0.9999393,19.0522,0.2451,757120202.0,True,False,False,correction_1.0.6,0.0,
14,ztf,59684.32895829994,1930328950215015000,2,1930328950215,19.7328,1,1930,2.42968,19.5919,19.1541,0.210851,0.2415,208.0930115,44.7317075,0.74,t17_f5_c3,,19.1985,0.3219,,False,False,False,correction_1.0.6,0.0,1.933383790215015e+18
15,ztf,59687.38379629981,1933383790215015001,2,1933383790215,19.841454,1,1933,2.32531,19.692053,19.4072,0.19110869,0.2887,208.093008,44.7317423,0.8814286,t17_f5_c3,0.99976593,19.0567,0.2673,757120202.0,True,False,False,correction_1.0.6,0.0,
16,ztf,59694.28253469989,1940282530215015000,2,1940282530215,20.2976,1,1940,2.43046,20.1909,19.7085,0.203454,0.2309,208.0929715,44.7317243,0.755714,t17_f5_c3,,19.8462,0.3318,,False,False,False,correction_1.0.6,0.0,1.944373430215015e+18
17,ztf,59698.37343750009,1944373430215015003,2,1944373430215,20.350224,1,1944,2.1110218,20.236313,19.9777,0.21407816,0.2712,208.0931415,44.7317659,0.8685714,t17_f5_c3,0.99948674,19.9117,0.3223,757120202.0,True,False,False,correction_1.0.6,0.0,
