,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase
0,ztf,59550.28189809993,1796281892415015015,1,1796281892415,20.207544,1,1796,6.6894712,17.239084,17.2894,0.05639052,0.0275,117.0426803,32.4385365,0.92285717,t17_f5_c3,0.99999964,17.2612,0.0334,663120124,True,False,False,correction_1.0.6,0.0
1,ztf,59550.37122689979,1796371222415015014,2,1796371222415,20.679607,1,1796,3.8263807,17.42172,17.4222,0.03814796,0.0215,117.0426955,32.4385327,0.9114286,t17_f5_c3,0.99947345,17.4016,0.026,663120224,True,False,False,correction_1.0.6,0.0
2,ztf,59638.3425925998,1884342592415015018,1,1884342592415,19.307846,1,1884,6.933577,18.740423,18.59,0.1303701,0.1542,117.0427857,32.43855,0.7271429,t17_f5_c3,0.99990845,18.7015,0.2188,663120124,True,False,False,correction_1.0.6,0.0
