,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext
0,ztf,58898.433807900175,1144433805215015010,1,1144433805215,21.0409,1,1144,1.99912,20.6145,21.0387,0.267023,0.4678,206.2505056,51.0895073,0.614286,t17_f5_c3,21.076,0.5981,False,False,False,bulk_1.0.0,0.0,1157483175215015004,,,,,
1,ztf,58898.46899309987,1144468995215015007,2,1144468995215,20.6917,1,1144,1.80621,20.1857,20.4328,0.292579,0.3837,206.2505491,51.0895467,0.67,t17_f5_c3,20.0487,0.3352,False,False,False,bulk_1.0.0,0.0,1157483175215015004,,,,,
2,ztf,58899.42918979982,1145429185215015011,1,1145429185215,20.6851,1,1145,1.69058,20.2371,20.2529,0.274401,0.2734,206.2503644,51.0894224,0.68,t17_f5_c3,20.1246,0.3032,False,False,False,bulk_1.0.0,0.0,1157483175215015004,,,,,
3,ztf,58899.47831019992,1145478315215015010,2,1145478315215,20.508902,1,1145,1.7988178,19.751736,19.6221,0.19928701,0.2036,206.2506878,51.0895074,0.8428571,t17_f5_c3,19.6,0.249,False,False,False,bulk_1.0.0,0.0,1157483175215015004,0.99989307,757120252.0,,,
4,ztf,58901.430381900165,1147430385215015006,2,1147430385215,20.394648,1,1147,1.8032671,19.83615,19.843,0.20078051,0.2437,206.2505974,51.0895329,0.7985714,t17_f5_c3,19.7342,0.2752,False,False,False,bulk_1.0.0,0.0,1157483175215015004,0.90949243,757120252.0,,,
5,ztf,58903.36747690011,1149367475215015006,1,1149367475215,20.795994,1,1149,1.9508063,20.152878,20.7372,0.18958426,0.4211,206.2505377,51.0894939,0.89857143,t17_f5_c3,20.6367,0.4795,False,False,False,bulk_1.0.0,0.0,1157483175215015004,0.99999917,757120152.0,,,
6,ztf,58903.450949099846,1149450945215015005,2,1149450945215,20.604752,1,1149,1.7116759,19.68288,19.5497,0.15767981,0.1806,206.250606,51.0895074,0.94285715,t17_f5_c3,19.4057,0.1968,False,False,False,bulk_1.0.0,0.0,1157483175215015004,0.9998272,757120252.0,,,
7,ztf,58904.45168979978,1150451685215015008,1,1150451685215,20.5044,1,1150,1.73146,20.3883,20.5221,0.365306,0.3649,206.2502902,51.0894245,0.84,t17_f5_c3,20.7283,0.5527,False,False,False,bulk_1.0.0,0.0,1157483175215015004,,,,,
8,ztf,58904.515474500135,1150515475215015003,2,1150515475215,20.2469,1,1150,1.84696,19.8468,20.0974,0.22451,0.349,206.2506378,51.0895379,0.812857,t17_f5_c3,19.974,0.3916,False,False,False,bulk_1.0.0,0.0,1157483175215015004,,,,,
9,ztf,58906.45657410007,1152456575215025004,2,1152456575215,20.2904,1,1152,1.88518,19.8766,19.9647,0.236292,0.3114,206.2506257,51.0895519,0.911429,t17_f5_c3,19.8532,0.3535,False,False,False,bulk_1.0.0,0.0,1182427635215015006,,,,,
10,ztf,58908.532476900145,1154532475215015006,1,1154532475215,20.5798,1,1154,1.66478,20.051,19.7184,0.203874,0.189,206.2503803,51.0894184,0.858571,t17_f5_c3,19.8129,0.2578,False,False,False,bulk_1.0.0,0.0,1182427635215015006,,,,,
11,ztf,58911.48317130003,1157483175215015004,2,1157483175215,20.164701,1,1157,1.9758966,19.720753,19.9073,0.18620408,0.2965,206.2507601,51.0895396,0.88714284,t17_f5_c3,19.8853,0.3655,False,False,False,bulk_1.0.0,0.0,1158467345215015005,0.9999971,757120252.0,,,
12,ztf,58912.46734949993,1158467345215015005,2,1158467345215,20.370287,1,1158,1.6613342,19.78189,19.7876,0.16275051,0.2588,206.2505968,51.0894908,0.9285714,t17_f5_c3,19.3696,0.2214,False,False,False,bulk_1.0.0,0.0,1182427635215015006,0.99993104,757120252.0,,,
13,ztf,58912.51907410007,1158519075215015006,1,1158519075215,20.7102,1,1158,2.12477,20.5189,20.8558,0.280306,0.5029,206.2505661,51.0895402,0.812857,t17_f5_c3,20.9508,0.6886,False,False,False,bulk_1.0.0,0.0,1182427635215015006,,,,,
14,ztf,58913.467152799945,1159467155215015001,2,1159467155215,20.085,1,1159,1.71395,19.7295,19.4962,0.236186,0.2705,206.250692,51.0894836,0.824286,t17_f5_c3,19.7134,0.4172,False,False,False,bulk_1.0.0,0.0,1182427635215015006,,,,,
15,ztf,58914.47083330015,1160470835215015004,1,1160470835215,19.6967,1,1160,2.28553,19.9167,19.6676,0.28688,0.412,206.2506932,51.0895681,0.777143,t17_f5_c3,19.2813,0.3692,False,False,False,bulk_1.0.0,0.0,1182427635215015006,,,,,
16,ztf,58914.512303200085,1160512305215015004,2,1160512305215,20.5921,1,1160,1.8852,19.767,20.0623,0.233333,0.3027,206.2506659,51.0895433,0.74,t17_f5_c3,19.6953,0.2706,False,False,False,bulk_1.0.0,0.0,1182427635215015006,,,,,
17,ztf,58936.4276389,1182427635215015006,2,1182427635215,20.459236,1,1182,1.6809545,19.765388,19.6651,0.16888386,0.2245,206.2506331,51.0894898,0.9257143,t17_f5_c3,19.3673,0.2139,False,False,False,bulk_1.0.0,0.0,1211299645215015004,0.9991078,757120252.0,,,
18,ztf,58939.423692100216,1185423695215015003,2,1185423695215,19.7369,1,1185,1.83394,19.9252,19.7691,0.29766,0.4361,206.2506515,51.0895303,0.727143,t17_f5_c3,19.6142,0.4809,False,False,False,bulk_1.0.0,0.0,1200446235215015002,,,,,
