,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid
0,ztf,59424.26293980004,1670262935115015005,1,1670262935115,20.7289,1,1670,3.28431,20.3285,20.3782,0.241512,0.3098,294.1060037,64.6433583,0.784286,t17_f5_c3,20.1711,0.3203,False,False,False,correction_1.0.6,0.0,1.673307446315015e+18,,
1,ztf,59427.30554400012,1673305545115015006,1,1673305545115,20.71445,1,1673,3.2635186,20.000307,20.3796,0.18954629,0.3165,294.1059939,64.6433513,0.8157143,t17_f5_c3,20.3741,0.393,True,False,False,correction_1.0.6,0.0,,0.9999987,827120151.0
2,ztf,59427.30744209979,1673307446315015009,1,1673307446315,20.830648,1,1673,3.9548204,19.63577,19.595,0.12314593,0.1497,294.1061443,64.6433718,0.8471429,t17_f5_c3,19.9212,0.2504,True,False,False,correction_1.0.6,0.0,,0.99999505,828120163.0
3,ztf,59427.34980319999,1673349805115015003,2,1673349805115,20.59579,1,1673,3.945872,19.838623,19.7535,0.14466745,0.2042,294.1061123,64.643364,0.5885714,t17_f5_c3,19.6117,0.2198,True,False,False,correction_1.0.6,0.0,,0.8770566,827120251.0
4,ztf,59429.32796300016,1675327966315015008,1,1675327966315,20.8067,1,1675,4.03433,19.3638,19.5048,0.100341,0.1373,294.1061761,64.6433532,0.907143,t17_f5_c3,19.7646,0.2162,False,False,False,correction_1.0.6,0.0,1.675329885115015e+18,,
5,ztf,59429.32988430001,1675329885115015005,1,1675329885115,20.796894,1,1675,3.3768651,19.410934,19.3979,0.105398685,0.1205,294.1060765,64.6433662,0.9342857,t17_f5_c3,19.3948,0.1487,True,False,False,correction_1.0.6,0.0,,0.9999829,827120151.0
6,ztf,59429.36693290016,1675366936315015005,2,1675366936315,20.550179,1,1675,3.9618552,19.314232,19.0931,0.10787893,0.1242,294.1061625,64.6433719,0.85714287,t17_f5_c3,19.0712,0.15,True,False,False,correction_1.0.6,0.0,,0.99651545,828120263.0
7,ztf,59429.371655100025,1675371655115015006,2,1675371655115,20.486868,1,1675,3.8334103,19.45974,19.5254,0.102693245,0.1777,294.1060382,64.6433787,0.82714283,t17_f5_c3,19.2116,0.1641,True,False,False,correction_1.0.6,0.0,,0.9972315,827120251.0
8,ztf,59434.241169000044,1680241165115015003,1,1680241165115,20.878033,1,1680,3.3854103,19.224264,19.112,0.0956067,0.0876,294.1060524,64.6432857,0.9257143,t17_f5_c3,19.0783,0.1045,True,False,False,correction_1.0.6,0.0,,0.9987054,827120151.0
9,ztf,59434.26300929999,1680263006315015011,1,1680263006315,20.886105,1,1680,4.019445,19.104568,19.1049,0.09344126,0.0909,294.106136,64.6433464,0.93,t17_f5_c3,19.1826,0.1204,True,False,False,correction_1.0.6,0.0,,0.99999845,828120163.0
10,ztf,59436.34876159998,1682348766315015018,1,1682348766315,20.783474,1,1682,3.9571419,19.106493,19.2195,0.09243166,0.1125,294.1061687,64.6433843,0.94857144,t17_f5_c3,19.1825,0.135,True,False,False,correction_1.0.6,0.0,,0.9999994,828120163.0
11,ztf,59436.35069439979,1682350695115015004,1,1682350695115,20.671785,1,1682,3.446195,19.19483,19.2629,0.10225152,0.1178,294.1061334,64.6433808,0.9257143,t17_f5_c3,19.1052,0.127,True,False,False,correction_1.0.6,0.0,,0.9987563,827120151.0
12,ztf,59436.36574070016,1682365746315015010,2,1682365746315,20.614157,1,1682,4.0194974,19.026342,19.0413,0.0755468,0.1212,294.1061419,64.643343,0.92714286,t17_f5_c3,19.0203,0.1463,True,False,False,correction_1.0.6,0.0,,0.9999995,828120263.0
13,ztf,59436.36719910009,1682367195115015003,2,1682367195115,20.582375,1,1682,4.0059447,19.146687,19.2111,0.07557348,0.1273,294.1061343,64.6433474,0.7157143,t17_f5_c3,19.0322,0.1323,True,False,False,correction_1.0.6,0.0,,0.9976474,827120251.0
14,ztf,59439.350567100104,1685350565115015002,1,1685350565115,20.590218,1,1685,3.3590043,19.29364,19.2501,0.124607906,0.1253,294.1060578,64.6433298,0.9342857,t17_f5_c3,19.1928,0.1478,True,False,False,correction_1.0.6,0.0,,0.9997449,827120151.0
15,ztf,59439.352037000004,1685352036315015007,1,1685352036315,20.436968,1,1685,3.9586363,19.247713,19.4416,0.105009876,0.1687,294.1061752,64.6433825,0.94285715,t17_f5_c3,19.4263,0.2086,True,False,False,correction_1.0.6,0.0,,0.99999964,828120163.0
16,ztf,59439.36921299994,1685369215115015006,2,1685369215115,20.36159,1,1685,3.942476,19.145416,18.9968,0.098431036,0.1242,294.1061198,64.6433669,0.7157143,t17_f5_c3,18.9435,0.1459,True,False,False,correction_1.0.6,0.0,,0.85375327,827120251.0
17,ztf,59439.37068289984,1685370686315015005,2,1685370686315,20.264833,1,1685,3.962893,19.217875,19.3747,0.12017574,0.2019,294.1061235,64.6433557,0.8685714,t17_f5_c3,19.3743,0.2518,True,False,False,correction_1.0.6,0.0,,0.999123,828120263.0
18,ztf,59446.339826399926,1692339825115015004,2,1692339825115,19.712261,1,1692,3.977477,19.557497,20.0459,0.18101434,0.5118,294.1060901,64.6433449,0.7757143,t17_f5_c3,20.0753,0.6673,True,False,False,correction_1.0.6,0.0,,0.99922776,827120251.0
