,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid
0,ztf,58736.274455999956,982274454015015000,2,982274454015,20.025457,1,982,9.330542,18.895372,18.9357,0.094578326,0.1598,300.8871272,56.6164739,0.9042857,t17_f5_c3,0.9999994,18.9549,0.2084,800120240.0,False,False,False,bulk_1.0.0,0.0,985191584015015002
1,ztf,58736.29722219985,982297224015015004,1,982297224015,19.777237,1,982,9.195397,18.76557,18.651,0.09242349,0.1324,300.8871345,56.6164551,0.91571426,t17_f5_c3,1.0,18.587,0.16,800120140.0,False,False,False,bulk_1.0.0,0.0,990187804015015002
2,ztf,58737.2885532002,983288554015015000,2,983288554015,19.783983,1,983,9.356577,19.17058,19.1839,0.130159,0.2245,300.8870194,56.6164743,0.82857144,t17_f5_c3,0.99999756,19.3952,0.3499,800120240.0,False,False,False,bulk_1.0.0,0.0,990187804015015002
3,ztf,58737.31012730021,983310124015015004,1,983310124015,19.408644,1,983,8.992543,19.0497,18.8647,0.21332797,0.192,300.8869246,56.6163849,0.6785714,t17_f5_c3,0.99247843,18.9592,0.2689,800120140.0,False,False,False,bulk_1.0.0,0.0,990187804015015002
4,ztf,58738.159305599984,984159304015015002,2,984159304015,19.693466,1,984,9.4030485,19.250437,19.145,0.12285304,0.2174,300.8870622,56.6164914,0.72,t17_f5_c3,0.9999994,19.1522,0.2809,800120240.0,False,False,False,bulk_1.0.0,0.0,990187804015015002
5,ztf,58738.192546300124,984192544015015002,1,984192544015,19.502687,1,984,9.101855,19.13009,19.171,0.19161378,0.2464,300.886955,56.6164198,0.85571426,t17_f5_c3,0.9999999,18.9855,0.2667,800120140.0,False,False,False,bulk_1.0.0,0.0,990187804015015002
6,ztf,58739.15807869984,985158074015015001,2,985158074015,19.486753,1,985,9.559852,19.347256,19.1521,0.18155228,0.2429,300.8871072,56.6165367,0.42,t17_f5_c3,0.9979228,19.1969,0.3248,800120240.0,False,False,False,bulk_1.0.0,0.0,990187804015015002
7,ztf,58739.19158559991,985191584015015002,1,985191584015,19.577316,1,985,9.165113,19.547518,19.6921,0.20373257,0.4378,300.887042,56.6164415,0.75142854,t17_f5_c3,1.0,19.2394,0.3709,800120140.0,False,False,False,bulk_1.0.0,0.0,990187804015015002
8,ztf,58740.19135419978,986191354015015002,1,986191354015,19.4171,1,986,9.39076,19.4595,19.2746,0.226417,0.345,300.8871189,56.6165102,0.652857,t17_f5_c3,,19.0333,0.3549,,False,False,False,bulk_1.0.0,0.0,990187804015015002
9,ztf,58741.15939809987,987159394015015004,2,987159394015,20.0019,1,987,9.48124,19.75,19.2818,0.214304,0.2458,300.8870308,56.6165085,0.325714,t17_f5_c3,,19.5587,0.407,,False,False,False,bulk_1.0.0,0.0,990187804015015002
10,ztf,58741.188217599876,987188214015015001,1,987188214015,19.8009,1,987,9.40039,19.5258,19.2873,0.238587,0.2735,300.8871446,56.6165146,0.42,t17_f5_c3,,19.3265,0.364,,False,False,False,bulk_1.0.0,0.0,990187804015015002
11,ztf,58743.159826400224,989159824015015001,2,989159824015,20.1357,1,989,9.21478,20.0541,19.635,0.257859,0.2752,300.8871136,56.61644,0.278571,t17_f5_c3,,19.3027,0.2604,,False,False,False,bulk_1.0.0,0.0,990187804015015002
12,ztf,58743.188796299975,989188794015015002,1,989188794015,20.0097,1,989,9.3604,19.8277,19.9488,0.280914,0.3833,300.8870952,56.6164998,0.608571,t17_f5_c3,,19.9007,0.471,,False,False,False,bulk_1.0.0,0.0,990187804015015002
13,ztf,58744.15876160003,990158764015015003,2,990158764015,20.30332,1,990,9.53514,20.123217,20.3041,0.17564791,0.4056,300.8872508,56.6165379,0.5285714,t17_f5_c3,0.9890984,20.1284,0.443,800120240.0,False,False,False,bulk_1.0.0,0.0,990187804015015002
14,ztf,58744.18780090008,990187804015015002,1,990187804015,20.402315,1,990,9.379834,19.954922,19.9317,0.20110328,0.2677,300.8870621,56.616505,0.5271429,t17_f5_c3,0.99866235,19.6993,0.2776,800120140.0,False,False,False,bulk_1.0.0,0.0,991158774015015004
15,ztf,58745.1587731,991158774015015004,2,991158774015,20.57405,1,991,9.43748,20.39626,20.8593,0.20931904,0.6085,300.887168,56.6165056,0.37714285,t17_f5_c3,0.33478546,20.6126,0.6227,800120240.0,False,False,False,bulk_1.0.0,0.0,991187914015015007
16,ztf,58745.1879166998,991187914015015007,1,991187914015,20.676506,1,991,9.345607,19.892883,19.9957,0.16342986,0.2252,300.8870518,56.6164946,0.6528571,t17_f5_c3,0.9999993,20.0208,0.2949,800120140.0,True,False,False,bulk_1.0.0,0.0,0
