,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid
0,ztf,59500.470335599966,1746470334715015000,1,1746470334715,20.227104,1,1746,0.40159643,19.846785,18.426735,19.8464,0.18300025,0.035670128,0.04948027,0.2331,145.6893208,41.4452009,0.97571427,t17_f5_c3,0.9916975,19.8387,0.2938,711120147.0,True,True,False,correction_1.0.6,0.0,
1,ztf,59500.50831020018,1746508314715015000,2,1746508314715,20.538603,1,1746,0.022850662,19.661879,17.837208,19.6738,0.12402825,100.0,0.02310215,0.1909,145.6894062,41.4453209,0.93,t17_f5_c3,0.99999845,19.6527,0.2355,711120247.0,True,True,False,correction_1.0.6,0.0,
2,ztf,59503.50956019992,1749509564715015000,1,1749509564715,20.211834,1,1749,0.22988887,20.048054,18.477581,19.8837,0.21140417,0.03442615,0.049765065,0.2179,145.6893438,41.4452521,0.70714283,t17_f5_c3,0.87772924,19.8437,0.2662,711120147.0,True,True,False,correction_1.0.6,0.0,
3,ztf,59509.47542819986,1755475424715015002,2,1755475424715,19.895,1,1755,0.264556,19.9622,17.88721,19.9801,0.299032,0.02477635,0.044230536,0.4322,145.6894755,41.4453639,0.888571,t17_f5_c3,,20.3224,0.7563,,False,True,False,correction_1.0.6,0.0,1.763488614715015e+18
4,ztf,59517.488611099776,1763488614715015001,1,1763488614715,20.554184,1,1763,0.060053747,19.759302,18.402378,19.9131,0.14382909,0.023968805,0.041217063,0.2308,145.6894269,41.4453035,0.95428574,t17_f5_c3,0.99777436,19.7965,0.2633,711120147.0,True,True,False,correction_1.0.6,0.0,
5,ztf,59517.51936340006,1763519364715015000,2,1763519364715,20.590628,1,1763,0.16272183,19.845446,17.869131,19.7488,0.13739862,100.0,0.022256475,0.1983,145.6894356,41.4453533,0.94142854,t17_f5_c3,0.9999989,19.9603,0.3031,711120247.0,True,True,False,correction_1.0.6,0.0,
6,ztf,59521.47059029993,1767470594715015000,2,1767470594715,20.619509,1,1767,0.35498658,19.986923,17.890833,20.0121,0.15316042,100.0,0.022218281,0.2299,145.6892726,41.4453632,0.9557143,t17_f5_c3,0.9999949,19.898,0.2596,711120247.0,True,True,False,correction_1.0.6,0.0,
7,ztf,59521.52223380003,1767522234715015000,1,1767522234715,20.684767,1,1767,0.10855586,20.094822,18.48841,20.0618,0.15257376,100.0,0.034746844,0.2009,145.6894251,41.445319,0.9457143,t17_f5_c3,0.999418,19.9255,0.2235,711120147.0,True,True,False,correction_1.0.6,0.0,
8,ztf,59523.53863430023,1769538634715015000,1,1769538634715,20.768986,1,1769,0.26558375,20.485495,18.56583,20.8014,0.1853153,100.0,0.031626068,0.4121,145.6894847,41.4452368,0.9514286,t17_f5_c3,0.9992629,20.7586,0.5013,711120147.0,True,True,False,correction_1.0.6,0.0,
9,ztf,59527.48784720013,1773487844715015001,1,1773487844715,20.956522,1,1773,0.20192687,20.137987,18.49809,20.1585,0.14246817,100.0,0.031460058,0.197,145.68943,41.4453451,0.94285715,t17_f5_c3,0.9998357,20.2076,0.2582,711120147.0,True,True,False,correction_1.0.6,0.0,
