,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,drb,rfid
0,ztf,59165.31151620019,1411311511115015007,1,1411311511115,20.2293,1,1411,3.65816,20.4999,20.2782,0.235767,0.3613,44.8726055,-27.6167451,0.66,t17_f5_c3,20.3482,0.4911,False,False,False,bulk_1.0.0,0.0,1417307171115015008,,,,,
1,ztf,59166.29351849994,1412293511115015011,2,1412293511115,20.1934,1,1412,0.663507,20.4842,20.3249,0.327706,0.4559,44.8726665,-27.6166383,0.638571,t17_f5_c3,20.8162,0.9142,False,True,False,bulk_1.0.0,0.0,1417307171115015008,19.254677,0.097173594,0.105602734,,
2,ztf,59166.38245370006,1412382451115015012,1,1412382451115,19.8221,1,1412,3.55669,20.1775,20.851,0.252681,0.8086,44.8727118,-27.6166636,0.69,t17_f5_c3,20.0569,0.4984,False,False,False,bulk_1.0.0,0.0,1417307171115015008,,,,,
3,ztf,59168.271284699906,1414271281115015006,1,1414271281115,20.299587,1,1414,3.3367774,20.190624,20.2741,0.20368601,0.3569,44.8724956,-27.6166869,0.69714284,t17_f5_c3,20.2949,0.4637,False,False,False,bulk_1.0.0,0.0,1417307171115015008,,,,0.99998444,251120111.0
4,ztf,59171.307175899856,1417307171115015008,1,1417307171115,20.07004,1,1417,3.4331121,20.162365,20.6761,0.18170387,0.5456,44.8725862,-27.6166833,0.64428574,t17_f5_c3,20.6347,0.67,False,False,False,bulk_1.0.0,0.0,1417323371115015012,,,,0.9998317,251120111.0
5,ztf,59171.323379599955,1417323371115015012,2,1417323371115,19.872246,1,1417,0.7473616,20.00467,19.9287,0.20836714,0.3973,44.8726181,-27.6167698,0.88,t17_f5_c3,19.6926,0.4088,True,True,False,bulk_1.0.0,0.0,0,19.075945,0.081343785,0.0885808,0.9993184,251120211.0
