,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,drb,rfid
12,ztf,58876.18145829998,1122181453315015003,1,1122181453315,20.713108,1,1122,0.9337721,19.05884,19.0956,0.09280129,0.0889,100.1808197,42.1285625,0.93857145,t17_f5_c3,19.1177,0.1152,True,True,False,bulk_1.0.0,0.0,0,19.013573,0.08799831,0.08901177,0.99999714,705120133.0
13,ztf,58878.15991900023,1124159913315015002,2,1124159913315,19.46472,1,1124,3.352054,18.974949,19.2289,0.15153022,0.1486,100.1807388,42.1284963,0.35857144,t17_f5_c3,19.0232,0.1575,False,False,False,bulk_1.0.0,0.0,1138281873315015001,,,,0.9283559,705120233.0
14,ztf,58878.22353010019,1124223533315015001,1,1124223533315,19.7466,1,1124,0.827135,19.0234,19.0746,0.17481,0.0995,100.1808429,42.1284792,0.38,t17_f5_c3,18.9966,0.1182,False,True,False,bulk_1.0.0,0.0,1144139873315015001,18.979557,0.1673893,0.16789186,,
15,ztf,58879.1395717999,1125139573315015002,1,1125139573315,19.580002,1,1125,1.0231391,19.023438,19.0623,0.16329284,0.2183,100.1808027,42.1286112,0.9028571,t17_f5_c3,19.0799,0.2844,False,True,False,bulk_1.0.0,0.0,1144139873315015001,18.979595,0.15629213,0.15683028,0.9999964,705120133.0
16,ztf,58881.16376159992,1127163763315015003,1,1127163763315,20.228205,1,1127,0.8416875,19.283636,19.0909,0.15842943,0.129,100.1807869,42.1285508,0.7614286,t17_f5_c3,19.0375,0.1571,False,True,False,bulk_1.0.0,0.0,1144139873315015001,19.228218,0.14965849,0.15054585,0.9999404,705120133.0
17,ztf,58882.1397338002,1128139733315015004,2,1128139733315,20.018457,1,1128,3.2729945,19.223738,19.1052,0.119362764,0.1496,100.1807841,42.1285448,0.84,t17_f5_c3,18.9401,0.1647,False,False,False,bulk_1.0.0,0.0,1144139873315015001,,,,0.9994767,705120233.0
18,ztf,58892.28187499987,1138281873315015001,2,1138281873315,20.159727,1,1138,3.2130504,19.691483,19.5484,0.1753243,0.2143,100.1807993,42.1285708,0.6185714,t17_f5_c3,19.3014,0.2192,False,False,False,bulk_1.0.0,0.0,1144139873315015001,,,,0.9996497,705120233.0
19,ztf,58894.248749999795,1140248743315015004,2,1140248743315,20.55472,1,1140,3.255707,19.666155,19.6073,0.10503986,0.1633,100.1807719,42.1285412,0.74857146,t17_f5_c3,19.5286,0.1944,False,False,False,bulk_1.0.0,0.0,1144160403315015002,,,,0.99982923,705120233.0
20,ztf,58895.15991900023,1141159913315015005,1,1141159913315,20.7212,1,1141,1.12168,20.3135,20.0361,0.228097,0.2012,100.1809379,42.1285184,0.52,t17_f5_c3,19.8255,0.2124,False,True,False,bulk_1.0.0,0.0,1144160403315015002,20.175812,0.19709554,0.20092985,,
21,ztf,58898.139872699976,1144139873315015001,2,1144139873315,20.604261,1,1144,3.1600971,19.8345,19.9213,0.12795217,0.2117,100.1807647,42.1285701,0.69285715,t17_f5_c3,19.8928,0.2637,False,False,False,bulk_1.0.0,0.0,1144160403315015002,,,,0.98201036,705120233.0
22,ztf,58898.16040509986,1144160403315015002,2,1144160403315,20.626364,1,1144,3.2706168,19.900007,19.643,0.19408233,0.1586,100.1808553,42.1285872,0.4642857,t17_f5_c3,19.4955,0.1772,False,False,False,bulk_1.0.0,0.0,1149174943315015003,,,,0.99984777,705120233.0
23,ztf,58898.18862270005,1144188623315015009,1,1144188623315,20.8113,1,1144,1.02561,20.507,20.2502,0.238682,0.229,100.1808475,42.1285777,0.441429,t17_f5_c3,20.3418,0.3188,False,True,False,bulk_1.0.0,0.0,1149174943315015003,20.344374,0.20034984,0.20547965,,
24,ztf,58898.20280090021,1144202803315015023,1,1144202803315,20.8162,1,1144,0.980223,20.5544,20.5536,0.230379,0.3012,100.1808839,42.1285088,0.592857,t17_f5_c3,20.6511,0.4218,False,True,False,bulk_1.0.0,0.0,1149174943315015003,20.385054,0.1913316,0.19710812,,
25,ztf,58900.221226899885,1146221223315015005,2,1146221223315,20.522785,1,1146,3.3290064,20.03798,20.15,0.14396377,0.2762,100.1807897,42.1285287,0.6585714,t17_f5_c3,19.8131,0.2599,False,False,False,bulk_1.0.0,0.0,1149174943315015003,,,,0.9941504,705120233.0
26,ztf,58903.174942099955,1149174943315015003,2,1149174943315,20.454868,1,1149,3.4819405,19.831223,19.8782,0.13829288,0.2194,100.1808734,42.1285203,0.75,t17_f5_c3,19.8801,0.2813,True,False,False,bulk_1.0.0,0.0,0,,,,0.9999639,705120233.0
