,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase
0,ztf,59251.28994210018,1497289941115015013,1,1497289941115,20.490992,1,1497,4.783234,20.405235,20.7864,0.21484871,0.4135,128.0377679,8.4818775,0.55285716,t17_f5_c3,0.999991,20.5681,0.4327,517120111.0,True,False,False,correction_0.0.1,0.0
1,ztf,59251.31981479982,1497319811115015013,2,1497319811115,20.6153,1,1497,5.12045,20.5213,20.9782,0.229787,0.5433,128.0378647,8.4818784,0.457143,t17_f5_c3,,20.9109,0.6477,,False,False,False,correction_0.0.1,0.0
2,ztf,59253.252696800046,1499252691115015022,1,1499252691115,20.397,1,1499,4.72584,20.5402,20.5555,0.246936,0.3989,128.037755,8.481931,0.564286,t17_f5_c3,,20.6882,0.5762,,False,False,False,correction_0.0.1,0.0
3,ztf,59253.329120399896,1499329121115015017,2,1499329121115,20.678186,1,1499,5.114496,20.187687,20.406,0.14242432,0.3066,128.0378658,8.4818967,0.7,t17_f5_c3,0.9999912,20.1987,0.3213,517120211.0,True,False,False,correction_0.0.1,0.0
