,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid
0,ztf,58702.28393519996,948283933115015011,2,948283933115,20.2089,1,948,6.75917,20.5023,21.0976,0.271906,0.9747,268.4094939,60.8401582,0.328571,t17_f5_c3,20.2305,0.5658,False,False,False,bulk_1.0.0,0.0,972294763115015016,,
1,ztf,58702.31195600005,948311953115015023,1,948311953115,20.7143,1,948,3.42438,20.9407,20.7243,0.298101,0.3983,268.4097473,60.8401986,0.408571,t17_f5_c3,20.6515,0.4782,False,False,False,bulk_1.0.0,0.0,972294763115015016,,
2,ztf,58703.28579859994,949285793115015010,2,949285793115,20.4362,1,949,6.38682,20.2616,20.2002,0.223953,0.3338,268.4094745,60.840269,0.407143,t17_f5_c3,19.7809,0.2924,False,False,False,bulk_1.0.0,0.0,972294763115015016,,
3,ztf,58703.312395799905,949312393115015015,1,949312393115,20.731,1,949,3.4304,20.4864,20.3674,0.234707,0.2872,268.4094971,60.8402349,0.714286,t17_f5_c3,20.3885,0.3759,False,False,False,bulk_1.0.0,0.0,972294763115015016,,
4,ztf,58704.28040509997,950280403115015006,2,950280403115,20.2016,1,950,6.35609,20.1726,20.6182,0.299676,0.5523,268.4094599,60.8402806,0.454286,t17_f5_c3,20.1528,0.4639,False,False,False,bulk_1.0.0,0.0,972294763115015016,,
5,ztf,58704.30787040014,950307873115015007,1,950307873115,20.2636,1,950,3.64449,20.0982,20.4065,0.260495,0.4102,268.4094269,60.8403032,0.815714,t17_f5_c3,20.4655,0.5563,False,False,False,bulk_1.0.0,0.0,972294763115015016,,
6,ztf,58705.19820600003,951198203115015012,2,951198203115,20.285023,1,951,6.616455,19.813484,19.556,0.17715025,0.2162,268.409354,60.8402234,0.42571428,t17_f5_c3,19.4586,0.2544,False,False,False,bulk_1.0.0,0.0,972294763115015016,0.9886184,826120231.0
7,ztf,58705.22670139978,951226703115015010,1,951226703115,20.2205,1,951,3.50155,20.0441,19.8929,0.227381,0.2914,268.4094019,60.8402613,0.682857,t17_f5_c3,19.5891,0.2831,False,False,False,bulk_1.0.0,0.0,972294763115015016,,
8,ztf,58706.22944439994,952229443115015006,1,952229443115,20.195292,1,952,3.4960628,19.581133,19.5319,0.14804219,0.2193,268.4094466,60.8402565,0.8257143,t17_f5_c3,19.3179,0.2313,False,False,False,bulk_1.0.0,0.0,972294763115015016,0.9997902,826120131.0
9,ztf,58707.19765050011,953197653115015016,2,953197653115,20.275133,1,953,6.616288,19.343832,19.2163,0.1278005,0.1657,268.4094325,60.8402073,0.73714286,t17_f5_c3,19.0122,0.1765,False,False,False,bulk_1.0.0,0.0,972294763115015016,0.9999484,826120231.0
10,ztf,58707.22635419993,953226353115015006,1,953226353115,19.921375,1,953,3.472509,19.357363,19.2762,0.16332059,0.2016,268.4094941,60.8402457,0.88714284,t17_f5_c3,19.2279,0.2473,False,False,False,bulk_1.0.0,0.0,972294763115015016,0.99975896,826120131.0
11,ztf,58708.199004599825,954199003115015006,2,954199003115,20.075804,1,954,6.527707,19.32856,19.2785,0.1467124,0.2012,268.4093367,60.8402502,0.70857143,t17_f5_c3,18.9494,0.1912,False,False,False,bulk_1.0.0,0.0,972294763115015016,0.99744606,826120231.0
12,ztf,58709.198599500116,955198593115015013,2,955198593115,20.072104,1,955,6.5307956,19.094568,18.9399,0.13676132,0.1515,268.4094766,60.8402283,0.8257143,t17_f5_c3,18.8228,0.1745,False,False,False,bulk_1.0.0,0.0,972294763115015016,0.99945664,826120231.0
