,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext
0,ztf,58422.26760420017,668267600115015000,1,668267600115,20.202896,1,668,1.6156646,19.095009,19.2152,0.131812,0.1167,28.7916467,2.4845993,0.50333333,t8_f5_c3,0.0,19.1989,0.1454,450120101.0,False,False,False,bulk_1.0.0,0.0,668317510115015000,,,
1,ztf,58422.31751159998,668317510115015000,2,668317510115,19.836075,1,668,1.0638134,18.926243,18.9223,0.09551076,0.1399,28.791571,2.4846813,0.65,t8_f5_c3,0.0,18.9502,0.1817,450120201.0,False,True,False,bulk_1.0.0,0.0,671271460115015001,18.391552,0.030480582,0.058368113
2,ztf,58425.27146989992,671271460115015001,2,671271460115,20.227041,1,671,0.98864645,18.964815,19.0486,0.07847129,0.1359,28.7916059,2.4846918,0.7866667,t8_f5_c3,0.0,19.0089,0.1651,450120201.0,False,True,False,bulk_1.0.0,0.0,683298590115015001,18.41496,100.0,0.04728994
3,ztf,58425.341886600014,671341880115015000,1,671341880115,20.728088,1,671,1.4947623,19.263788,19.2219,0.090502985,0.1042,28.7916124,2.4846594,0.75,t8_f5_c3,0.0,19.2087,0.1295,450120101.0,False,False,False,bulk_1.0.0,0.0,683298590115015001,,,
4,ztf,58428.216574099846,674216570115015002,1,674216570115,20.334684,1,674,1.9567357,19.535915,19.7229,0.1590187,0.1807,28.7915969,2.4845172,0.5566667,t8_f5_c3,0.0,19.6792,0.2201,450120101.0,False,False,False,bulk_1.0.0,0.0,683298590115015001,,,
5,ztf,58428.25335650006,674253350115015004,2,674253350115,20.217703,1,674,1.0260435,19.183504,19.0973,0.10734412,0.1173,28.7916494,2.4846746,0.5366667,t8_f5_c3,0.0,18.9542,0.1291,450120201.0,False,True,False,bulk_1.0.0,0.0,683298590115015001,18.541412,0.016290452,0.059421208
6,ztf,58431.194594900124,677194590115015001,2,677194590115,19.4544,1,677,1.22617,19.1948,19.3549,0.229093,0.2099,28.7914741,2.4846841,0.56,t12_f5_c3,,19.4115,0.2809,,False,True,False,bulk_1.0.0,0.0,683298590115015001,18.54765,0.1123833,0.12622696
7,ztf,58431.234259299934,677234250115015003,1,677234250115,20.0524,1,677,2.09891,19.8278,19.9647,0.27927,0.2209,28.7913964,2.484635,0.34,t12_f5_c3,,19.8905,0.2617,,False,False,False,bulk_1.0.0,0.0,683298590115015001,,,
8,ztf,58434.26753470022,680267530115015002,1,680267530115,20.3091,1,680,1.8562,20.1438,20.0787,0.23092,0.2313,28.791637,2.4845285,0.553333,t12_f5_c3,,19.9302,0.256,,False,False,False,bulk_1.0.0,0.0,683298590115015001,,,
9,ztf,58434.309432900045,680309430115015003,2,680309430115,19.735945,1,680,1.3921477,19.230202,19.4038,0.16604836,0.1941,28.7914769,2.4846227,0.48333332,t8_f5_c3,0.0,19.4605,0.2587,450120201.0,False,True,False,bulk_1.0.0,0.0,683298590115015001,18.567013,0.06858274,0.090148665
10,ztf,58437.29859950021,683298590115015001,2,683298590115,20.17128,1,683,0.9380923,19.654406,19.4833,0.1391572,0.2008,28.7915672,2.4847195,0.7366667,t8_f5_c3,0.0,19.3499,0.2242,450120201.0,True,True,False,bulk_1.0.0,0.0,0,18.776651,100.0,0.06200178
