,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,rbversion
0,ztf,58296.271643499844,542271642715015012,2,542271642715,19.864052,1,542,0.45954725,18.842163,15.758638,18.8262,0.18146743,100.0,0.010602022,0.1806,255.1591485,24.4388056,0.5933333,0.0,18.6875,0.1963,634120227,False,True,False,bulk_1.0.0,0.0,564269062715015071,
1,ztf,58311.22883100016,557228832715015068,2,557228832715,20.50108,1,557,0.4007873,18.945892,15.764433,18.7412,0.123139285,100.0,0.0065737474,0.1257,255.1591673,24.4388302,0.7033333,0.0,18.6924,0.1398,634120227,False,True,False,bulk_1.0.0,0.0,582219642715015063,
2,ztf,58318.26906249998,564269062715015071,2,564269062715,20.651304,1,564,0.27637517,18.905361,15.762231,18.9216,0.12638278,100.0,0.006989334,0.1286,255.1591937,24.4388818,0.6566667,0.0,18.7865,0.1319,634120227,False,True,False,bulk_1.0.0,0.0,589164302715015023,t8_f5_c3
3,ztf,58336.2196411998,582219642715015063,2,582219642715,20.793917,1,582,0.24971867,18.891813,15.761477,18.9881,0.15443693,100.0,0.0086420495,0.1269,255.1591863,24.4388866,0.59,0.0,18.8573,0.1289,634120227,False,True,False,bulk_1.0.0,0.0,589164302715015023,t8_f5_c3
4,ztf,58343.16430559987,589164302715015023,2,589164302715,20.634909,1,589,0.24092281,18.961056,15.765238,18.951,0.14249365,100.0,0.0075070304,0.1302,255.1591506,24.4388687,0.48,0.0,18.7244,0.1222,634120227,False,True,False,bulk_1.0.0,0.0,602212562715015026,t8_f5_c3
5,ztf,58356.2125694002,602212562715015026,2,602212562715,19.925497,1,602,0.38185817,19.081198,15.771246,19.0371,0.13083793,100.0,0.0062051592,0.2123,255.1591754,24.4388377,0.5966667,0.0,19.2048,0.3048,634120227,True,True,False,bulk_1.0.0,0.0,0,t8_f5_c3
6,ztf,58592.380937499925,838380932715015060,2,838380932715,17.88944,1,838,0.25648746,17.785444,15.658914,17.6104,0.14937405,100.0,0.021069912,0.3411,255.1591772,24.4388795,0.23142858,0.0,17.3919,0.3578,634120227,True,True,False,bulk_1.0.0,0.0,0,t15_f5_c3
7,ztf,58956.485451399814,1202485452715015031,2,1202485452715,19.831306,1,1202,0.33728746,18.75507,15.753353,18.8553,0.20784016,100.0,0.013093108,0.2135,255.1591842,24.4388548,0.5057143,0.9908837,18.9567,0.2858,634120227,True,True,False,bulk_1.0.0,0.0,0,t17_f5_c3
8,ztf,59000.3297569002,1246329752715015023,2,1246329752715,18.545544,1,1246,0.6066978,18.31014,15.719251,18.1245,0.16270995,100.0,0.014964357,0.274,255.1591925,24.4387778,0.6957143,0.9643243,18.2885,0.4047,634120227,True,True,False,bulk_1.0.0,0.0,0,t17_f5_c3
