,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext
0,ztf,59458.28728009993,1704287282315015019,1,1704287282315,20.7426,1,1704,2.01771,20.7437,20.2908,0.303888,0.2592,352.5613912,3.1924619,0.545714,t17_f5_c3,20.3466,0.3441,False,False,False,correction_1.0.6,0.0,1.706392522315015e+18,,,,,
1,ztf,59458.33739579981,1704337392315015014,2,1704337392315,20.7438,1,1704,5.61234,20.485,20.0813,0.231302,0.248,352.5614685,3.1923574,0.528571,t17_f5_c3,20.0593,0.3047,False,False,False,correction_1.0.6,0.0,1.706392522315015e+18,,,,,
2,ztf,59460.392523100134,1706392522315015010,1,1706392522315,20.845646,1,1706,2.0372276,19.855268,19.5382,0.124662876,0.1246,352.5614313,3.1923554,0.81857145,t17_f5_c3,19.7151,0.1843,True,False,False,correction_1.0.6,0.0,,0.99999756,497120123.0,,,
3,ztf,59462.31517359987,1708315172315015018,1,1708315172315,20.66355,1,1708,1.7211677,19.519709,19.3417,0.10443638,0.12,352.5615373,3.1923562,0.9185714,t17_f5_c3,19.498,0.1746,True,False,False,correction_1.0.6,0.0,,0.9999999,497120123.0,,,
4,ztf,59462.373634300195,1708373632315015014,2,1708373632315,20.76239,1,1708,5.2933993,19.368196,19.187,0.08325682,0.1108,352.5615729,3.1923438,0.89285713,t17_f5_c3,19.2093,0.1414,True,False,False,correction_1.0.6,0.0,,1.0,497120223.0,,,
5,ztf,59464.263171299826,1710263172315025014,1,1710263172315,20.8231,1,1710,1.90127,19.1372,18.9702,0.097397,0.0831,352.5615143,3.1923012,0.955714,t17_f5_c3,19.063,0.1133,False,False,False,correction_1.0.6,0.0,1.714338242315015e+18,,,,,
6,ztf,59464.263171299826,1710263172315015014,1,1710263172315,20.82308,1,1710,1.9012675,19.137173,18.9702,0.09739745,0.0831,352.5615143,3.1923012,0.9557143,t17_f5_c3,19.063,0.1133,True,False,False,correction_1.0.6,0.0,,0.99999934,497120123.0,,,
7,ztf,59464.33902780013,1710339022315015011,2,1710339022315,20.727383,1,1710,5.3799934,18.982327,18.833,0.07068325,0.0839,352.5615538,3.1923344,0.92285717,t17_f5_c3,18.9801,0.1199,True,False,False,correction_1.0.6,0.0,,1.0,497120223.0,,,
8,ztf,59464.33902780013,1710339022315025011,2,1710339022315,20.7274,1,1710,5.37999,18.9823,18.833,0.070683,0.0839,352.5615538,3.1923344,0.922857,t17_f5_c3,18.9801,0.1199,False,False,False,correction_1.0.6,0.0,1.714338242315015e+18,,,,,
9,ztf,59466.358425899874,1712358422315015015,2,1712358422315,20.672613,1,1712,5.389782,18.692753,18.4892,0.08370707,0.0645,352.5615507,3.1923325,0.88,t17_f5_c3,18.5221,0.0829,True,False,False,correction_1.0.6,0.0,,0.99999815,497120223.0,,,
