,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid
0,ztf,59216.24939810019,1462249392115015004,2,1462249392115,20.015123,1,1462,5.309554,19.542776,19.3432,0.12786144,0.2238,72.1820749,-3.3574547,0.8657143,t17_f5_c3,0.99501157,19.2872,0.2725,406120221.0,False,False,False,bulk_1.0.0,0.0,1466249292115015008
1,ztf,59216.25516200019,1462255162115015004,1,1462255162115,19.73337,1,1462,5.2323084,19.632727,19.4787,0.18719734,0.2957,72.1820817,-3.3574682,0.77428573,t17_f5_c3,0.9998754,19.2471,0.3066,406120121.0,False,False,False,bulk_1.0.0,0.0,1466249292115015008
2,ztf,59218.23142360011,1464231422115015050,1,1464231422115,20.5682,1,1464,5.15906,19.8878,19.9138,0.186394,0.1993,72.1821817,-3.3574598,0.694286,t17_f5_c3,,19.7892,0.227,,False,False,False,bulk_1.0.0,0.0,1466249292115015008
3,ztf,59218.27899309993,1464278992115015009,2,1464278992115,20.296066,1,1464,5.2336783,19.495205,19.3797,0.103433765,0.1802,72.1821306,-3.3574615,0.9085714,t17_f5_c3,0.99998975,19.4216,0.2394,406120221.0,False,False,False,bulk_1.0.0,0.0,1466249292115015008
4,ztf,59220.24929400021,1466249292115015008,2,1466249292115,20.275705,1,1466,5.402109,19.663965,19.4451,0.13428138,0.1699,72.1821777,-3.3574029,0.80285716,t17_f5_c3,0.9999347,19.3995,0.2082,406120221.0,False,False,False,bulk_1.0.0,0.0,1476211882115015022
5,ztf,59220.25454859994,1466254542115015037,1,1466254542115,20.3589,1,1466,5.47535,19.9173,19.9173,0.228285,0.2288,72.1821052,-3.3573862,0.801429,t17_f5_c3,,19.7712,0.2561,,False,False,False,bulk_1.0.0,0.0,1476211882115015022
6,ztf,59222.22710649995,1468227102115015011,2,1468227102115,20.361,1,1468,5.27577,19.6188,19.5415,0.120257,0.194,72.1821197,-3.3574494,0.815714,t17_f5_c3,,19.134,0.1706,,False,False,False,bulk_1.0.0,0.0,1476211882115015022
7,ztf,59222.280798600055,1468280792115015061,1,1468280792115,20.6194,1,1468,5.44749,20.4057,20.0188,0.22862,0.2284,72.1821959,-3.357373,0.432857,t17_f5_c3,,19.9994,0.2868,,False,False,False,bulk_1.0.0,0.0,1476211882115015022
8,ztf,59224.207361099776,1470207362115015015,1,1470207362115,20.2275,1,1470,4.97201,20.4944,20.3166,0.311012,0.3083,72.1821392,-3.3575236,0.414286,t17_f5_c3,,20.1736,0.3463,,False,False,False,bulk_1.0.0,0.0,1476211882115015022
9,ztf,59224.233692099806,1470233692115015009,2,1470233692115,20.059423,1,1470,5.1015363,19.587568,19.5871,0.118448935,0.2176,72.1821902,-3.3574882,0.8542857,t17_f5_c3,0.99999404,19.5919,0.2798,406120221.0,False,False,False,bulk_1.0.0,0.0,1476211882115015022
10,ztf,59226.23254630016,1472232542115015015,2,1472232542115,20.0868,1,1472,5.18295,19.8265,20.0042,0.217562,0.2834,72.1820969,-3.3574831,0.598571,t17_f5_c3,,20.2691,0.4623,,False,False,False,bulk_1.0.0,0.0,1476211882115015022
11,ztf,59228.3137730998,1474313772115015012,2,1474313772115,20.167585,1,1474,5.250551,19.94204,20.013,0.18835,0.3232,72.1821812,-3.3574419,0.88857144,t17_f5_c3,0.9999366,19.9493,0.3905,406120221.0,False,False,False,bulk_1.0.0,0.0,1476211882115015022
12,ztf,59230.211886600126,1476211882115015022,2,1476211882115,20.319921,1,1476,5.369822,19.94978,19.8251,0.15997352,0.2329,72.1821739,-3.3574085,0.8357143,t17_f5_c3,0.99338984,19.5188,0.225,406120221.0,True,False,False,bulk_1.0.0,0.0,0
