,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid
0,ztf,59622.44924770016,1868449241715015000,2,1868449241715,19.8853,1,1868,0.574746,20.12,19.016312,19.9847,0.252785,0.08548346,0.09146941,0.3693,169.6705808,47.4614612,0.924286,t17_f5_c3,19.9419,0.4552,False,True,False,correction_1.0.6,0.0,1.868505711715015e+18,,
1,ztf,59622.50571760023,1868505711715015001,1,1868505711715,20.488379,1,1868,0.4271937,20.110386,19.28322,20.2699,0.19252393,0.085657924,0.0898707,0.3053,169.6707787,47.4614156,0.8842857,t17_f5_c3,20.4396,0.4563,True,True,False,correction_1.0.6,0.0,,0.99999297,753120117.0
2,ztf,59629.347939800005,1875347931715015003,2,1875347931715,19.990147,1,1875,0.25179654,19.895193,18.929497,19.8826,0.20459701,0.07851384,0.08406612,0.3667,169.6707471,47.4614555,0.91714287,t17_f5_c3,19.8629,0.4619,True,True,False,correction_1.0.6,0.0,,0.9999715,753120217.0
3,ztf,59629.41666670004,1875416661715015011,1,1875416661715,19.4104,1,1875,0.373657,19.7395,19.094278,19.7245,0.28321,0.15464304,0.15632205,0.3913,169.6709171,47.4614835,0.547143,t17_f5_c3,19.5782,0.4391,False,True,False,correction_1.0.6,0.0,1.882243331715015e+18,,
4,ztf,59636.24333330011,1882243331715015002,1,1882243331715,20.595264,1,1882,0.40711576,20.150236,19.30164,20.0615,0.20696914,0.09059769,0.09472553,0.2498,169.6707563,47.4614226,0.9057143,t17_f5_c3,20.2827,0.3912,True,True,False,correction_1.0.6,0.0,,0.99999917,753120117.0
5,ztf,59636.4088078998,1882408801715015005,2,1882408801715,20.6367,1,1882,0.306695,20.0089,18.974787,19.5817,0.166147,0.055922948,0.06409839,0.1553,169.6707868,47.4614285,0.71,t17_f5_c3,19.4603,0.1771,False,True,False,correction_1.0.6,0.0,1.884392151715015e+18,,
6,ztf,59638.392152800225,1884392151715015001,2,1884392151715,20.3797,1,1884,0.42662165,20.049957,18.990442,19.8249,0.20703384,0.071260154,0.0780253,0.2115,169.6707176,47.4614117,0.8385714,t17_f5_c3,19.639,0.2277,True,True,False,correction_1.0.6,0.0,,0.99987924,753120217.0
7,ztf,59638.40537039982,1884405371715015001,1,1884405371715,20.4107,1,1884,0.42143,20.5917,19.481812,21.0847,0.278124,0.09458845,0.10006525,0.6121,169.6706904,47.4614347,0.871429,t17_f5_c3,21.0129,0.7331,False,True,False,correction_1.0.6,0.0,1.886388531715015e+18,,
8,ztf,59640.3597569,1886359751715015005,1,1886359751715,20.7584,1,1886,0.206428,20.7013,19.519983,20.5705,0.246101,0.07569468,0.08290611,0.3293,169.670741,47.461486,0.878571,t17_f5_c3,20.517,0.4005,False,True,False,correction_1.0.6,0.0,1.886388531715015e+18,,
9,ztf,59640.38853010023,1886388531715015006,2,1886388531715,20.631628,1,1886,0.30788612,20.257664,19.064135,20.491,0.21051037,0.06132285,0.07012321,0.3516,169.6707115,47.461456,0.9057143,t17_f5_c3,20.5438,0.4714,True,True,False,correction_1.0.6,0.0,,0.99984574,753120217.0
