,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,drb,rfid
21,ztf,59452.318784699775,1698318785315015004,1,1698318785315,20.2382,1,1698,0.735704,19.9146,20.021,0.24481,0.3407,291.5064522,36.9235762,0.582857,t17_f5_c3,20.0727,0.4578,False,True,True,correction_1.0.6,0.0,1.700262180315015e+18,19.551716,0.17381385,0.17525701,,
22,ztf,59454.21232639998,1700212325315015003,1,1700212325315,20.4843,1,1700,0.926605,20.0772,20.058,0.27667,0.2483,291.5065323,36.9235751,0.48,t17_f5_c3,20.2191,0.3681,False,True,True,correction_1.0.6,0.0,1.700262180315015e+18,19.66559,0.18772547,0.18937314,,
23,ztf,59454.21468750015,1700214680315015010,1,1700214680315,20.5043,1,1700,2.34589,20.1394,20.1771,0.247958,0.2758,291.5064388,36.9235889,0.691429,t17_f5_c3,20.0336,0.3082,False,False,False,correction_1.0.6,0.0,1.700215861415015e+18,,,,,
24,ztf,59454.21586810006,1700215861415015023,1,1700215861415,20.643473,1,1700,1.7547162,20.175543,20.5126,0.21313095,0.3465,291.5064399,36.9235598,0.6185714,t17_f5_c3,20.3653,0.3858,True,False,False,correction_1.0.6,0.0,,,,,0.9999951,728120114.0
25,ztf,59454.26218750002,1700262180315015003,2,1700262180315,20.12067,1,1700,2.481139,19.791126,19.7697,0.18065183,0.281,291.5064201,36.9235705,0.45857143,t17_f5_c3,19.3962,0.2538,True,False,False,correction_1.0.6,0.0,,,,,0.9729955,727120203.0
26,ztf,59454.279999999795,1700279995315015005,2,1700279995315,20.4708,1,1700,2.61954,19.9793,19.8565,0.303811,0.2284,291.5064244,36.9235794,0.398571,t17_f5_c3,19.5744,0.2234,False,False,False,correction_1.0.6,0.0,1.704239060315015e+18,,,,,
27,ztf,59454.30462960014,1700304621415015025,2,1700304621415,20.389973,1,1700,2.7617376,19.772062,19.8214,0.16617194,0.2496,291.5063659,36.9235765,0.50285715,t17_f5_c3,19.5171,0.2393,True,False,False,correction_1.0.6,0.0,,,,,0.99991995,728120214.0
28,ztf,59458.239062500186,1704239060315015012,2,1704239060315,20.553059,1,1704,2.8443413,20.009579,20.4934,0.18169582,0.3916,291.5064623,36.9236695,0.54571426,t17_f5_c3,20.2203,0.3846,True,False,False,correction_1.0.6,0.0,,,,,0.9863553,727120203.0
29,ztf,59458.266423599795,1704266421415015022,1,1704266421415,20.8702,1,1704,1.90482,20.3479,20.2571,0.222685,0.2261,291.5065029,36.9235757,0.625714,t17_f5_c3,20.1706,0.2649,False,False,False,correction_1.0.6,0.0,1.706244450315015e+18,,,,,
30,ztf,59458.2668980998,1704266890315015016,1,1704266890315,20.8503,1,1704,2.09955,20.4304,20.1772,0.255201,0.2112,291.5063769,36.9235349,0.401429,t17_f5_c3,20.0294,0.2335,False,False,False,correction_1.0.6,0.0,1.706244450315015e+18,,,,,
31,ztf,59458.267835599836,1704267835315015004,1,1704267835315,20.6867,1,1704,1.10828,20.3788,20.476,0.218472,0.3167,291.5065906,36.9235992,0.694286,t17_f5_c3,20.4493,0.3944,False,True,True,correction_1.0.6,0.0,1.706244450315015e+18,19.86269,0.13248688,0.1358164,,
32,ztf,59460.24445600016,1706244450315015018,2,1706244450315,20.565804,1,1706,2.7233768,20.17179,20.0808,0.19486679,0.267,291.5064462,36.9236384,0.42,t17_f5_c3,19.9614,0.3021,True,False,False,correction_1.0.6,0.0,,,,,0.9984089,727120203.0
