,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,drb,rfid
0,ztf,59434.35184030002,1680351840115015010,2,1680351840115,20.5827,1,1680,2.07011,20.823,20.5977,0.309164,0.4206,283.8748162,52.4332518,0.294286,t17_f5_c3,20.0693,0.3322,False,False,False,correction_1.0.6,0.0,1.700219300115015e+18,,,,,
1,ztf,59436.37288190005,1682372880115015003,2,1682372880115,20.4364,1,1682,2.2008,20.8321,20.4982,0.284652,0.4465,283.8749066,52.4332058,0.24,t17_f5_c3,20.193,0.4331,False,False,False,correction_1.0.6,0.0,1.700219300115015e+18,,,,,
2,ztf,59439.34583330015,1685345830115015009,1,1685345830115,20.3899,1,1685,0.803714,20.843,20.6824,0.371102,0.5264,283.8749658,52.4332288,0.357143,t17_f5_c3,20.1717,0.4227,False,True,False,correction_1.0.6,0.0,1.700219300115015e+18,20.603085,0.2955669,0.29752755,,
3,ztf,59452.21870370023,1698218700115015006,2,1698218700115,20.3281,1,1698,2.25534,20.2483,19.7597,0.18939,0.248,283.8747294,52.4332155,0.322857,t17_f5_c3,19.5796,0.2695,False,False,False,correction_1.0.6,0.0,1.700219300115015e+18,,,,,
4,ztf,59452.30434030015,1698304340115015010,1,1698304340115,20.1628,1,1698,0.883478,20.27,20.0586,0.221857,0.383,283.8748267,52.433195,0.52,t17_f5_c3,20.0519,0.4885,False,True,False,correction_1.0.6,0.0,1.700219300115015e+18,20.12215,0.19237028,0.19361253,,
5,ztf,59454.21930560004,1700219300115015009,1,1700219300115,20.665829,1,1700,0.68354934,19.699902,19.7089,0.12545751,0.1643,283.8748122,52.4332507,0.8842857,t17_f5_c3,19.7102,0.2102,True,True,False,correction_1.0.6,0.0,,19.610037,0.11468071,0.11549173,1.0,798120101.0
6,ztf,59454.28098380007,1700280980115015007,2,1700280980115,20.313908,1,1700,2.2156775,19.594778,19.4015,0.12338006,0.181,283.8747627,52.433219,0.75142854,t17_f5_c3,19.4828,0.2498,True,False,False,correction_1.0.6,0.0,,,,,0.9999568,798120201.0
7,ztf,59458.2269791998,1704226970115015009,2,1704226970115,20.548542,1,1704,2.226495,19.04351,19.0263,0.08935435,0.0997,283.8748111,52.433207,0.9457143,t17_f5_c3,18.9274,0.1162,True,False,False,correction_1.0.6,0.0,,,,,0.9999994,798120201.0
8,ztf,59458.264953699894,1704264950115015006,1,1704264950115,20.781448,1,1704,0.88478976,19.036367,18.9584,0.09399375,0.0741,283.8747805,52.4331974,0.9457143,t17_f5_c3,18.9484,0.0929,True,True,False,correction_1.0.6,0.0,,18.986675,0.0894584,0.08978873,0.99999964,798120101.0
9,ztf,59460.219467599876,1706219460115015016,2,1706219460115,20.51464,1,1706,2.1552248,19.093422,18.9804,0.08251705,0.0992,283.8748144,52.4332258,0.9457143,t17_f5_c3,18.9521,0.1233,True,False,False,correction_1.0.6,0.0,,,,,0.99999964,798120201.0
10,ztf,59460.30532409996,1706305320115015006,1,1706305320115,20.530645,1,1706,0.83652973,19.118868,19.1607,0.08772707,0.1068,283.8748162,52.4332088,0.9342857,t17_f5_c3,19.2539,0.148,True,True,False,correction_1.0.6,0.0,,19.065348,0.083096646,0.08350746,1.0,798120101.0
