,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,rbversion
10,ztf,58726.29748839978,972297485015015012,1,972297485015,20.513058,1,972,0.81013876,19.554836,18.004353,19.5734,0.17382695,0.0214598,0.041679632,0.1708,273.9336791,71.2001535,0.9014286,0.9981712,19.9118,0.2917,848120150.0,False,True,False,bulk_1.0.0,0.0,979293795015015006,t17_f5_c3
11,ztf,58726.29799770005,972297996215015005,1,972297996215,20.3367,1,972,0.54465,19.3769,17.969872,19.5701,0.130569,0.003140262,0.03572963,0.1854,273.9335507,71.2000504,0.225714,,19.5558,0.2306,,False,True,False,bulk_1.0.0,0.0,979293795015015006,t17_f5_c3
12,ztf,58727.31890049996,973318905015015017,1,973318905015,20.552912,1,973,0.7519889,19.460423,17.980955,19.584,0.17865382,0.029472934,0.045732558,0.1774,273.9336244,71.2001479,0.8371429,0.9971954,19.8667,0.2878,848120150.0,False,True,False,bulk_1.0.0,0.0,979293795015015006,t17_f5_c3
13,ztf,58727.31940970011,973319406215015008,1,973319406215,20.4328,1,973,0.851793,19.4556,17.990847,19.9011,0.133534,100.0,0.03464895,0.255,273.9336561,71.200153,0.195714,,19.4961,0.2223,,False,True,False,bulk_1.0.0,0.0,979293795015015006,t17_f5_c3
14,ztf,58730.296192099806,976296195015015010,1,976296195015,20.351488,1,976,1.0439931,19.358278,17.953878,19.4536,0.14983748,0.022935525,0.041101795,0.1746,273.9338976,71.200185,0.9614286,0.99662495,19.4846,0.2257,848120150.0,False,True,False,bulk_1.0.0,0.0,979293795015015006,t17_f5_c3
15,ztf,58730.296701400075,976296706215015014,1,976296706215,20.1932,1,976,1.39343,19.3625,17.965912,19.5753,0.173488,0.032249488,0.04793296,0.2109,273.9338439,71.2003043,0.18,,19.4853,0.2462,,False,True,False,bulk_1.0.0,0.0,979293795015015006,t17_f5_c3
16,ztf,58732.29446760006,978294465015015014,1,978294465015,20.608124,1,978,0.7637082,19.423023,17.971258,19.347,0.1439557,0.0150957145,0.03780271,0.138,273.9336228,71.200152,0.9114286,0.99715877,19.6173,0.2205,848120150.0,False,True,False,bulk_1.0.0,0.0,979293795015015006,t17_f5_c3
17,ztf,58732.294976899866,978294976215015004,1,978294976215,20.4352,1,978,0.936445,19.5045,18.003325,19.4541,0.211549,0.038345203,0.053081226,0.1616,273.9337129,71.2001662,0.237143,,19.3309,0.1822,,False,True,False,bulk_1.0.0,0.0,979293795015015006,t17_f5_c3
18,ztf,58733.29379629996,979293795015015006,1,979293795015,20.08317,1,979,0.6591535,19.730068,18.043865,19.5564,0.18351802,0.011615652,0.038832672,0.2175,273.9336806,71.2001021,0.88857144,0.98782027,19.5224,0.2669,848120150.0,False,True,False,bulk_1.0.0,0.0,980295035015015004,t17_f5_c3
19,ztf,58733.294305600226,979294306215015007,1,979294306215,19.9563,1,979,0.548473,19.6277,18.03295,19.9187,0.223127,0.034861777,0.05136311,0.326,273.9334368,71.2000988,0.245714,,19.7572,0.3573,,False,True,False,bulk_1.0.0,0.0,980295035015015004,t17_f5_c3
20,ztf,58734.29503470007,980295035015015004,1,980295035015,20.012312,1,980,0.8695863,19.507563,17.992828,19.8448,0.16789214,0.02193296,0.041604176,0.3291,273.9334408,71.2002097,0.95714283,0.9828181,19.9758,0.4722,848120150.0,True,True,False,bulk_1.0.0,0.0,0,t17_f5_c3
