,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,drb,rfid
0,ztf,59671.33806709992,1917338060515025025,2,1917338060515,20.7994,1,1917,2.61909,19.3102,19.206,0.085844,0.1061,173.7275749,23.4370127,0.905714,t17_f5_c3,19.2448,0.1405,False,False,False,correction_1.0.6,0.0,1.943311080515015e+18,,,,,
1,ztf,59671.41456020018,1917414560515025011,1,1917414560515,20.5967,1,1917,0.841288,20.6592,20.8444,0.237773,0.4684,173.7276219,23.4369755,0.76,t17_f5_c3,20.8189,0.588,False,True,False,correction_1.0.6,0.0,1.943311080515015e+18,19.86059,0.09629391,0.11395093,,
2,ztf,59671.41456020018,1917414560515015012,1,1917414560515,20.6002,1,1917,0.792634,20.6047,20.4334,0.227596,0.3209,173.7276126,23.4369868,0.732857,t17_f5_c3,20.2177,0.3381,False,True,False,correction_1.0.6,0.0,1.922352930515015e+18,19.83413,0.094826296,0.111927286,,
3,ztf,59674.38130789995,1920381300515015008,1,1920381300515,20.4702,1,1920,0.945029,20.7111,21.0476,0.280276,0.6279,173.7276489,23.4369597,0.642857,t17_f5_c3,20.5627,0.5172,False,True,False,correction_1.0.6,0.0,1.922352930515015e+18,19.885153,0.11520322,0.13098055,,
4,ztf,59676.352939799894,1922352930515015015,2,1922352930515,19.963587,1,1922,2.5572631,19.612783,19.5825,0.20214304,0.2111,173.7276173,23.4370339,0.58285713,t17_f5_c3,19.7017,0.302,True,False,False,correction_1.0.6,0.0,,,,,0.99951065,623120205.0
5,ztf,59680.339560199995,1926339560515015008,2,1926339560515,19.61884,1,1926,3.2437193,19.802176,20.1305,0.20659246,0.4948,173.727527,23.4372282,0.47285715,t17_f5_c3,19.995,0.5612,True,False,False,correction_1.0.6,0.0,,,,,0.9904413,623120205.0
6,ztf,59689.258553199936,1935258550515015008,2,1935258550515,19.9716,1,1935,3.04154,20.2086,20.0745,0.266517,0.325,173.7274158,23.437007,0.418571,t17_f5_c3,19.9791,0.3825,False,False,False,correction_1.0.6,0.0,1.943311080515015e+18,,,,,
7,ztf,59697.31108799996,1943311080515015008,2,1943311080515,20.670265,1,1943,2.7420926,20.589108,20.4142,0.21632402,0.3628,173.7275541,23.4370447,0.55,t17_f5_c3,20.8181,0.6759,True,False,False,correction_1.0.6,0.0,,,,,0.99947464,623120205.0
