,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext
0,ztf,59150.29717590008,1396297175015015005,2,1396297175015,19.399132,1,1396,1.5681844,19.296072,19.6258,0.1651132,0.4206,53.3081846,-14.6765255,0.95,t17_f5_c3,0.999987,19.5381,0.4952,301120250.0,False,False,False,bulk_1.0.0,0.0,1416284395015015005,,,
1,ztf,59151.3443287001,1397344325015015002,2,1397344325015,19.3359,1,1397,1.58191,19.5716,19.655,0.281904,0.4452,53.3081517,-14.6765075,0.891429,t17_f5_c3,,19.4509,0.4711,,False,False,False,bulk_1.0.0,0.0,1416284395015015005,,,
2,ztf,59152.377465299796,1398377465015015003,2,1398377465015,19.2158,1,1398,1.80336,19.5586,19.4897,0.264582,0.4437,53.3082529,-14.6766321,0.812857,t17_f5_c3,,19.3959,0.5206,,False,False,False,bulk_1.0.0,0.0,1416284395015015005,,,
3,ztf,59153.39745370019,1399397455015015006,1,1399397455015,18.8591,1,1399,1.48231,19.1869,19.2234,0.303207,0.4673,53.3081166,-14.6764217,0.84,t17_f5_c3,,18.83,0.418,,False,False,False,bulk_1.0.0,0.0,1416284395015015005,,,
4,ztf,59155.28062500013,1401280625015015002,2,1401280625015,19.333773,1,1401,1.6683071,19.157255,19.5326,0.14402068,0.5112,53.3082692,-14.6765974,0.88285714,t17_f5_c3,0.99996233,19.3294,0.5427,301120250.0,False,False,False,bulk_1.0.0,0.0,1416284395015015005,,,
5,ztf,59155.35945599992,1401359455015015003,1,1401359455015,19.23378,1,1401,1.656872,19.150257,19.12,0.18788433,0.3452,53.3081419,-14.6765114,0.9557143,t17_f5_c3,0.9992905,19.239,0.4939,301120150.0,False,False,False,bulk_1.0.0,0.0,1402296945015015008,,,
6,ztf,59156.29694439983,1402296945015015008,2,1402296945015,19.531343,1,1402,1.4143224,19.200665,19.1885,0.17422692,0.303,53.3081898,-14.6764802,0.89,t17_f5_c3,0.9999769,19.3868,0.4643,301120250.0,False,False,False,bulk_1.0.0,0.0,1411307305015015006,,,
7,ztf,59156.43185190018,1402431855015015004,1,1402431855015,19.0194,1,1402,2.37077,19.349,19.0905,0.292817,0.32,53.3080385,-14.6766879,0.57,t17_f5_c3,,19.2061,0.4567,,False,False,False,bulk_1.0.0,0.0,1411307305015015006,,,
8,ztf,59158.31818290008,1404318185015015005,1,1404318185015,19.1008,1,1404,1.84377,19.183,19.1669,0.281898,0.2751,53.3081695,-14.6765939,0.581429,t17_f5_c3,,19.465,0.4634,,False,False,False,bulk_1.0.0,0.0,1411307305015015006,,,
9,ztf,59165.30730320001,1411307305015015006,1,1411307305015,20.48268,1,1411,1.6275239,19.599844,19.7631,0.13058792,0.2088,53.3082189,-14.6765539,0.9614286,t17_f5_c3,0.99999595,19.6346,0.2333,301120150.0,False,False,False,bulk_1.0.0,0.0,1414328765015015003,,,
10,ztf,59165.33098379988,1411330985015015007,2,1411330985015,20.23417,1,1411,1.4443179,19.372074,19.2309,0.16010141,0.1651,53.3082319,-14.6765194,0.9442857,t17_f5_c3,0.9999978,19.1379,0.1902,301120250.0,False,False,False,bulk_1.0.0,0.0,1414328765015015003,,,
11,ztf,59167.29711809987,1413297115015015002,1,1413297115015,19.6307,1,1413,2.06261,19.7598,19.7285,0.362856,0.2222,53.3084591,-14.6767285,0.45,t17_f5_c3,,19.9557,0.3462,,False,False,False,bulk_1.0.0,0.0,1414328765015015003,,,
12,ztf,59167.33626159979,1413336265015015012,2,1413336265015,19.7315,1,1413,1.1863,19.5942,19.4014,0.220284,0.2344,53.3082282,-14.6764241,0.835714,t17_f5_c3,,19.2208,0.2509,,False,True,True,bulk_1.0.0,0.0,1414328765015015003,17.315924,100.0,0.027019216
13,ztf,59168.25359949982,1414253595015015014,1,1414253595015,20.366705,1,1414,1.6287513,19.942024,19.6527,0.20708898,0.2011,53.3082634,-14.676572,0.94285715,t17_f5_c3,0.9993208,19.6458,0.2514,301120150.0,False,False,False,bulk_1.0.0,0.0,1414328765015015003,,,
14,ztf,59168.32876159996,1414328765015015003,2,1414328765015,19.926977,1,1414,1.4487779,19.523937,19.6733,0.15215276,0.2727,53.308239,-14.6765174,0.94,t17_f5_c3,0.9999392,19.692,0.3497,301120250.0,False,False,False,bulk_1.0.0,0.0,1416284395015015005,,,
15,ztf,59170.24092590017,1416240925015015010,1,1416240925015,20.1825,1,1416,1.74226,20.0204,20.3289,0.227334,0.4508,53.3081591,-14.6765657,0.92,t17_f5_c3,,20.1815,0.4994,,False,False,False,bulk_1.0.0,0.0,1416284395015015005,,,
16,ztf,59170.28439809987,1416284395015015005,2,1416284395015,19.975315,1,1416,1.4926544,19.78608,19.8652,0.18480486,0.351,53.3082026,-14.6765117,0.9071429,t17_f5_c3,0.999984,19.6637,0.3688,301120250.0,True,False,False,bulk_1.0.0,0.0,0,,,
