,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,drb,rfid
0,ztf,59313.335787000135,1559335780515015004,2,1559335780515,20.0205,1,1559,1.03664,20.3614,19.344704,20.247,0.287339,0.103792906,0.11264593,0.4607,206.9272334,-26.3754084,0.618571,t17_f5_c3,19.9246,0.4389,False,True,False,correction_0.0.1,0.0,,
1,ztf,59316.348518500105,1562348510515015002,1,1562348510515,20.303415,1,1562,0.64421695,19.573845,19.100515,19.2941,0.12125502,0.074167214,0.07840941,0.1368,206.9272898,-26.3754072,0.7228571,t17_f5_c3,19.0644,0.1412,True,True,False,correction_0.0.1,0.0,0.9999771,273120105.0
2,ztf,59319.39950230019,1565399500515015001,1,1565399500515,19.622303,1,1565,0.71878016,19.479176,19.038363,19.459,0.20568915,0.13493001,0.13705236,0.223,206.9272873,-26.3753903,0.4842857,t17_f5_c3,19.4609,0.2859,True,True,False,correction_0.0.1,0.0,0.965855,273120105.0
3,ztf,59322.29282409977,1568292820515015004,2,1568292820515,19.852242,1,1568,0.95463455,19.333397,18.821964,19.2153,0.20379226,0.1243294,0.12723732,0.2019,206.9272325,-26.3754312,0.7728571,t17_f5_c3,19.0946,0.2313,True,True,False,correction_0.0.1,0.0,0.99781847,273120205.0
4,ztf,59324.33607639978,1570336070515065002,2,1570336070515,19.7564,1,1570,1.26332,19.2505,18.76947,19.1362,0.162546,0.10113564,0.10436728,0.1888,206.927321,-26.3753339,0.831429,t17_f5_c3,19.0034,0.214,False,True,False,correction_0.0.1,0.0,,
5,ztf,59324.33607639978,1570336070515015002,2,1570336070515,19.756384,1,1570,1.263319,19.250511,18.769478,19.1362,0.16254607,0.10113524,0.10436693,0.1888,206.927321,-26.3753339,0.8314286,t17_f5_c3,19.0034,0.214,True,True,False,correction_0.0.1,0.0,0.99857426,273120205.0
6,ztf,59324.356678199954,1570356670515015001,1,1570356670515,19.5006,1,1570,0.6630542,19.274624,18.897879,19.093,0.16742678,0.11644061,0.11833866,0.1766,206.9274192,-26.3754697,0.33857143,t17_f5_c3,19.0236,0.2121,True,True,False,correction_0.0.1,0.0,0.98979473,273120105.0
7,ztf,59328.27194439992,1574271940515015000,2,1574271940515,19.1625,1,1574,0.951671,19.137,18.695244,18.753,0.245872,0.16190527,0.16368434,0.2561,206.9272414,-26.3754299,0.435714,t17_f5_c3,18.7813,0.3374,False,True,False,correction_0.0.1,0.0,,
8,ztf,59328.31475690007,1574314750515015000,1,1574314750515,18.8075,1,1574,0.726687,19.1958,18.841578,18.2368,0.320692,0.2305495,0.2314191,0.1771,206.9270678,-26.3754786,0.137143,t17_f5_c3,18.0722,0.1954,False,True,False,correction_0.0.1,0.0,,
9,ztf,59334.314988399856,1580314980515015002,2,1580314980515,19.3644,1,1580,1.08343,19.4087,18.868364,19.6047,0.231609,0.13794735,0.14080584,0.4129,206.9272711,-26.3753871,0.744286,t17_f5_c3,19.4658,0.4668,False,True,False,correction_0.0.1,0.0,,
10,ztf,59336.27217590017,1582272170515035001,1,1582272170515,20.1497,1,1582,0.710139,19.5561,19.089008,19.4867,0.193822,0.12351774,0.12605679,0.1748,206.9272666,-26.3753864,0.815714,t17_f5_c3,19.4766,0.2209,False,True,False,correction_0.0.1,0.0,,
11,ztf,59336.27217590017,1582272170515025001,1,1582272170515,20.1497,1,1582,0.710139,19.5561,19.089008,19.4867,0.193822,0.12351774,0.12605679,0.1748,206.9272666,-26.3753864,0.815714,t17_f5_c3,19.4766,0.2209,False,True,False,correction_0.0.1,0.0,,
12,ztf,59336.27217590017,1582272170515015001,1,1582272170515,20.149668,1,1582,0.7101388,19.556099,19.089008,19.4867,0.19382238,0.12351808,0.12605712,0.1748,206.9272666,-26.3753864,0.8157143,t17_f5_c3,19.4766,0.2209,True,True,False,correction_0.0.1,0.0,0.99983907,273120105.0
