,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid
0,ztf,59459.381226900034,1705381221615015019,2,1705381221615,20.665667,1,1705,0.6611102,20.028051,19.837715,20.0686,0.1193784,0.09857955,0.10018236,0.2456,32.628594,10.8491266,0.8,t17_f5_c3,0.9992827,20.2393,0.3682,503120216.0,True,True,True,correction_1.0.6,0.0,
1,ztf,59459.43533559982,1705435331615015024,1,1705435331615,20.707766,1,1705,0.21550064,19.99105,19.809372,20.0834,0.17539646,0.14584318,0.1483712,0.2138,32.6285788,10.8490719,0.82857144,t17_f5_c3,0.99960077,20.3268,0.3421,503120116.0,True,True,False,correction_1.0.6,0.0,
2,ztf,59461.432534699794,1707432531615015024,1,1707432531615,20.85637,1,1707,0.3729427,20.274836,20.0443,20.5877,0.17903641,0.14077124,0.14478631,0.3239,32.6285844,10.8491196,0.79714286,t17_f5_c3,0.99962604,20.5265,0.3929,503120116.0,True,True,False,correction_1.0.6,0.0,
3,ztf,59461.46555559989,1707465551615015028,2,1707465551615,20.714085,1,1707,0.71242106,20.01197,19.824203,20.0839,0.14292203,0.118925005,0.120224394,0.2514,32.6286128,10.8491217,0.76,t17_f5_c3,0.99903286,19.8936,0.2703,503120216.0,True,True,False,correction_1.0.6,0.0,
4,ztf,59463.400925899856,1709400921615015026,2,1709400921615,20.4694,1,1709,0.718484,19.995,19.809912,19.5221,0.115259,0.09562421,0.09719394,0.1745,32.6286271,10.849085,0.468571,t17_f5_c3,,19.3025,0.1836,,False,True,False,correction_1.0.6,0.0,1.713404121615015e+18
5,ztf,59465.468923599925,1711468921615015021,2,1711468921615,20.2821,1,1711,0.712787,20.2902,20.053202,20.9895,0.256853,0.20533323,0.20648377,0.674,32.6286195,10.8491051,0.568571,t17_f5_c3,,20.8783,0.7835,,False,True,False,correction_1.0.6,0.0,1.713404121615015e+18
6,ztf,59467.40412040008,1713404121615015029,2,1713404121615,20.616003,1,1713,0.68103284,20.129879,19.92251,20.2319,0.1483668,0.121042676,0.12257148,0.3026,32.6286192,10.8490701,0.7557143,t17_f5_c3,0.99956316,20.0056,0.3176,503120216.0,True,True,False,correction_1.0.6,0.0,
7,ztf,59469.38055559993,1715380551615015016,2,1715380551615,20.519785,1,1715,0.8292626,20.128468,19.921345,19.8403,0.17590931,0.14407422,0.14535823,0.2184,32.6286504,10.8491179,0.69285715,t17_f5_c3,0.99777555,19.6438,0.2334,503120216.0,True,True,False,correction_1.0.6,0.0,
8,ztf,59469.433888900094,1715433881615015021,1,1715433881615,20.8368,1,1715,0.488179,20.6406,20.329899,20.6011,0.228983,0.16626163,0.17199771,0.3367,32.6285487,10.8491427,0.724286,t17_f5_c3,,20.5167,0.4,,False,True,False,correction_1.0.6,0.0,1.717421501615015e+18
9,ztf,59471.42150459997,1717421501615015014,2,1717421501615,20.429777,1,1717,0.8491615,20.28858,20.0519,21.0364,0.21545944,0.17188866,0.17325817,0.7341,32.6286682,10.8490671,0.7271429,t17_f5_c3,0.9997517,20.2773,0.4707,503120216.0,True,True,False,correction_1.0.6,0.0,
