,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid
0,ztf,59134.29078700021,1380290782015015001,1,1380290782015,20.468,1,1380,7.02203,20.2078,19.9642,0.252048,0.2265,20.8145888,-10.0988654,0.278571,t17_f5_c3,20.0357,0.3096,False,False,False,bulk_1.0.0,0.0,1402277332015015002,,
1,ztf,59134.3199306,1380319932015015002,2,1380319932015,20.2492,1,1380,11.5877,20.2015,20.1338,0.22381,0.3278,20.8147466,-10.0988498,0.691429,t17_f5_c3,20.1639,0.4327,False,False,False,bulk_1.0.0,0.0,1402277332015015002,,
2,ztf,59138.253911999986,1384253912015015000,1,1384253912015,20.135653,1,1384,6.9793277,19.4817,19.6503,0.14680816,0.2032,20.8147421,-10.0987907,0.82285714,t17_f5_c3,19.6957,0.2711,False,False,False,bulk_1.0.0,0.0,1402277332015015002,0.9999996,347120120.0
3,ztf,59138.29608799983,1384296082015015000,2,1384296082015,20.262716,1,1384,11.610141,19.672808,19.7924,0.14743087,0.2498,20.8147571,-10.0988672,0.7728571,t17_f5_c3,19.6839,0.2901,False,False,False,bulk_1.0.0,0.0,1402277332015015002,0.9996525,347120220.0
4,ztf,59140.26853010012,1386268532015015000,2,1386268532015,20.528032,1,1386,11.54951,19.45971,19.5064,0.11914791,0.1704,20.8147317,-10.0988357,0.8585714,t17_f5_c3,19.3428,0.1878,False,False,False,bulk_1.0.0,0.0,1402277332015015002,1.0,347120220.0
5,ztf,59144.233645800035,1390233642015015003,2,1390233642015,20.746738,1,1390,11.623474,19.36562,19.3693,0.1157646,0.1306,20.8147545,-10.0988392,0.80857146,t17_f5_c3,19.3176,0.1593,False,False,False,bulk_1.0.0,0.0,1402277332015015002,0.9999995,347120220.0
6,ztf,59146.27307870006,1392273072015015002,2,1392273072015,19.257633,1,1392,11.677192,19.129318,19.5201,0.17414859,0.5347,20.8147782,-10.0988739,0.70285714,t17_f5_c3,19.2615,0.5417,False,False,False,bulk_1.0.0,0.0,1402277332015015002,0.9999056,347120220.0
7,ztf,59149.20973380003,1395209732015015034,2,1395209732015,18.6467,1,1395,11.232,19.2881,19.3387,0.339717,0.3884,20.8147101,-10.0989956,0.362857,t17_f5_c3,19.5088,0.5836,False,False,False,bulk_1.0.0,0.0,1402277332015015002,,
8,ztf,59149.411064799875,1395411062015015005,1,1395411062015,18.8997,1,1395,6.64859,18.9774,19.1373,0.293338,0.3194,20.8146616,-10.0989447,0.594286,t17_f5_c3,19.0746,0.3874,False,False,False,bulk_1.0.0,0.0,1402277332015015002,,
9,ztf,59153.32929399982,1399329292015015000,2,1399329292015,19.0243,1,1399,11.3804,19.3325,19.3877,0.237835,0.4739,20.8148529,-10.0989699,0.631429,t17_f5_c3,19.2622,0.5421,False,False,False,bulk_1.0.0,0.0,1402277332015015002,,
10,ztf,59155.190266199876,1401190262015015002,1,1401190262015,19.2607,1,1401,6.88738,19.3505,19.7256,0.236945,0.5502,20.8148058,-10.0987876,0.711429,t17_f5_c3,19.7971,0.755,False,False,False,bulk_1.0.0,0.0,1402277332015015002,,
11,ztf,59155.23127309978,1401231272015015000,2,1401231272015,19.604263,1,1401,11.828075,19.07002,19.3899,0.13544743,0.3369,20.8148156,-10.0988382,0.8,t17_f5_c3,19.5,0.4786,False,False,False,bulk_1.0.0,0.0,1402277332015015002,0.9999912,347120220.0
12,ztf,59156.277338000014,1402277332015015002,2,1402277332015,19.738895,1,1402,11.7575245,19.075397,19.3813,0.13361605,0.2672,20.8147939,-10.0988387,0.87857145,t17_f5_c3,19.5829,0.4127,False,False,False,bulk_1.0.0,0.0,1413241442015015001,0.9999968,347120220.0
13,ztf,59158.2120254999,1404212022015015000,2,1404212022015,19.889912,1,1404,11.642794,19.258507,19.0403,0.115008615,0.1623,20.8147633,-10.0988538,0.71,t17_f5_c3,18.8912,0.1814,False,False,False,bulk_1.0.0,0.0,1413241442015015001,0.9999828,347120220.0
14,ztf,59158.28780090017,1404287802015015001,1,1404287802015,19.6325,1,1404,6.65326,19.6223,19.4557,0.256555,0.2664,20.8147372,-10.0988981,0.507143,t17_f5_c3,19.6862,0.4229,False,False,False,bulk_1.0.0,0.0,1413241442015015001,,
15,ztf,59164.29401620012,1410294012015015002,2,1410294012015,19.962084,1,1410,11.46877,19.6191,19.865,0.1832947,0.2626,20.8146839,-10.0987409,0.6614286,t17_f5_c3,19.7477,0.3025,False,False,False,bulk_1.0.0,0.0,1413241442015015001,0.9964774,347120220.0
16,ztf,59165.2260532002,1411226052015015002,2,1411226052015,20.622622,1,1411,11.673475,19.645243,19.5492,0.1111772,0.1653,20.8147658,-10.0988252,0.8471429,t17_f5_c3,19.4551,0.1944,False,False,False,bulk_1.0.0,0.0,1413241442015015001,0.99993473,347120220.0
17,ztf,59167.241446800064,1413241442015015001,2,1413241442015,19.902155,1,1413,11.51122,19.57006,19.7189,0.15227284,0.2613,20.8147218,-10.0988403,0.79285717,t17_f5_c3,19.6864,0.3254,False,False,False,bulk_1.0.0,0.0,1415303512015015002,0.9999504,347120220.0
18,ztf,59167.25295139989,1413252952015015003,1,1413252952015,20.2046,1,1413,6.88645,20.4536,20.3681,0.324075,0.354,20.8145287,-10.0989521,0.417143,t17_f5_c3,20.3292,0.4385,False,False,False,bulk_1.0.0,0.0,1415303512015015002,,
19,ztf,59169.2483680998,1415248362015015004,1,1415248362015,20.3145,1,1415,6.51198,20.6906,20.4762,0.341304,0.3808,20.8146261,-10.0990135,0.42,t17_f5_c3,20.3953,0.4541,False,False,False,bulk_1.0.0,0.0,1415303512015015002,,
20,ztf,59169.30351850018,1415303512015015002,2,1415303512015,20.096203,1,1415,11.677654,19.70319,19.7524,0.16462159,0.2638,20.8147816,-10.0988766,0.8257143,t17_f5_c3,19.5902,0.2916,True,False,False,bulk_1.0.0,0.0,0,0.99991864,347120220.0
