,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid
0,ztf,59517.25782410009,1763257820415015017,1,1763257820415,20.785,1,1763,0.415872,20.611,18.83963,20.8576,0.234294,0.032646623,0.045836672,0.427,39.2367844,16.5607744,0.921429,t17_f5_c3,20.2423,0.3092,False,True,False,correction_1.0.6,0.0,1.767282390415015e+18,,
1,ztf,59521.28239580011,1767282390415015016,2,1767282390415,20.640814,1,1767,0.3149894,20.348673,18.215929,20.3422,0.18993467,100.0,0.026638329,0.329,39.2367578,16.5606034,0.9028571,t17_f5_c3,20.5673,0.5121,True,True,False,correction_1.0.6,0.0,,0.99989307,555120204.0
2,ztf,59525.23423610022,1771234230415015015,1,1771234230415,20.6982,1,1771,0.059647,20.362,18.786213,19.8767,0.176133,0.027643718,0.041259717,0.1734,39.2367046,16.5606721,0.751429,t17_f5_c3,19.649,0.1786,False,True,False,correction_1.0.6,0.0,1.776343240415015e+18,,
3,ztf,59525.26815970009,1771268150415015016,2,1771268150415,20.4976,1,1771,0.441569,20.4973,18.235588,20.0851,0.166944,100.0,0.020791518,0.2807,39.236612,16.5606255,0.851429,t17_f5_c3,20.0379,0.3409,False,True,False,correction_1.0.6,0.0,1.776343240415015e+18,,
4,ztf,59530.30197919998,1776301970415015012,1,1776301970415,20.3788,1,1776,0.206628,20.5166,18.820505,20.3409,0.227498,0.035723213,0.047702316,0.3479,39.2367709,16.5607082,0.93,t17_f5_c3,20.4187,0.4773,False,True,False,correction_1.0.6,0.0,1.776343240415015e+18,,
5,ztf,59530.3432407002,1776343240415015012,2,1776343240415,20.375223,1,1776,0.41752368,20.092178,18.176092,19.9639,0.17732146,100.0,0.03036174,0.2497,39.2368364,16.560738,0.9557143,t17_f5_c3,19.9656,0.3171,True,True,False,correction_1.0.6,0.0,,0.99991345,555120204.0
6,ztf,59622.137858800124,1868137850415015006,1,1868137850415,19.706453,1,1868,0.6817558,19.902775,18.659946,19.5901,0.18701656,0.052920092,0.059531745,0.3328,39.2369151,16.5607237,0.87714285,t17_f5_c3,19.7236,0.4828,True,True,False,correction_1.0.6,0.0,,0.9964137,555120104.0
7,ztf,59622.18571759993,1868185710415015008,2,1868185710415,19.3868,1,1868,0.663994,19.6421,18.084566,19.827,0.238101,0.039053474,0.056721542,0.4621,39.2365983,16.5605458,0.847143,t17_f5_c3,19.3433,0.3799,False,True,False,correction_1.0.6,0.0,1.870166290415015e+18,,
8,ztf,59624.16629630001,1870166290415015006,2,1870166290415,19.82553,1,1870,0.052442625,19.587055,18.071198,19.3574,0.2143144,0.034111634,0.05305282,0.2785,39.2367346,16.5606744,0.83,t17_f5_c3,19.3161,0.3433,True,True,False,correction_1.0.6,0.0,,0.99964046,555120204.0
9,ztf,59627.13807869982,1873138070415015004,2,1873138070415,19.6053,1,1873,0.148536,19.6616,18.08918,19.2509,0.227154,0.033800576,0.05337679,0.2823,39.2366917,16.5606612,0.844286,t17_f5_c3,19.1899,0.3417,False,True,False,correction_1.0.6,0.0,1.875136200415015e+18,,
10,ztf,59629.13620370021,1875136200415015011,2,1875136200415,20.070469,1,1875,0.31427827,19.797615,18.119644,19.7663,0.14122945,100.0,0.030111799,0.2836,39.2367316,16.5605982,0.97,t17_f5_c3,19.7141,0.3447,True,True,False,correction_1.0.6,0.0,,0.9989245,555120204.0
11,ztf,59631.1380671002,1877138060415015014,2,1877138060415,18.8171,1,1877,0.386533,19.3024,17.99348,18.9825,0.258816,0.06766711,0.077521734,0.4459,39.2367501,16.5605802,0.677143,t17_f5_c3,18.7895,0.4788,False,True,False,correction_1.0.6,0.0,1.886158540415015e+18,,
12,ztf,59640.15854169987,1886158540415015007,1,1886158540415,19.941492,1,1886,0.13440485,19.75994,18.612408,19.8595,0.17264937,0.054026525,0.060000174,0.3352,39.2367614,16.5606721,0.95857143,t17_f5_c3,19.6434,0.352,True,True,False,correction_1.0.6,0.0,,0.99999344,555120104.0
