,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid
0,ztf,59461.255659699906,1707255653315015016,1,1707255653315,20.5365,1,1707,3.09683,20.0945,20.3814,0.238101,0.3401,335.9327059,-1.5862213,0.894286,t17_f5_c3,20.4854,0.4757,False,False,False,correction_1.0.6,0.0,1.709239083315015e+18,,
1,ztf,59463.23908559978,1709239083315015015,1,1709239083315,20.516056,1,1709,3.1320055,19.657969,19.628,0.14551719,0.1734,335.9327019,-1.5862305,0.94,t17_f5_c3,19.687,0.2319,True,False,False,correction_1.0.6,0.0,,0.99999505,443120133.0
2,ztf,59463.28950229986,1709289503315015027,2,1709289503315,20.42282,1,1709,1.7275057,19.673006,19.5664,0.13503346,0.1869,335.9326017,-1.5862349,0.7114286,t17_f5_c3,19.5543,0.2329,True,False,False,correction_1.0.6,0.0,,0.99995667,443120233.0
3,ztf,59465.33832179988,1711338323315015014,2,1711338323315,20.2734,1,1711,1.6837734,19.538925,19.6079,0.13702703,0.2087,335.9326151,-1.5862215,0.67714286,t17_f5_c3,19.5582,0.2517,True,False,False,correction_1.0.6,0.0,,0.99995303,443120233.0
4,ztf,59467.229050899856,1713229053315015016,1,1713229053315,20.557785,1,1713,3.016034,19.36908,19.2905,0.10867493,0.1288,335.9326365,-1.586177,0.9557143,t17_f5_c3,19.1844,0.1477,True,False,False,correction_1.0.6,0.0,,0.99999845,443120133.0
5,ztf,59470.261377300136,1716261373315015023,2,1716261373315,20.558792,1,1716,1.7426142,19.168919,19.1114,0.08940927,0.1209,335.9325929,-1.586199,0.93285716,t17_f5_c3,19.1037,0.1507,True,False,False,correction_1.0.6,0.0,,0.99995565,443120233.0
6,ztf,59470.36337959999,1716363373315015015,1,1716363373315,20.427399,1,1716,3.2243702,19.203663,19.3686,0.11061575,0.1511,335.9326197,-1.586235,0.9514286,t17_f5_c3,19.2797,0.1769,True,False,False,correction_1.0.6,0.0,,0.99999905,443120133.0
7,ztf,59473.36087960005,1719360873315015018,1,1719360873315,20.229301,1,1719,3.1179662,19.300272,19.3475,0.17512268,0.1701,335.9326537,-1.5862143,0.92285717,t17_f5_c3,19.2553,0.1992,True,False,False,correction_1.0.6,0.0,,0.9999957,443120133.0
8,ztf,59473.4189352002,1719418933315015020,2,1719418933315,20.144445,1,1719,1.6933357,19.180351,19.1542,0.12493178,0.1544,335.9326085,-1.586208,0.9242857,t17_f5_c3,19.223,0.2081,True,False,False,correction_1.0.6,0.0,,0.999992,443120233.0
9,ztf,59478.26675930014,1724266753315015008,2,1724266753315,19.212046,1,1724,1.6716918,19.2439,19.1393,0.16390625,0.3759,335.932618,-1.5862172,0.8742857,t17_f5_c3,19.135,0.4802,True,False,False,correction_1.0.6,0.0,,0.99999285,443120233.0
10,ztf,59480.257986099925,1726257983315015011,2,1726257983315,19.634014,1,1726,1.8054068,19.564669,19.5357,0.18175484,0.3613,335.9325725,-1.5861863,0.72,t17_f5_c3,19.2785,0.3648,True,False,False,correction_1.0.6,0.0,,0.9999925,443120233.0
11,ztf,59480.31892360002,1726318923315015006,1,1726318923315,19.3432,1,1726,2.91964,19.6264,19.4974,0.290584,0.4257,335.9326328,-1.5861472,0.754286,t17_f5_c3,19.8171,0.7332,False,False,False,correction_1.0.6,0.0,1.731233053315015e+18,,
12,ztf,59485.233055599965,1731233053315015007,2,1731233053315,20.401514,1,1731,1.664977,19.907146,20.1537,0.153997,0.3267,335.9326302,-1.5862524,0.8485714,t17_f5_c3,20.1425,0.4071,True,False,False,correction_1.0.6,0.0,,0.99874043,443120233.0
13,ztf,59487.2125694002,1733212563315015010,1,1733212563315,20.3467,1,1733,3.16004,20.4141,20.2039,0.350771,0.313,335.9327464,-1.5862487,0.468571,t17_f5_c3,20.2296,0.4079,False,False,False,correction_1.0.6,0.0,1.735256453315015e+18,,
14,ztf,59489.256458300166,1735256453315015009,2,1735256453315,20.298758,1,1735,1.7360868,19.945143,20.1729,0.18156597,0.3755,335.9325867,-1.5861391,0.6357143,t17_f5_c3,20.0104,0.4102,True,False,False,correction_1.0.6,0.0,,0.9955615,443120233.0
