,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase
10,ztf,59255.169722199906,1501169725215015003,1,1501169725215,20.379251,1,1501,2.6276565,18.271467,18.2819,0.06950424,0.055,80.5608597,-13.5626401,0.88857144,t17_f5_c3,1.0,18.2409,0.0668,305120152.0,True,False,False,correction_0.0.1,0.0
11,ztf,59255.25745370006,1501257455215015002,2,1501257455215,19.88026,1,1501,2.6828501,18.466702,18.3158,0.095968775,0.0701,80.5608475,-13.5626287,0.57,t17_f5_c3,0.99999905,18.2627,0.085,305120252.0,True,False,False,correction_0.0.1,0.0
12,ztf,59256.25482639996,1502254821515015009,1,1502254821515,19.950418,1,1502,2.7912931,18.384966,18.4964,0.07329922,0.0835,80.5608894,-13.5626196,0.8585714,t17_f5_c3,0.99999917,18.5969,0.1164,356120115.0,True,False,False,correction_0.0.1,0.0
13,ztf,59257.168553200085,1503168555215015002,1,1503168555215,20.63241,1,1503,2.6762102,18.438759,18.3863,0.07200423,0.0502,80.5608526,-13.5626234,0.8842857,t17_f5_c3,0.9999999,18.3834,0.063,305120152.0,True,False,False,correction_0.0.1,0.0
14,ztf,59257.24209489999,1503242095215015005,2,1503242095215,20.340601,1,1503,2.6589422,18.504982,18.5274,0.07465591,0.0749,80.5608547,-13.5626336,0.9142857,t17_f5_c3,0.9999999,18.4641,0.09,305120252.0,True,False,False,correction_0.0.1,0.0
15,ztf,59262.16370370006,1508163705215015002,1,1508163705215,19.706633,1,1508,2.7359939,18.99743,18.9307,0.16690892,0.1469,80.5608878,-13.5626204,0.62857145,t17_f5_c3,0.99992204,18.9227,0.1866,305120152.0,True,False,False,correction_0.0.1,0.0
16,ztf,59264.167928200215,1510167925215015007,2,1510167925215,19.986946,1,1510,2.6583724,18.826347,18.853,0.10012523,0.1312,80.5608783,-13.562647,0.8642857,t17_f5_c3,0.9999652,19.0225,0.1961,305120252.0,True,False,False,correction_0.0.1,0.0
17,ztf,59265.24979169993,1511249791515015005,2,1511249791515,19.307255,1,1511,2.9879344,18.931667,19.1161,0.18506837,0.2434,80.5609042,-13.5625717,0.50714284,t17_f5_c3,0.9990667,18.9876,0.2778,356120215.0,True,False,False,correction_0.0.1,0.0
18,ztf,59266.18192130001,1512181925215015002,1,1512181925215,19.1977,1,1512,2.61739,19.3856,19.6714,0.263049,0.4015,80.5608641,-13.5626505,0.367143,t17_f5_c3,,19.3274,0.3758,,False,False,False,correction_0.0.1,0.0
19,ztf,59266.216250000056,1512216245215015001,2,1512216245215,19.089731,1,1512,2.323607,18.948631,18.7094,0.18672583,0.1858,80.5608648,-13.5627468,0.32857144,t17_f5_c3,0.9962141,18.8795,0.2788,305120252.0,True,False,False,correction_0.0.1,0.0
20,ztf,59267.15017359983,1513150171515015006,2,1513150171515,19.384153,1,1513,2.8623645,18.95419,19.0625,0.14226235,0.2257,80.5608087,-13.5625657,0.6571429,t17_f5_c3,0.9989613,18.9014,0.2496,356120215.0,True,False,False,correction_0.0.1,0.0
21,ztf,59267.213993099984,1513213991515015042,1,1513213991515,19.2522,1,1513,3.25779,19.4479,19.6183,0.234616,0.4062,80.5609364,-13.562496,0.481429,t17_f5_c3,,19.5918,0.5093,,False,False,False,correction_0.0.1,0.0
22,ztf,59268.14892360009,1514148925215015002,1,1514148925215,19.6349,1,1514,2.54259,19.6155,19.93,0.316022,0.489,80.5608576,-13.5626667,0.655714,t17_f5_c3,,20.115,0.7442,,False,False,False,correction_0.0.1,0.0
23,ztf,59268.23378469981,1514233785215015001,2,1514233785215,19.538963,1,1514,2.764991,18.956165,18.9783,0.13650542,0.2325,80.5608602,-13.5626085,0.8385714,t17_f5_c3,0.999946,19.1465,0.3483,305120252.0,True,False,False,correction_0.0.1,0.0
24,ztf,59269.19129629992,1515191291515015015,1,1515191291515,19.433678,1,1515,2.727324,19.48466,19.4055,0.2024956,0.3753,80.560881,-13.5626389,0.63714284,t17_f5_c3,0.8831731,19.4556,0.5041,356120115.0,True,False,False,correction_0.0.1,0.0
25,ztf,59270.14782410022,1516147825215015004,2,1516147825215,19.658272,1,1516,2.508527,18.977432,18.8006,0.12098291,0.1841,80.5608465,-13.562675,0.84,t17_f5_c3,0.99997556,18.7966,0.2352,305120252.0,True,False,False,correction_0.0.1,0.0
26,ztf,59272.19004630018,1518190045215015002,2,1518190045215,19.0278,1,1518,2.73736,19.3454,19.3016,0.259259,0.4017,80.5607947,-13.562593,0.474286,t17_f5_c3,,18.9786,0.3836,,False,False,False,correction_0.0.1,0.0
27,ztf,59273.19269679999,1519192691515015006,2,1519192691515,19.022772,1,1519,3.0796392,19.0123,18.9105,0.17036119,0.2927,80.5609671,-13.56257,0.7242857,t17_f5_c3,0.99701273,18.9263,0.3815,356120215.0,True,False,False,correction_0.0.1,0.0
28,ztf,59276.148287000135,1522148285215015003,2,1522148285215,19.949156,1,1522,2.6411529,19.257383,19.6281,0.1529865,0.2914,80.5608403,-13.5626386,0.76285714,t17_f5_c3,0.99988675,19.7416,0.4147,305120252.0,True,False,False,correction_0.0.1,0.0
29,ztf,59279.139328700025,1525139325215015002,2,1525139325215,19.68818,1,1525,2.4043663,19.463156,19.4578,0.2125355,0.2574,80.5608284,-13.5627057,0.45285714,t17_f5_c3,0.98498017,19.6957,0.4114,305120252.0,True,False,False,correction_0.0.1,0.0
