,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase
0,ztf,59672.30037039984,1918300375815015040,1,1918300375815,21.115885,1,1918,4.2080536,20.596272,20.7892,0.1732321,0.2984,194.3631748,28.4181976,0.5328571,t17_f5_c3,0.99898976,20.2975,0.2425,626120158,True,False,False,correction_1.0.6,0.0
1,ztf,59675.31988430023,1921319885815015015,1,1921319885815,20.797514,1,1921,4.357268,20.622799,20.8087,0.21548252,0.3986,194.3631925,28.4182437,0.6528571,t17_f5_c3,0.99997437,20.274,0.312,626120158,True,False,False,correction_1.0.6,0.0
