,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid
0,ztf,58899.33678240003,1145336780915015003,2,1145336780915,20.7163,1,1145,4.92408,20.6972,21.6489,0.266979,1.1781,171.8660631,23.9974972,0.582857,t17_f5_c3,21.7453,1.5988,False,False,False,bulk_1.0.0,0.0,1151308310915015001,,
1,ztf,58899.42166669993,1145421660915015001,1,1145421660915,20.7107,1,1145,4.79322,20.2644,20.3054,0.222818,0.2863,171.8660738,23.9975674,0.882857,t17_f5_c3,20.3834,0.3844,False,False,False,bulk_1.0.0,0.0,1151308310915015001,,
2,ztf,58900.3295948999,1146329590915015001,1,1146329590915,20.647821,1,1146,4.7732673,20.23612,20.5842,0.19977659,0.3666,171.8661148,23.9975768,0.8528572,t17_f5_c3,20.8365,0.5804,False,False,False,bulk_1.0.0,0.0,1151308310915015001,0.9945253,623120109.0
3,ztf,58903.313495399896,1149313490915015001,1,1149313490915,20.677174,1,1149,4.78232,19.80053,20.0116,0.17223178,0.2203,171.8660816,23.997571,0.79142857,t17_f5_c3,19.8075,0.2287,False,False,False,bulk_1.0.0,0.0,1151308310915015001,0.9977268,623120109.0
4,ztf,58903.31968750013,1149319680915015004,1,1149319680915,20.75287,1,1149,4.8349304,19.735773,19.8016,0.17567398,0.1777,171.8660965,23.9975575,0.8528572,t17_f5_c3,19.7245,0.2067,False,False,False,bulk_1.0.0,0.0,1151308310915015001,0.9999739,623120109.0
5,ztf,58904.24427080015,1150244270915015001,2,1150244270915,20.502937,1,1150,4.547035,19.690496,19.9399,0.14354458,0.2904,171.8660571,23.9976034,0.85142857,t17_f5_c3,19.6392,0.2748,False,False,False,bulk_1.0.0,0.0,1151308310915015001,0.9997661,623120209.0
6,ztf,58904.29711809987,1150297110915015001,1,1150297110915,20.588182,1,1150,4.8349495,19.630716,19.6609,0.12726505,0.1686,171.8660927,23.9975572,0.92,t17_f5_c3,19.6286,0.2053,False,False,False,bulk_1.0.0,0.0,1151308310915015001,0.9999983,623120109.0
7,ztf,58905.308310199995,1151308310915015001,1,1151308310915,20.213749,1,1151,4.9028845,19.564838,19.5771,0.1731659,0.1585,171.8661679,23.9975464,0.64285713,t17_f5_c3,19.5111,0.1884,False,False,False,bulk_1.0.0,0.0,1158423340915015005,0.9999565,623120109.0
8,ztf,58906.30928240018,1152309280915025001,1,1152309280915,20.452,1,1152,4.76264,19.4867,19.6953,0.185906,0.1765,171.8661378,23.9975824,0.87,t17_f5_c3,19.6132,0.2056,False,False,False,bulk_1.0.0,0.0,1158423340915015005,,
9,ztf,58908.30894679995,1154308940915015001,1,1154308940915,19.5454,1,1154,4.81547,19.5302,19.6845,0.220036,0.3698,171.8660812,23.9975326,0.685714,t17_f5_c3,19.4553,0.3822,False,False,False,bulk_1.0.0,0.0,1158423340915015005,,
10,ztf,58911.40168979997,1157401680915015000,1,1157401680915,20.338345,1,1157,4.884577,19.603075,19.7137,0.15505911,0.182,171.8661309,23.9975471,0.7828571,t17_f5_c3,19.6884,0.2244,False,False,False,bulk_1.0.0,0.0,1158423340915015005,0.99999475,623120109.0
11,ztf,58912.4233448999,1158423340915015005,2,1158423340915,20.42517,1,1158,4.8228874,19.529396,19.9339,0.16520639,0.293,171.8661026,23.9975312,0.8414286,t17_f5_c3,19.7337,0.3048,False,False,False,bulk_1.0.0,0.0,1160353560915015002,0.9337412,623120209.0
12,ztf,58913.31268520001,1159312680915015001,1,1159312680915,20.046953,1,1159,4.6914086,19.468443,19.4514,0.14284548,0.23,171.8660982,23.9975983,0.94857144,t17_f5_c3,19.3327,0.2628,False,False,False,bulk_1.0.0,0.0,1160353560915015002,0.9998136,623120109.0
13,ztf,58913.43023149995,1159430230915015001,2,1159430230915,19.9809,1,1159,4.7936,19.5623,20.5545,0.183655,0.8128,171.866066,23.9975346,0.682857,t17_f5_c3,19.8255,0.5274,False,False,False,bulk_1.0.0,0.0,1160353560915015002,,
14,ztf,58914.35356480023,1160353560915015002,2,1160353560915,19.96964,1,1160,4.7582746,19.427273,19.504,0.15205002,0.3145,171.8660754,23.9975459,0.80857146,t17_f5_c3,19.543,0.4138,False,False,False,bulk_1.0.0,0.0,1161406430915015001,0.9999907,623120209.0
15,ztf,58915.24881940009,1161248810915015000,1,1161248810915,19.3167,1,1161,4.70454,19.758,19.6392,0.271283,0.4679,171.86603,23.9975896,0.718571,t17_f5_c3,19.2983,0.4384,False,False,False,bulk_1.0.0,0.0,1161406430915015001,,
16,ztf,58915.40643520001,1161406430915015001,2,1161406430915,19.239565,1,1161,4.547797,19.32676,19.0946,0.19940567,0.3706,171.8660882,23.9976076,0.81142855,t17_f5_c3,18.8538,0.38,True,False,False,bulk_1.0.0,0.0,0,0.99755,623120209.0
