,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext
0,ztf,58581.25291670021,827252911015015011,2,827252911015,20.14975,1,827,1.439806,19.045168,19.0877,0.09701696,0.1586,176.9682556,-20.7208401,0.78,t15_f5_c3,0.0,19.149,0.2142,319120210.0,False,False,False,bulk_1.0.0,0.0,830296501015015007,,,
1,ztf,58584.22982640006,830229821015015009,1,830229821015,19.734652,1,830,1.5386416,18.753674,18.7028,0.10118672,0.1122,176.9682666,-20.7208599,0.43285716,t15_f5_c3,0.0,18.7613,0.1509,319120110.0,False,False,False,bulk_1.0.0,0.0,830296501015015007,,,
2,ztf,58584.29650459997,830296501015015007,2,830296501015,19.720055,1,830,1.4300247,18.909792,18.9449,0.11532351,0.1716,176.9682804,-20.7208301,0.7814286,t15_f5_c3,0.0,18.9588,0.2223,319120210.0,False,False,False,bulk_1.0.0,0.0,853229361015015004,,,
3,ztf,58585.251863399986,831251865615015003,1,831251865615,19.837423,1,831,1.1062558,18.882126,18.852,0.12209521,0.124,176.9682546,-20.7208126,0.51,t15_f5_c3,0.0,18.8961,0.1648,269120156.0,False,True,True,bulk_1.0.0,0.0,847252035615015004,18.456465,0.07872772,0.082496226
4,ztf,58587.230682900175,833230681015015008,1,833230681015,18.7178,1,833,1.47908,18.9284,18.7404,0.23792,0.3359,176.9682724,-20.7208785,0.414286,t15_f5_c3,,18.5495,0.362,,False,False,False,bulk_1.0.0,0.0,853229361015015004,,,
5,ztf,58593.24974540016,839249745615015000,2,839249745615,18.8471,1,839,1.1886,18.7133,18.9909,0.22003,0.3429,176.968274,-20.7209412,0.421429,t15_f5_c3,,18.9483,0.4233,,False,True,True,bulk_1.0.0,0.0,847252035615015004,18.183237,0.13310117,0.1350382
6,ztf,58599.18959489977,845189591015015013,1,845189591015,20.276524,1,845,1.608182,19.659475,19.5915,0.14484467,0.189,176.9682407,-20.7208472,0.6,t15_f5_c3,0.0,19.6259,0.249,319120110.0,False,False,False,bulk_1.0.0,0.0,853229361015015004,,,
7,ztf,58601.25203699991,847252035615015004,2,847252035615,20.0871,1,847,1.2015498,19.484709,19.1618,0.16628338,0.1469,176.9683157,-20.720902,0.26714286,t15_f5_c3,0.0,19.0189,0.1642,269120256.0,False,True,True,bulk_1.0.0,0.0,853228915615015008,19.178432,0.12177393,0.12541176
8,ztf,58607.22891200008,853228915615015008,2,853228915615,20.000065,1,853,1.037478,19.384747,19.5081,0.17878824,0.2313,176.9683178,-20.7208249,0.5857143,t15_f5_c3,0.0,19.4402,0.2775,269120256.0,True,True,True,bulk_1.0.0,0.0,0,19.102201,0.13495803,0.13782264
9,ztf,58607.22936340002,853229361015015004,2,853229361015,19.832596,1,853,1.1913971,19.752333,19.8604,0.17369094,0.3581,176.9683971,-20.7208616,0.6157143,t15_f5_c3,0.0,19.8179,0.4405,319120210.0,True,True,True,bulk_1.0.0,0.0,0,18.68884,0.03958393,0.06521998
