,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid
0,ztf,59622.33040509978,1868330405915015001,2,1868330405915,19.883211,1,1868,4.9162807,19.58033,19.2553,0.16478923,0.1963,146.4454552,50.17657,0.5314286,t17_f5_c3,0.99944717,19.1833,0.2351,751120259.0,True,False,False,correction_1.0.6,0.0,
1,ztf,59622.38771989988,1868387715915015009,1,1868387715915,19.7004,1,1868,4.88605,20.0846,19.4945,0.296139,0.2578,146.4454001,50.1766157,0.197143,t17_f5_c3,,19.5315,0.3418,,False,False,False,correction_1.0.6,0.0,1.870392005915015e+18
2,ztf,59624.392002299894,1870392005915015002,2,1870392005915,19.723602,1,1870,4.9273868,19.449108,19.2779,0.20037025,0.2498,146.4454187,50.1765752,0.5942857,t17_f5_c3,0.99577117,19.3045,0.3281,751120259.0,True,False,False,correction_1.0.6,0.0,
3,ztf,59627.36899309978,1873368995915015003,2,1873368995915,19.193913,1,1873,4.8884583,19.234152,18.8467,0.18563548,0.2507,146.4454038,50.176565,0.61714286,t17_f5_c3,0.99971056,18.7979,0.3074,751120259.0,True,False,False,correction_1.0.6,0.0,
4,ztf,59629.345544000156,1875345545915015004,2,1875345545915,19.9618,1,1875,4.73423,19.4435,19.4282,0.122634,0.2315,146.4454181,50.1765207,0.871429,t17_f5_c3,,19.0737,0.214,,False,False,False,correction_1.0.6,0.0,1.882346995915015e+18
5,ztf,59629.4103472,1875410345915015002,1,1875410345915,19.504,1,1875,3.89062,19.8687,20.1068,0.235625,0.5249,146.4454834,50.1763288,0.701429,t17_f5_c3,,19.9278,0.5716,,False,False,False,correction_1.0.6,0.0,1.882346995915015e+18
6,ztf,59636.23899309989,1882238995915015014,1,1882238995915,20.7166,1,1882,4.61743,20.0165,20.0561,0.156492,0.2117,146.4453313,50.1765428,0.865714,t17_f5_c3,,19.8574,0.2243,,False,False,False,correction_1.0.6,0.0,1.882346995915015e+18
7,ztf,59636.34699069988,1882346995915015009,2,1882346995915,20.50065,1,1882,4.9176497,19.22683,19.3605,0.1157871,0.1363,146.4453787,50.1765746,0.91,t17_f5_c3,0.99999434,19.2674,0.1586,751120259.0,True,False,False,correction_1.0.6,0.0,
8,ztf,59671.33172449982,1917331725915015006,2,1917331725915,20.438831,1,1917,4.883169,19.898796,19.5734,0.15756206,0.1761,146.445375,50.176565,0.7271429,t17_f5_c3,0.99998987,19.6171,0.233,751120259.0,True,False,False,correction_1.0.6,0.0,
9,ztf,59674.31019680016,1920310195915015010,2,1920310195915,20.291723,1,1920,4.9749436,19.902906,19.7933,0.18696468,0.2476,146.4453601,50.1765915,0.7771429,t17_f5_c3,0.99997663,19.7962,0.317,751120259.0,True,False,False,correction_1.0.6,0.0,
10,ztf,59676.346180600114,1922346185915015002,2,1922346185915,19.6478,1,1922,4.6094,19.9154,20.504,0.300515,0.5669,146.4456132,50.1764681,0.468571,t17_f5_c3,,20.6389,0.822,,False,False,False,correction_1.0.6,0.0,1.924239915915015e+18
11,ztf,59678.23991899984,1924239915915015005,2,1924239915915,20.164906,1,1924,5.12302,20.06231,20.0951,0.194481,0.3805,146.4453682,50.1766328,0.6785714,t17_f5_c3,0.99999964,19.719,0.3444,751120259.0,True,False,False,correction_1.0.6,0.0,
