,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase
0,ztf,59401.25680560013,1647256804315015013,1,1647256804315,20.421185,1,1647,0.45187047,19.954985,19.036963,20.453,0.15611686,0.055050246,0.06702564,0.3506,247.2903907,69.5132709,0.9142857,t17_f5_c3,0.99997544,20.4079,0.4291,847120143,True,True,False,correction_0.0.1,0.0
1,ztf,59401.34861110011,1647348614315015008,2,1647348614315,20.49341,1,1647,0.80813354,19.92365,18.66449,19.8715,0.14783755,100.0,0.046357527,0.2285,247.2905644,69.5132806,0.93142855,t17_f5_c3,0.9998413,19.9578,0.3149,847120243,True,True,False,correction_0.0.1,0.0
2,ztf,59403.2832986,1649283294315015011,1,1649283294315,20.598864,1,1649,0.59441257,19.795406,18.96556,20.1487,0.13980673,0.0543732,0.065101296,0.2614,247.2905057,69.5132789,0.9257143,t17_f5_c3,0.9999713,20.1655,0.3377,847120143,True,True,False,correction_0.0.1,0.0
3,ztf,59403.33996530017,1649339964315015003,2,1649339964315,20.298273,1,1649,0.8436557,19.798187,18.623566,19.7523,0.19010162,0.044151917,0.06443728,0.2475,247.2905569,69.5133376,0.9514286,t17_f5_c3,0.9999677,19.7245,0.3076,847120243,True,True,False,correction_0.0.1,0.0
4,ztf,59407.26833330002,1653268334315015009,1,1653268334315,20.455093,1,1653,0.44846138,19.81326,18.973837,19.8163,0.1566736,0.06267375,0.072314754,0.2308,247.2903924,69.5132844,0.9185714,t17_f5_c3,0.99998736,19.7948,0.2883,847120143,True,True,False,correction_0.0.1,0.0
5,ztf,59409.244039400015,1655244034315015006,1,1655244034315,20.289396,1,1655,0.1939334,19.696993,18.918623,19.7725,0.1543999,0.06713934,0.07538739,0.2333,247.2901638,69.513263,0.94285715,t17_f5_c3,0.9999001,19.5344,0.2392,847120143,True,True,False,correction_0.0.1,0.0
6,ztf,59409.28940969985,1655289404315015007,2,1655289404315,20.409203,1,1655,0.65492314,19.638165,18.56664,19.5589,0.12660965,0.015603994,0.04719083,0.2021,247.2904385,69.5132884,0.9442857,t17_f5_c3,0.9999887,19.5513,0.2555,847120243,True,True,False,correction_0.0.1,0.0
7,ztf,59411.24319439987,1657243194315015003,2,1657243194315,20.187332,1,1657,0.77979034,19.710678,18.593107,19.5174,0.13919127,0.019750742,0.049725976,0.2412,247.2905327,69.5132868,0.9242857,t17_f5_c3,0.99995875,19.6221,0.3393,847120243,True,True,False,correction_0.0.1,0.0
8,ztf,59414.2901504999,1660290154315015006,2,1660290154315,20.179844,1,1660,0.79226166,19.605867,18.554491,20.0517,0.14706008,0.034329295,0.055839848,0.3814,247.2905317,69.5133176,0.9085714,t17_f5_c3,0.9999912,19.9928,0.4623,847120243,True,True,False,correction_0.0.1,0.0
