,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid
0,ztf,59623.301666699816,1869301662415015004,1,1869301662415,19.89196,1,1869,4.033555,19.23542,19.1716,0.12052008,0.2032,166.1066807,39.7061391,0.95,t17_f5_c3,0.9999703,18.9596,0.2146,713120124.0,True,False,False,correction_1.0.6,0.0,
1,ztf,59623.35064810002,1869350642415015005,2,1869350642415,20.126074,1,1869,4.393727,19.685238,19.7156,0.12995668,0.2832,166.1066764,39.706113,0.88,t17_f5_c3,0.99795437,19.6271,0.3345,713120224.0,True,False,False,correction_1.0.6,0.0,
2,ztf,59625.26438659988,1871264382415015009,2,1871264382415,19.482443,1,1871,4.0935397,19.448296,19.1955,0.19676805,0.2835,166.1066681,39.7062187,0.80142856,t17_f5_c3,0.9978952,19.0788,0.3266,713120224.0,True,False,False,correction_1.0.6,0.0,
3,ztf,59628.20298610022,1874202982415015001,1,1874202982415,19.280212,1,1874,4.0445666,19.226116,19.3872,0.15477595,0.4072,166.1067571,39.7061047,0.91,t17_f5_c3,0.9999143,19.3245,0.4941,713120124.0,True,False,False,correction_1.0.6,0.0,
4,ztf,59628.42155090021,1874421552415015060,2,1874421552415,19.392279,1,1874,4.8418393,19.421423,19.276,0.20715545,0.289,166.1066925,39.7059598,0.46142858,t17_f5_c3,0.9937769,19.3199,0.3866,713120224.0,True,False,False,correction_1.0.6,0.0,
5,ztf,59636.41072920011,1882410722415015003,2,1882410722415,20.601263,1,1882,4.419654,19.500414,19.6796,0.116420574,0.174,166.1066277,39.7061287,0.91,t17_f5_c3,0.9999926,19.73,0.2322,713120224.0,True,False,False,correction_1.0.6,0.0,
6,ztf,59636.44342589984,1882443422415015017,1,1882443422415,20.587242,1,1882,4.1005125,19.597527,19.7864,0.13376372,0.1745,166.1066434,39.7061339,0.93,t17_f5_c3,0.99999654,19.6989,0.2053,713120124.0,True,False,False,correction_1.0.6,0.0,
7,ztf,59639.26681709988,1885266812415015003,2,1885266812415,20.3639,1,1885,4.2984,19.5068,19.5198,0.112557,0.1643,166.1066992,39.7061335,0.894286,t17_f5_c3,,19.4181,0.1911,,False,False,False,correction_1.0.6,0.0,1.885286042415015e+18
8,ztf,59639.286041699816,1885286042415015009,1,1885286042415,20.54054,1,1885,4.1760616,19.644785,19.5737,0.13196912,0.1424,166.1067054,39.7060833,0.93,t17_f5_c3,0.99999917,19.6681,0.1978,713120124.0,True,False,False,correction_1.0.6,0.0,
9,ztf,59641.27493060008,1887274932415015016,2,1887274932415,20.607681,1,1887,4.382198,19.697226,20.0302,0.124189645,0.2415,166.1066159,39.7061477,0.87714285,t17_f5_c3,0.999952,20.1727,0.3515,713120224.0,True,False,False,correction_1.0.6,0.0,
10,ztf,59671.340474499855,1917340472415015009,2,1917340472415,20.749372,1,1917,4.417507,20.11249,20.4744,0.122049965,0.325,166.1066382,39.7061238,0.8157143,t17_f5_c3,0.9997898,20.3911,0.3851,713120224.0,True,False,False,correction_1.0.6,0.0,
11,ztf,59671.340474499855,1917340472415025012,2,1917340472415,20.7696,1,1917,4.41438,20.1077,20.4722,0.122512,0.3185,166.1066383,39.7061248,0.818571,t17_f5_c3,,20.3888,0.3774,,False,False,False,correction_1.0.6,0.0,1.936236502415015e+18
12,ztf,59671.42195599992,1917421952415015008,1,1917421952415,20.7177,1,1917,4.07011,20.8763,21.2477,0.33882,0.6659,166.106663,39.7061347,0.671429,t17_f5_c3,,21.3748,0.958,,False,False,False,correction_1.0.6,0.0,1.924228902415015e+18
13,ztf,59676.32623839984,1922326232415015007,1,1922326232415,20.2878,1,1922,4.27201,20.6581,20.2612,0.342156,0.2925,166.1066824,39.7060618,0.48,t17_f5_c3,,20.1786,0.3473,,False,False,False,correction_1.0.6,0.0,1.924228902415015e+18
14,ztf,59678.22890050011,1924228902415015002,2,1924228902415,20.39942,1,1924,4.446177,20.1483,20.8626,0.20218304,0.6535,166.1066379,39.7061143,0.5885714,t17_f5_c3,0.67879844,20.2911,0.4951,713120224.0,True,False,False,correction_1.0.6,0.0,
15,ztf,59683.358576400205,1929358572415015003,2,1929358572415,19.6166,1,1929,4.51611,19.8565,19.6877,0.252715,0.4325,166.106678,39.7060715,0.632857,t17_f5_c3,,19.6758,0.5497,,False,False,False,correction_1.0.6,0.0,1.936236502415015e+18
16,ztf,59690.23650459992,1936236502415015003,2,1936236502415,20.57728,1,1936,4.4382358,20.172905,20.4067,0.15364946,0.3451,166.1066679,39.7061022,0.8685714,t17_f5_c3,0.9999931,20.224,0.3734,713120224.0,True,False,False,correction_1.0.6,0.0,
