,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid
0,ztf,59490.34296299983,1736342963415015016,1,1736342963415,20.6846,1,1736,0.607735,21.0363,20.745504,20.2667,0.379072,0.28639886,0.29000366,0.2781,7.2875527,4.7211663,0.18,t17_f5_c3,20.2604,0.3543,False,True,False,correction_1.0.6,0.0,1.743301403415015e+18,,
1,ztf,59497.301400499884,1743301403415015020,2,1743301403415,20.18688,1,1743,6.119224,19.279922,,19.4198,0.12009582,,,0.1643,7.2874819,4.7211385,0.82,t17_f5_c3,19.3402,0.1953,True,False,False,correction_1.0.6,0.0,,0.9999906,447120234.0
2,ztf,59497.33658559993,1743336583415015009,1,1743336583415,20.14704,1,1743,0.6193856,19.096155,19.041698,19.1938,0.12876408,0.12209677,0.122465044,0.1208,7.2875057,4.7211795,0.8214286,t17_f5_c3,19.1898,0.1537,True,True,False,correction_1.0.6,0.0,,0.9999927,447120134.0
3,ztf,59502.35304399999,1748353043415015023,2,1748353043415,19.859133,1,1748,6.0945807,18.760157,,18.8781,0.08265591,,,0.1359,7.287462,4.7211283,0.8971428,t17_f5_c3,18.986,0.1919,True,False,False,correction_1.0.6,0.0,,0.9999893,447120234.0
4,ztf,59502.378900500014,1748378903415015011,1,1748378903415,20.000761,1,1748,0.78529257,18.610456,18.575327,18.6681,0.12283121,0.118760146,0.11892065,0.0852,7.2875036,4.7211291,0.87,t17_f5_c3,18.6811,0.1098,True,True,False,correction_1.0.6,0.0,,0.9999026,447120134.0
5,ztf,59504.254814799875,1750254813415015012,1,1750254813415,19.45358,1,1750,0.82116807,18.494526,18.462904,18.916,0.10406506,0.10092433,0.10107785,0.232,7.2874203,4.721173,0.8657143,t17_f5_c3,18.9859,0.3174,True,True,False,correction_1.0.6,0.0,,0.99999756,447120134.0
6,ztf,59504.298819399904,1750298813415015068,2,1750298813415,18.3262,1,1750,6.3379,18.7138,,19.0548,0.223831,,,0.6252,7.2875349,4.7211044,0.497143,t17_f5_c3,19.7817,1.5685,False,False,False,correction_1.0.6,0.0,1.766233403415015e+18,,
7,ztf,59512.219490699936,1758219493415015007,1,1758219493415,20.1652,1,1758,0.747979,18.6671,18.630123,18.6105,0.103786,0.100100175,0.100310735,0.0967,7.28744,4.7211826,0.948571,t17_f5_c3,18.5778,0.1199,False,True,False,correction_1.0.6,0.0,1.766233403415015e+18,,
8,ztf,59520.233402799815,1766233403415015017,2,1766233403415,20.34273,1,1766,5.977932,18.949339,,18.9993,0.09728302,,,0.1073,7.2874484,4.7211611,0.8957143,t17_f5_c3,19.0399,0.1419,True,False,False,correction_1.0.6,0.0,,0.99999976,447120234.0
9,ztf,59522.19184029987,1768191843415015022,2,1768191843415,20.424911,1,1768,6.030224,19.114397,,19.0364,0.09198278,,,0.1089,7.2874548,4.7211466,0.92,t17_f5_c3,19.0229,0.1371,True,False,False,correction_1.0.6,0.0,,0.999999,447120234.0
10,ztf,59522.260856499895,1768260853415015022,1,1768260853415,20.802696,1,1768,0.7828873,19.275555,19.211597,19.1806,0.1126196,0.10559555,0.10617713,0.089,7.2874706,4.7211465,0.93285716,t17_f5_c3,19.1801,0.113,True,True,False,correction_1.0.6,0.0,,0.9999999,447120134.0
11,ztf,59524.231921299826,1770231923415015022,2,1770231923415,20.64167,1,1770,5.9205885,19.200916,,19.148,0.110673025,,,0.1134,7.2874385,4.7211742,0.8585714,t17_f5_c3,19.2834,0.1638,True,False,False,correction_1.0.6,0.0,,0.99836016,447120234.0
12,ztf,59524.29920140002,1770299203415015018,1,1770299203415,20.799685,1,1770,0.7653866,19.447315,19.372765,19.2674,0.12450513,0.11552791,0.11624299,0.0983,7.2875144,4.721131,0.8442857,t17_f5_c3,19.2534,0.1235,True,True,False,correction_1.0.6,0.0,,0.9999525,447120134.0
