,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid
0,ztf,58734.272638900205,980272630715015000,2,980272630715,20.195984,1,980,0.8779708,19.157835,19.103493,18.9215,0.098752014,0.09319117,0.09393095,0.1275,304.2295351,66.3422673,0.89285713,t17_f5_c3,0.9999995,18.8575,0.1549,850120207.0,False,True,False,bulk_1.0.0,0.0,9.81271220715015e+17
1,ztf,58734.29605320003,980296050715015001,1,980296050715,20.212534,1,980,7.0103273,19.348345,,19.6445,0.12436231,,,0.231,304.2295227,66.3422865,0.87857145,t17_f5_c3,0.9999983,19.6239,0.2914,850120107.0,False,False,False,bulk_1.0.0,0.0,9.81271220715015e+17
2,ztf,58735.271226900164,981271220715015000,2,981271220715,20.068417,1,981,0.9148005,19.04696,18.997776,18.8866,0.107928336,0.10259437,0.10314814,0.137,304.2295035,66.3422757,0.94857144,t17_f5_c3,0.99572337,19.1875,0.232,850120207.0,False,True,False,bulk_1.0.0,0.0,9.82302540715015e+17
3,ztf,58736.28092590021,982280920715015000,2,982280920715,19.940966,1,982,0.9535855,19.167316,19.112509,19.2066,0.113443814,0.10720487,0.10785931,0.2035,304.2294699,66.3422829,0.9457143,t17_f5_c3,0.9999994,19.0375,0.2244,850120207.0,False,True,False,bulk_1.0.0,0.0,9.82302540715015e+17
4,ztf,58736.302546299994,982302540715015000,1,982302540715,19.720499,1,982,6.951113,19.379469,,19.4655,0.14370644,,,0.2779,304.2296812,66.3422746,0.8214286,t17_f5_c3,0.9999995,19.4412,0.3491,850120107.0,False,False,False,bulk_1.0.0,0.0,9.90187310715015e+17
5,ztf,58737.293877299875,983293870715015000,2,983293870715,19.74818,1,983,1.0326308,19.281258,19.220552,19.2167,0.16968803,0.15992475,0.16046079,0.2312,304.2294073,66.3422939,0.91714287,t17_f5_c3,0.9996059,19.0323,0.2514,850120207.0,False,True,False,bulk_1.0.0,0.0,9.90187310715015e+17
6,ztf,58738.19206020003,984192060715015000,1,984192060715,19.5332,1,984,7.01859,19.5737,,19.5506,0.218161,,,0.3411,304.2296348,66.3422891,0.721429,t17_f5_c3,,19.3216,0.3553,,False,False,False,bulk_1.0.0,0.0,9.90187310715015e+17
7,ztf,58739.19109949982,985191090715015000,1,985191090715,19.3687,1,985,7.135,19.7652,,19.2124,0.260302,,,0.2811,304.2294526,66.3423166,0.244286,t17_f5_c3,,19.311,0.3957,,False,False,False,bulk_1.0.0,0.0,9.90187310715015e+17
8,ztf,58740.15878470009,986158780715015002,2,986158780715,19.6122,1,986,1.03579,19.9913,19.877415,19.5275,0.282801,0.2535067,0.25464007,0.3702,304.2294092,66.3422932,0.287143,t17_f5_c3,,19.2408,0.3659,,False,True,False,bulk_1.0.0,0.0,9.90187310715015e+17
9,ztf,58740.19086810015,986190860715015001,1,986190860715,19.3966,1,986,6.95791,19.9704,,19.7753,0.287329,,,0.5523,304.2296199,66.3422715,0.471429,t17_f5_c3,,20.1705,1.022,,False,False,False,bulk_1.0.0,0.0,9.90187310715015e+17
10,ztf,58743.15935190022,989159350715015001,2,989159350715,20.108702,1,989,0.9593582,19.996788,19.882355,20.1112,0.16313037,0.14481911,0.146812,0.4124,304.2295315,66.3422173,0.7828571,t17_f5_c3,0.9999754,19.7908,0.3966,850120207.0,False,True,False,bulk_1.0.0,0.0,9.90187310715015e+17
11,ztf,58744.15826389985,990158260715015001,2,990158260715,20.3938,1,990,0.913312,19.9716,19.85966,19.3631,0.196508,0.1756781,0.1772574,0.1641,304.2295346,66.3422428,0.325714,t17_f5_c3,,19.4493,0.2285,,False,True,False,bulk_1.0.0,0.0,9.90187310715015e+17
12,ztf,58744.18731479999,990187310715015000,1,990187310715,20.271294,1,990,7.14811,20.250866,,20.3166,0.1943049,,,0.4091,304.2295257,66.3423227,0.6585714,t17_f5_c3,0.9999682,20.3673,0.5522,850120107.0,True,False,False,bulk_1.0.0,0.0,0.0
13,ztf,59011.312395799905,1257312390715015000,1,1257312390715,20.271313,1,1257,7.076056,20.314,,20.7613,0.19590127,,,0.5778,304.2295471,66.3423028,0.6028572,t17_f5_c3,0.99999845,20.443,0.5564,850120107.0,True,False,False,bulk_1.0.0,0.0,0.0
14,ztf,59186.119062500075,1432119060715015000,2,1432119060715,19.59959,1,1432,1.0430917,19.213127,19.15602,19.0153,0.19608882,0.18563098,0.18604127,0.1756,304.2294152,66.3422757,0.55,t17_f5_c3,0.9999075,18.9529,0.2132,850120207.0,False,True,False,bulk_1.0.0,0.0,1.440135400715015e+18
15,ztf,59188.1201272998,1434120120715015000,2,1434120120715,19.998026,1,1434,0.8981232,19.205992,19.149248,18.9421,0.11250144,0.10606514,0.10677273,0.1404,304.229516,66.3422809,0.75142854,t17_f5_c3,0.99999535,18.9486,0.1818,850120207.0,False,True,False,bulk_1.0.0,0.0,1.440135400715015e+18
16,ztf,59188.174999999814,1434175000715015000,1,1434175000715,19.821749,1,1434,7.299038,19.370785,,19.5725,0.16197771,,,0.2151,304.2293493,66.3423583,0.54285717,t17_f5_c3,0.999159,19.6357,0.2929,850120107.0,False,False,False,bulk_1.0.0,0.0,1.440135400715015e+18
17,ztf,59194.102592600044,1440102590715015000,1,1440102590715,20.340046,1,1440,6.9250264,20.107182,,20.0579,0.1639245,,,0.2396,304.2295259,66.3422596,0.6542857,t17_f5_c3,0.9999558,20.2318,0.3615,850120107.0,False,False,False,bulk_1.0.0,0.0,1.440135400715015e+18
18,ztf,59194.13540509995,1440135400715015000,2,1440135400715,19.873407,1,1440,0.6517306,19.7783,19.683846,19.7456,0.20749287,0.18914214,0.190205,0.2447,304.2299362,66.3421772,0.47,t17_f5_c3,0.97209656,19.535,0.2595,850120207.0,True,True,False,bulk_1.0.0,0.0,0.0
