,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid,rbversion
13,ztf,58524.43277780013,770432775415010001,1,770432775415,20.0507,-1,770,0.329479,19.7507,19.159859,20.051,0.224994,0.12706798,0.13056736,0.239,231.89833,79.2889316,0.702857,20.116,0.324,False,True,False,bulk_1.0.0,0.0,7.87446205415015e+17,,,t15_f5_c3
14,ztf,58541.4462036998,787446205415015002,1,787446205415,20.691952,1,787,0.34593323,19.795784,18.335335,19.751,0.13873746,0.033299282,0.036142148,0.1741,231.8981645,79.2889618,0.88857144,19.9602,0.2668,False,True,False,bulk_1.0.0,0.0,8.14228265415015e+17,0.0,863120154.0,t15_f5_c3
15,ztf,58547.32686340017,793326865415010000,1,793326865415,20.2802,-1,793,0.3200535,19.954998,19.056835,19.8039,0.20539144,0.08555601,0.0898084,0.2151,231.8983496,79.2889313,0.8242857,19.8956,0.2989,False,True,False,bulk_1.0.0,0.0,8.14228265415015e+17,0.0,863120154.0,t15_f5_c3
16,ztf,58560.40679399995,806406795415015000,2,806406795415,19.92127,1,806,0.041868433,18.88333,17.990564,18.888,0.10253762,0.0441569,0.045058582,0.1544,231.8985865,79.2889817,0.7271429,19.1625,0.2536,False,True,False,bulk_1.0.0,0.0,8.14228265415015e+17,0.0,863120254.0,t15_f5_c3
17,ztf,58568.22826390015,814228265415015000,1,814228265415,20.25101,1,814,0.25404817,19.038757,18.082129,18.865,0.14416142,0.058685016,0.0597307,0.1123,231.8983586,79.2889535,0.75714284,18.8156,0.1363,True,True,False,bulk_1.0.0,0.0,0.0,0.0,863120154.0,t15_f5_c3
18,ztf,58584.26328699989,830263285415010002,1,830263285415,20.0195,-1,830,0.363274,20.2298,18.955551,20.2201,0.280602,0.083132416,0.086774394,0.377,231.8989279,79.2890913,0.735714,20.4557,0.5996,False,True,False,bulk_1.0.0,0.0,8.5246395541501e+17,,,t15_f5_c3
19,ztf,58606.463958300184,852463955415010001,1,852463955415,20.806004,-1,852,0.07328765,19.99345,19.04044,20.2362,0.15394326,0.05806913,0.063996546,0.2425,231.8986905,79.2890188,0.92714286,20.0382,0.2569,False,True,False,bulk_1.0.0,0.0,8.63388255415015e+17,0.0,863120154.0,t15_f5_c3
20,ztf,58617.38825230021,863388255415015001,1,863388255415,20.123325,1,863,0.21795365,19.688393,18.306318,19.4673,0.21293965,0.058034316,0.05962483,0.2277,231.8985791,79.2889496,0.8357143,19.4678,0.2912,False,True,False,bulk_1.0.0,0.0,8.86267185415015e+17,0.0,863120154.0,t15_f5_c3
21,ztf,58640.26718749991,886267185415015001,2,886267185415,20.456661,1,886,0.25077242,19.398716,18.187744,19.3903,0.12582591,0.039818995,0.041245922,0.1521,231.8983814,79.2889392,0.9657143,19.3017,0.1779,False,True,False,bulk_1.0.0,0.0,9.14183715415015e+17,0.0,863120254.0,t17_f5_c3
22,ztf,58649.19681710005,895196815415015000,1,895196815415,19.383755,1,895,0.2507595,19.076002,18.097406,18.9424,0.17772867,0.07127582,0.07216372,0.2505,231.8985812,79.2889404,0.98142856,18.8165,0.2862,False,True,False,bulk_1.0.0,0.0,9.14183715415015e+17,0.0,863120154.0,t17_f5_c3
23,ztf,58649.24347219989,895243475415015001,2,895243475415,19.7814,1,895,0.080739,19.9606,18.341984,20.2258,0.237659,0.05206342,0.053519,0.6232,231.8984867,79.2890028,0.912857,20.2881,0.846,False,True,False,bulk_1.0.0,0.0,9.14183715415015e+17,,,t17_f5_c3
24,ztf,58652.1953125,898195315415010000,1,898195315415,19.6349,-1,898,0.327593,19.9561,19.056353,19.8954,0.244068,0.1030092,0.10656431,0.5379,231.898878,79.2889404,0.832857,19.2915,0.3961,False,True,False,bulk_1.0.0,0.0,9.14183715415015e+17,,,t17_f5_c3
25,ztf,58655.22364579979,901223645415010000,2,901223645415,19.9813,-1,901,0.145355,19.9084,19.013971,19.9128,0.282342,0.12172324,0.1238809,0.2499,231.8986104,79.2889516,0.761429,19.8062,0.2896,False,True,False,bulk_1.0.0,0.0,9.29244435415015e+17,,,t17_f5_c3
26,ztf,58661.21792820003,907217925415010000,1,907217925415,20.5543,-1,907,0.06549959,19.93059,19.067682,20.1819,0.1861711,0.07943877,0.08409094,0.2773,231.8984869,79.2890081,0.9742857,20.0514,0.3138,False,True,False,bulk_1.0.0,0.0,9.29244435415015e+17,0.9999994,863120154.0,t17_f5_c3
27,ztf,58665.200914400164,911200915415010000,1,911200915415,20.575615,-1,911,0.22592877,20.094889,19.000908,20.0808,0.1697256,0.056276985,0.06196627,0.2605,231.8986214,79.2890742,0.9771429,20.2762,0.3979,False,True,False,bulk_1.0.0,0.0,9.29244435415015e+17,0.9999955,863120154.0,t17_f5_c3
28,ztf,58665.35093750013,911350935415015000,2,911350935415,20.334486,1,911,0.15487742,19.59993,18.249683,19.504,0.13659184,0.037702683,0.039384604,0.1908,231.8984364,79.2889635,0.9557143,19.3581,0.2124,False,True,False,bulk_1.0.0,0.0,9.29244435415015e+17,0.9999931,863120254.0,t17_f5_c3
29,ztf,58668.18371530017,914183715415015003,2,914183715415,20.337439,1,914,0.15025909,19.501186,18.22028,19.5927,0.1141706,0.033294685,0.035090663,0.21,231.8986276,79.2889535,0.95857143,19.7921,0.3211,False,True,False,bulk_1.0.0,0.0,9.29244435415015e+17,0.999997,863120254.0,t17_f5_c3
30,ztf,58668.19730320014,914197305415015000,1,914197305415,20.628633,1,914,0.39892003,19.885948,18.358112,19.6743,0.21340647,0.05023965,0.052248385,0.1731,231.8986001,79.2888986,0.9042857,19.7198,0.2286,False,True,False,bulk_1.0.0,0.0,9.29244435415015e+17,0.9999931,863120154.0,t17_f5_c3
31,ztf,58671.290937500075,917290935415010003,1,917290935415,20.526503,-1,917,0.110510126,19.977348,19.047205,20.1305,0.16472101,0.06448432,0.0699345,0.2587,231.8984389,79.2889969,0.98142856,19.8528,0.2554,False,True,False,bulk_1.0.0,0.0,9.29244435415015e+17,0.9999954,863120154.0,t17_f5_c3
32,ztf,58674.197881899774,920197885415010000,1,920197885415,20.2331,-1,920,0.238148,19.8604,19.100937,19.9031,0.217532,0.104269296,0.108078286,0.3076,231.8986745,79.2890761,0.962857,19.8961,0.3914,False,True,False,bulk_1.0.0,0.0,9.29244435415015e+17,,,t17_f5_c3
33,ztf,58683.2162269,929216225415015000,2,929216225415,19.94601,1,929,0.2776985,19.799402,18.30354,19.7982,0.19527827,0.047762927,0.049238943,0.3461,231.8984096,79.2889226,0.9742857,20.0635,0.5649,False,True,False,bulk_1.0.0,0.0,9.4030740541501e+17,0.9995394,863120254.0,t17_f5_c3
34,ztf,58683.2444329001,929244435415015001,2,929244435415,19.968973,1,929,0.19284871,19.449364,18.204086,19.0615,0.14873149,0.045958962,0.04723807,0.1813,231.8988989,79.2889822,0.8442857,19.1324,0.2472,False,True,False,bulk_1.0.0,0.0,9.4030740541501e+17,0.9998774,863120254.0,t17_f5_c3
35,ztf,58684.23466440011,930234665415010002,2,930234665415,19.7969,-1,930,0.322683,20.1374,18.926966,20.4255,0.254374,0.08067444,0.08342553,0.5888,231.8989786,79.288937,0.931429,20.3087,0.6777,False,True,False,bulk_1.0.0,0.0,9.4030740541501e+17,,,t17_f5_c3
36,ztf,58684.26267360011,930262675415010001,1,930262675415,19.413,-1,930,0.368739,19.7095,19.184505,20.1758,0.368211,0.22495106,0.22703835,0.5491,231.8984928,79.2889146,0.84,20.3624,0.837,False,True,False,bulk_1.0.0,0.0,9.4030740541501e+17,,,t17_f5_c3
37,ztf,58691.30659720022,937306595415010001,1,937306595415,20.468113,-1,937,0.21080105,20.107199,18.996449,20.492,0.19413018,0.06483384,0.06978999,0.4085,231.8985264,79.2889527,0.9657143,20.4444,0.4993,False,True,False,bulk_1.0.0,0.0,9.4030740541501e+17,0.9999994,863120154.0,t17_f5_c3
38,ztf,58694.307407400105,940307405415010042,1,940307405415,19.745758,-1,940,0.1400973,19.443748,19.388115,19.5327,0.15065798,0.13825397,0.14313258,0.3232,231.8987528,79.2890404,0.6314286,19.7194,0.4915,False,True,False,bulk_1.0.0,0.0,9.52193295415015e+17,0.99999905,863120154.0,t17_f5_c3
39,ztf,58696.30474539986,942304745415010005,1,942304745415,20.5537,-1,942,0.16646,20.0428,19.020567,20.3268,0.226163,0.084165506,0.088212006,0.3269,231.8983842,79.2890384,0.921429,20.4848,0.4828,False,True,False,bulk_1.0.0,0.0,9.52193295415015e+17,,,t17_f5_c3
40,ztf,58699.30695600016,945306955415010003,1,945306955415,20.401384,-1,945,0.16439012,19.832758,19.114937,19.8871,0.17337401,0.084743686,0.089506716,0.2432,231.8987878,79.289042,0.9842857,19.8232,0.2928,False,True,False,bulk_1.0.0,0.0,9.52193295415015e+17,0.9999945,863120154.0,t17_f5_c3
41,ztf,58700.30351850018,946303515415010002,1,946303515415,20.458239,-1,946,0.14577015,19.836681,19.112917,20.1193,0.18914834,0.092762604,0.09711734,0.2849,231.898386,79.2890274,0.88714284,20.2111,0.3959,False,True,False,bulk_1.0.0,0.0,9.52193295415015e+17,0.9999987,863120154.0,t17_f5_c3
42,ztf,58703.3067361,949306735415015002,1,949306735415,20.177996,1,949,0.38928398,19.542053,18.263315,19.5957,0.1261908,0.036570784,0.038862687,0.2184,231.8988393,79.2889118,0.94857144,19.8049,0.3371,False,True,False,bulk_1.0.0,0.0,9.52193295415015e+17,0.99999976,863120154.0,t17_f5_c3
43,ztf,58704.302199100144,950302195415010000,1,950302195415,19.6661,-1,950,0.514518,19.9191,19.072912,19.7626,0.268644,0.1200687,0.12322591,0.3189,231.8978089,79.2890111,0.865714,20.0169,0.5171,False,True,False,bulk_1.0.0,0.0,9.52193295415015e+17,,,t17_f5_c3
44,ztf,58706.19329860015,952193295415015001,2,952193295415,19.969069,1,952,0.015025536,19.926567,18.334227,19.7833,0.21562207,0.04819905,0.04974587,0.3547,231.8986066,79.2889993,0.92142856,19.7137,0.426,False,True,False,bulk_1.0.0,0.0,9.53220695415015e+17,0.99902666,863120254.0,t17_f5_c3
45,ztf,58707.220694399904,953220695415015000,1,953220695415,19.63057,1,953,0.4342444,19.222015,18.154346,19.2797,0.16230477,0.05953414,0.06071044,0.2726,231.898892,79.288903,0.9728571,19.184,0.3199,True,True,False,bulk_1.0.0,0.0,0.0,0.99999833,863120154.0,t17_f5_c3
46,ztf,58740.18288190011,986182885415015001,1,986182885415,18.95877,1,986,0.2820654,18.968134,18.052307,18.5886,0.17974447,0.07656429,0.07732592,0.2522,231.8982133,79.2889729,0.80714285,18.8147,0.3985,False,True,False,bulk_1.0.0,0.0,1.000149075415015e+18,0.99997437,863120154.0,t17_f5_c3
47,ztf,58745.17944440013,991179445415015002,1,991179445415,20.260147,1,991,0.22405568,19.149103,18.126495,19.1959,0.14444552,0.055113997,0.05631983,0.1516,231.89883,79.288969,0.9771429,19.2236,0.1977,False,True,False,bulk_1.0.0,0.0,1.000149075415015e+18,0.9999999,863120154.0,t17_f5_c3
48,ztf,58746.203923599795,992203925415010001,1,992203925415,19.7347,-1,992,0.323606,19.6986,19.19128,19.5693,0.257831,0.15860376,0.16158724,0.216,231.8982564,79.2889439,0.505714,19.8482,0.3572,False,True,False,bulk_1.0.0,0.0,1.000149075415015e+18,,,t17_f5_c3
49,ztf,58749.15012730006,995150125415015002,2,995150125415,20.077675,1,995,0.099133916,19.385971,18.18355,19.1913,0.1295708,0.041447006,0.04280932,0.1765,231.8984671,79.2889996,0.98285717,19.4129,0.2759,False,True,False,bulk_1.0.0,0.0,1.000149075415015e+18,0.9999968,863120254.0,t17_f5_c3
50,ztf,58751.17791670002,997177915415010001,1,997177915415,19.8295,-1,997,0.244357,19.7026,19.188782,19.5824,0.241787,0.14743763,0.15062785,0.268,231.8982772,79.2889736,0.925714,19.5917,0.3467,False,True,False,bulk_1.0.0,0.0,1.000149075415015e+18,,,t17_f5_c3
51,ztf,58754.14907409996,1000149075415015001,2,1000149075415,20.249702,1,1000,0.1948513,19.234,18.130949,19.3143,0.11009619,0.03853241,0.03986139,0.1636,231.8987778,79.2889471,0.9685714,19.3499,0.215,True,True,False,bulk_1.0.0,0.0,0.0,0.9999834,863120254.0,t17_f5_c3
52,ztf,58836.56240739999,1082562405415010002,1,1082562405415,20.092741,-1,1082,0.06689848,19.695372,19.19331,20.071,0.14774923,0.08774281,0.093046546,0.3879,231.8985299,79.2890278,0.95714283,20.036,0.4813,False,True,False,bulk_1.0.0,0.0,1.099531265415015e+18,1.0,863120154.0,t17_f5_c3
53,ztf,58850.53703700006,1096537035415010003,1,1096537035415,20.0816,-1,1096,0.08788,19.7975,19.133596,19.9388,0.220849,0.116181605,0.119821325,0.2335,231.8984559,79.2890081,0.874286,20.0833,0.3406,False,True,False,bulk_1.0.0,0.0,1.11938496541501e+18,,,t17_f5_c3
54,ztf,58853.53126160009,1099531265415015001,1,1099531265415,20.246702,1,1099,0.38696364,19.5607,18.269024,19.3122,0.18526392,0.05480811,0.05637945,0.1391,231.8989067,79.2889176,0.62857145,19.1304,0.1497,False,True,False,bulk_1.0.0,0.0,1.123494465415015e+18,0.9999111,863120154.0,t17_f5_c3
55,ztf,58854.52465280006,1100524655415010004,1,1100524655415,19.486,-1,1100,0.657887,19.6842,19.200403,19.8012,0.400373,0.2545153,0.25641668,0.233,231.8980056,79.288858,0.315714,19.6622,0.2623,False,True,False,bulk_1.0.0,0.0,1.123494465415015e+18,,,t17_f5_c3
56,ztf,58859.54895830015,1105548955415010001,1,1105548955415,19.2225,-1,1105,0.31268,19.5125,19.326597,19.8148,0.267914,0.22302207,0.22575329,0.6172,231.899003,79.2890504,0.812857,19.3909,0.5367,False,True,False,bulk_1.0.0,0.0,1.132525235415015e+18,,,t17_f5_c3
57,ztf,58867.45336809987,1113453365415015001,1,1113453365415,20.1532,1,1113,0.484712,19.7471,18.322441,19.3126,0.178478,0.046003394,0.048053004,0.164,231.898763,79.2888784,0.765714,19.2691,0.201,False,True,False,bulk_1.0.0,0.0,1.132525235415015e+18,,,t17_f5_c3
58,ztf,58867.48990740022,1113489905415015001,2,1113489905415,19.987152,1,1113,0.0891701,19.776615,18.297749,19.8843,0.17201647,0.04241977,0.04405785,0.3233,231.8987059,79.2889744,0.92714286,19.9444,0.4367,False,True,False,bulk_1.0.0,0.0,1.132525235415015e+18,0.9999666,863120254.0,t17_f5_c3
59,ztf,58873.384965300094,1119384965415010000,1,1119384965415,20.336603,-1,1119,0.32071897,19.902878,19.080435,19.9837,0.16987772,0.07459555,0.079645135,0.2746,231.8981041,79.2889919,0.9628571,20.0344,0.3678,False,True,False,bulk_1.0.0,0.0,1.14445255541501e+18,0.9999982,863120154.0,t17_f5_c3
60,ztf,58874.39584490005,1120395845415010001,1,1120395845415,20.506924,-1,1120,0.28692585,20.081871,19.005701,20.128,0.21586612,0.07576148,0.08011545,0.2796,231.8981616,79.2890263,0.9671429,19.9876,0.3136,False,True,False,bulk_1.0.0,0.0,1.14445255541501e+18,0.9997374,863120154.0,t17_f5_c3
61,ztf,58877.49446759978,1123494465415015000,2,1123494465415,19.895128,1,1123,0.27240133,19.42918,18.197636,19.3448,0.1257795,0.038973782,0.04045685,0.1844,231.898858,79.288931,0.85714287,19.2973,0.2254,False,True,False,bulk_1.0.0,0.0,1.14445255541501e+18,0.9999916,863120254.0,t17_f5_c3
62,ztf,58877.55115740001,1123551155415015001,1,1123551155415,19.99016,1,1123,1.1190214,19.782661,18.331902,19.5997,0.19417086,0.04907691,0.05103637,0.184,231.900274,79.2889798,0.33285713,19.3923,0.1937,False,True,False,bulk_1.0.0,0.0,1.14445255541501e+18,0.99530256,863120154.0,t17_f5_c3
63,ztf,58878.53010419989,1124530105415010001,1,1124530105415,19.989481,-1,1124,0.3694366,19.667473,19.211254,19.6333,0.17770283,0.11241145,0.116736524,0.2018,231.8981046,79.2889587,0.8957143,19.6458,0.261,False,True,False,bulk_1.0.0,0.0,1.14445255541501e+18,0.99998355,863120154.0,t17_f5_c3
64,ztf,58879.49008100014,1125490085415010003,1,1125490085415,19.7595,-1,1125,0.367561,19.8031,19.130571,20.0717,0.299303,0.15842804,0.16110137,0.2992,231.8980128,79.2890099,0.52,20.3943,0.5149,False,True,False,bulk_1.0.0,0.0,1.14445255541501e+18,,,t17_f5_c3
65,ztf,58880.48943290021,1126489435415010002,1,1126489435415,20.1744,-1,1126,0.579679,20.5468,18.8737,21.3407,0.360081,0.07358738,0.07711869,0.9508,231.897921,79.2889086,0.738571,21.0666,0.9448,False,True,False,bulk_1.0.0,0.0,1.14445255541501e+18,,,t17_f5_c3
66,ztf,58881.485173599795,1127485175415015002,1,1127485175415,20.4891,1,1127,1.16518,20.2484,18.436308,20.0257,0.243373,0.043190114,0.045860153,0.2594,231.8998921,79.2887925,0.708571,19.8928,0.2927,False,True,False,bulk_1.0.0,0.0,1.14445255541501e+18,,,t17_f5_c3
67,ztf,58883.55390049983,1129553905415010003,2,1129553905415,19.4782,-1,1129,0.31137,19.7625,19.084743,20.1378,0.384208,0.20433678,0.20580874,0.4459,231.8982649,79.2890529,0.724286,19.756,0.4023,False,True,False,bulk_1.0.0,0.0,1.14445255541501e+18,,,t17_f5_c3
68,ztf,58886.45025460003,1132450255415015000,1,1132450255415,19.540516,1,1132,0.23969094,19.13045,18.119184,19.0987,0.16707164,0.0648111,0.065825924,0.2631,231.898397,79.2889601,0.9657143,19.074,0.3298,False,True,False,bulk_1.0.0,0.0,1.14445255541501e+18,0.9995667,863120154.0,t17_f5_c3
69,ztf,58886.525231500156,1132525235415015001,2,1132525235415,19.967405,1,1132,0.07901116,19.976274,18.345495,20.2485,0.2152504,0.04629107,0.0479327,0.5366,231.8985345,79.2890082,0.8414286,20.4587,0.8344,False,True,False,bulk_1.0.0,0.0,1.14445255541501e+18,0.99975955,863120254.0,t17_f5_c3
70,ztf,58891.51623839978,1137516235415015001,2,1137516235415,19.928106,1,1137,0.14799272,19.761652,18.293896,19.5993,0.20140713,0.05074879,0.052116174,0.2902,231.8986585,79.2889555,0.94285715,19.7186,0.415,False,True,False,bulk_1.0.0,0.0,1.14445255541501e+18,0.9999638,863120254.0,t17_f5_c3
71,ztf,58892.343900499865,1138343905415010000,1,1138343905415,19.5318,-1,1138,0.383006,19.7131,19.182291,19.8111,0.240666,0.14438362,0.14760157,0.451,231.8988868,79.2889261,0.951429,19.3958,0.3953,False,True,False,bulk_1.0.0,0.0,1.14553391541501e+18,,,t17_f5_c3
72,ztf,58898.45255789999,1144452555415010002,1,1144452555415,20.755695,-1,1144,0.32867554,19.77894,19.1438,19.9885,0.14106892,0.07281037,0.078591555,0.1957,231.8980982,79.2890269,0.9628571,20.2176,0.3076,False,True,False,bulk_1.0.0,0.0,1.14553391541501e+18,0.99999976,863120154.0,t17_f5_c3
73,ztf,58898.53299769992,1144532995415010001,2,1144532995415,20.5135,-1,1144,0.256807,20.4258,18.846924,20.3088,0.27531,0.06120523,0.06430898,0.3351,231.8983732,79.28894,0.874286,20.0181,0.3275,False,True,False,bulk_1.0.0,0.0,1.14553391541501e+18,,,t17_f5_c3
74,ztf,58899.53391199978,1145533915415010002,1,1145533915415,20.522966,-1,1145,0.32230684,19.770737,19.1484,19.9947,0.16125076,0.08590802,0.09090058,0.239,231.8981282,79.2890338,0.9714286,20.1549,0.3539,False,True,False,bulk_1.0.0,0.0,1.15853872541501e+18,0.99999624,863120154.0,t17_f5_c3
75,ztf,58912.53872689977,1158538725415010002,1,1158538725415,20.524553,-1,1158,0.30837741,19.88437,19.089222,20.0414,0.17209007,0.07780574,0.0827363,0.2634,231.8981403,79.2890196,0.97,19.9869,0.3203,False,True,False,bulk_1.0.0,0.0,1.18647374541501e+18,0.9999988,863120154.0,t17_f5_c3
76,ztf,58940.47374999989,1186473745415010000,1,1186473745415,20.260778,-1,1186,0.25201923,19.808863,19.127481,20.1969,0.20215312,0.10391715,0.10792653,0.3649,231.8982337,79.2889867,0.95714283,20.1761,0.4579,False,True,False,bulk_1.0.0,0.0,1.20936611541501e+18,0.99999535,863120154.0,t17_f5_c3
77,ztf,58941.4987269002,1187498725415010003,1,1187498725415,20.1104,-1,1187,0.633557,19.7092,19.18469,20.3218,0.236295,0.14249009,0.14576413,0.3081,231.8977,79.2889454,0.75,20.1565,0.3377,False,True,False,bulk_1.0.0,0.0,1.20936611541501e+18,,,t17_f5_c3
78,ztf,58955.46289349999,1201462895415010004,1,1201462895415,19.9319,-1,1201,0.167527,19.9816,19.045404,19.7503,0.224497,0.09084997,0.09478343,0.2634,231.898674,79.2889661,0.935714,19.845,0.3683,False,True,False,bulk_1.0.0,0.0,1.20936611541501e+18,,,t17_f5_c3
79,ztf,58963.366111100186,1209366115415010000,1,1209366115415,20.617132,-1,1209,0.119426556,19.882765,19.089994,19.8734,0.13551325,0.058912005,0.06529405,0.2085,231.8986977,79.2890398,0.96,19.7617,0.2403,False,True,False,bulk_1.0.0,0.0,1.232386875415015e+18,0.9999993,863120154.0,t17_f5_c3
80,ztf,58963.43039349979,1209430395415010002,1,1209430395415,20.507635,-1,1209,0.07986225,20.311628,18.931446,20.181,0.20464814,0.051992178,0.057403028,0.2862,231.8984619,79.2890169,0.98,20.2006,0.3721,False,True,False,bulk_1.0.0,0.0,1.232386875415015e+18,0.99997556,863120154.0,t17_f5_c3
81,ztf,58972.28116900008,1218281165415010000,1,1218281165415,19.8263,-1,1218,0.044664,19.6191,19.244246,19.121,0.188613,0.12954243,0.13354558,0.2031,231.8985652,79.2890227,0.811429,19.0102,0.2354,False,True,False,bulk_1.0.0,0.0,1.24434348541501e+18,,,t17_f5_c3
82,ztf,58981.28145830007,1227281455415010004,2,1227281455415,19.9941,-1,1227,0.173986,20.1197,18.932835,20.2632,0.246737,0.07988979,0.08269666,0.3836,231.8983495,79.2890082,0.52,20.3972,0.5552,False,True,False,bulk_1.0.0,0.0,1.24434348541501e+18,,,t17_f5_c3
83,ztf,58986.28451390006,1232284515415010001,2,1232284515415,20.4205,-1,1232,0.152527,20.1734,18.915413,20.5964,0.22135,0.06622743,0.06948396,0.4911,231.8985708,79.2889506,0.92,20.5229,0.587,False,True,False,bulk_1.0.0,0.0,1.24434348541501e+18,,,t17_f5_c3
84,ztf,58986.38687499985,1232386875415015000,1,1232386875415,20.654032,1,1232,0.2206207,19.090855,18.103413,19.0545,0.1055693,0.0409744,0.042516798,0.097,231.8987559,79.2889586,0.9728571,19.0575,0.1227,False,True,False,bulk_1.0.0,0.0,1.24434348541501e+18,0.9999999,863120154.0,t17_f5_c3
85,ztf,58995.310555600096,1241310555415015001,1,1241310555415,20.642921,1,1241,0.2949317,19.335098,18.195278,19.3306,0.1305953,0.044008754,0.045708768,0.1246,231.8987279,79.2889334,0.95428574,19.1707,0.1363,False,True,False,bulk_1.0.0,0.0,1.24434348541501e+18,0.99999845,863120154.0,t17_f5_c3
86,ztf,58998.34348380007,1244343485415010001,1,1244343485415,20.768661,-1,1244,0.24170037,19.98652,19.043333,20.3118,0.1876152,0.07393791,0.07870334,0.2695,231.8983064,79.2890548,0.9,20.1751,0.3025,False,True,False,bulk_1.0.0,0.0,1.274241015415015e+18,0.99998033,863120154.0,t17_f5_c3
