,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase
0,ztf,59550.45715280017,1796457153515015007,1,1796457153515,20.742939,1,1796,0.7808821,19.708069,19.493425,19.4955,0.13128395,0.106598124,0.10773442,0.1264,154.1893789,5.1966346,0.81142855,t17_f5_c3,0.9999908,19.412,0.1492,468120135,True,True,False,correction_1.0.6,0.0
1,ztf,59550.520092600025,1796520093515015009,2,1796520093515,20.611618,1,1796,1.1133646,19.61591,19.357779,19.5509,0.12705252,0.09886915,0.10016847,0.1548,154.1893836,5.1965532,0.8757143,t17_f5_c3,0.9998715,19.4487,0.1802,468120235,True,True,False,correction_1.0.6,0.0
