,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid
0,ztf,59415.38681709999,1661386816215065018,2,1661386816215,20.3404,1,1661,0.781201,20.3289,18.821426,21.2172,0.23475,100.0,0.058562044,0.955,292.8326636,64.1089402,0.601429,t17_f5_c3,20.7632,0.7991,False,True,False,correction_1.0.6,0.0,1.673307446215015e+18,,
1,ztf,59415.38681709999,1661386816215075018,2,1661386816215,20.3404,1,1661,0.781201,20.3289,18.821426,21.2172,0.23475,100.0,0.058562044,0.955,292.8326636,64.1089402,0.601429,t17_f5_c3,20.7632,0.7991,False,True,False,correction_1.0.6,0.0,1.675327966215015e+18,,
2,ztf,59415.38681709999,1661386816215015018,2,1661386816215,20.3404,1,1661,0.781201,20.3289,18.821426,21.2172,0.23475,100.0,0.058562044,0.955,292.8326636,64.1089402,0.601429,t17_f5_c3,20.7632,0.7991,False,True,False,correction_1.0.6,0.0,1.668374015015015e+18,,
3,ztf,59415.42591439979,1661425915015065015,1,1661425915015,20.5465,1,1661,0.590525,20.9333,19.641903,21.4164,0.364555,0.10134066,0.11096959,0.8599,292.8328914,64.1088703,0.691429,t17_f5_c3,21.1073,0.8252,False,True,False,correction_1.0.6,0.0,1.673307446215015e+18,,
4,ztf,59415.42591439979,1661425915015015015,1,1661425915015,20.5465,1,1661,0.590525,20.9333,19.641903,21.4164,0.364555,0.10134066,0.11096959,0.8599,292.8328914,64.1088703,0.691429,t17_f5_c3,21.1073,0.8252,False,True,False,correction_1.0.6,0.0,1.668374015015015e+18,,
5,ztf,59415.42591439979,1661425915015075015,1,1661425915015,20.5465,1,1661,0.590525,20.9333,19.641903,21.4164,0.364555,0.10134066,0.11096959,0.8599,292.8328914,64.1088703,0.691429,t17_f5_c3,21.1073,0.8252,False,True,False,correction_1.0.6,0.0,1.675327966215015e+18,,
6,ztf,59418.26226849994,1664262266215015020,2,1664262266215,18.6814,1,1664,1.07644,19.4798,18.540037,19.8145,0.338655,0.13436581,0.14251228,1.3008,292.8324259,64.1089389,0.501429,t17_f5_c3,18.6958,0.5967,False,True,False,correction_1.0.6,0.0,1.668374015015015e+18,,
7,ztf,59422.37401620019,1668374015015015004,2,1668374015015,20.08882,1,1668,0.5553096,19.738258,18.692833,20.0845,0.14853014,0.039383087,0.056707982,0.4074,292.8326548,64.1090077,0.78571427,t17_f5_c3,19.8617,0.4236,True,True,False,correction_1.0.6,0.0,,0.99999976,827120250.0
8,ztf,59422.39398150006,1668393986215015015,2,1668393986215,20.053732,1,1668,0.5775845,19.648697,18.607939,19.4648,0.19515549,0.055167623,0.07483031,0.2517,292.8327373,64.1089853,0.6785714,t17_f5_c3,19.5061,0.3334,True,True,False,correction_1.0.6,0.0,,0.9999989,828120262.0
9,ztf,59424.22459489992,1670224595015015014,2,1670224595015,20.3567,1,1670,0.379709,19.5538,18.618664,19.7924,0.148184,0.049696017,0.06262482,0.2501,292.832765,64.1090369,0.687143,t17_f5_c3,19.693,0.2898,False,True,False,correction_1.0.6,0.0,1.670225556215015e+18,,
10,ztf,59424.22555560013,1670225556215015017,2,1670225556215,20.57504,1,1670,0.7218816,19.552269,18.569946,19.6157,0.13204199,0.02171174,0.053429693,0.192,292.8326218,64.1089943,0.6785714,t17_f5_c3,19.6048,0.24,True,True,False,correction_1.0.6,0.0,,0.9997291,828120262.0
11,ztf,59424.26293980004,1670262935015015014,1,1670262935015,20.591423,1,1670,0.25413844,19.910767,19.219004,19.9193,0.12958801,0.061301254,0.068526655,0.2186,292.832789,64.1089812,0.8485714,t17_f5_c3,20.1583,0.3459,True,True,False,correction_1.0.6,0.0,,0.99954015,827120150.0
12,ztf,59424.26436340017,1670264366215015014,1,1670264366215,20.595201,1,1670,0.636144,19.754084,19.113071,19.7556,0.153403,0.078336485,0.085001975,0.1977,292.83272,64.1089995,0.81285715,t17_f5_c3,19.8165,0.2659,True,True,False,correction_1.0.6,0.0,,0.99999946,828120162.0
13,ztf,59427.30554400012,1673305545015015010,1,1673305545015,20.59143,1,1673,0.28387055,19.99482,19.26264,20.1484,0.17857377,0.08521016,0.09097991,0.2678,292.8330155,64.1089723,0.67142856,t17_f5_c3,19.9096,0.2736,True,True,False,correction_1.0.6,0.0,,0.99734974,827120150.0
14,ztf,59427.30744209979,1673307446215015022,1,1673307446215,20.738539,1,1673,0.6145798,19.957893,19.221252,20.2447,0.18512195,0.08656743,0.09392944,0.2712,292.8327084,64.1090239,0.71428573,t17_f5_c3,20.4271,0.407,True,True,False,correction_1.0.6,0.0,,0.9999993,828120162.0
15,ztf,59427.3468865999,1673346886215015016,2,1673346886215,20.42088,1,1673,0.5586663,19.541342,18.56551,19.4402,0.16920629,0.048788466,0.06887856,0.1736,292.8327026,64.1090336,0.7128571,t17_f5_c3,19.3911,0.2096,True,True,False,correction_1.0.6,0.0,,0.99910986,828120262.0
16,ztf,59427.34980319999,1673349805015015021,2,1673349805015,20.466883,1,1673,0.43803266,19.463257,18.579473,19.4109,0.12201653,0.03964647,0.054063637,0.159,292.8327837,64.1089634,0.8314286,t17_f5_c3,19.2755,0.1775,True,True,False,correction_1.0.6,0.0,,0.99997765,827120250.0
