,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase
0,ztf,59488.43050929997,1734430503915015021,2,1734430503915,20.483892,1,1734,4.0530987,20.420216,20.3508,0.2133396,0.3704,64.9081671,33.7431814,0.75857145,t17_f5_c3,0.99773365,20.2369,0.4218,656120239,True,False,False,correction_1.0.6,0.0
1,ztf,59496.3676967998,1742367693915015017,1,1742367693915,20.550547,1,1742,3.5519264,19.763172,19.7983,0.16100696,0.1715,64.9081843,33.743078,0.8057143,t17_f5_c3,0.9999135,19.8987,0.2384,656120139,True,False,False,correction_1.0.6,0.0
2,ztf,59496.429814800154,1742429813915015013,2,1742429813915,20.69728,1,1742,3.9534178,19.307573,19.1457,0.09141059,0.1059,64.9081891,33.7431547,0.89285713,t17_f5_c3,0.9999902,19.1157,0.1287,656120239,True,False,False,correction_1.0.6,0.0
3,ztf,59498.36832180014,1744368323915015033,2,1744368323915,20.763832,1,1744,3.963826,19.343979,19.382,0.09135813,0.1301,64.9081719,33.7431552,0.91714287,t17_f5_c3,0.99999404,19.4863,0.1787,656120239,True,False,False,correction_1.0.6,0.0
4,ztf,59502.45638890006,1748456383915015020,1,1748456383915,20.324203,1,1748,3.7718744,19.75859,19.9967,0.19205996,0.2154,64.9081475,33.7431623,0.61285716,t17_f5_c3,0.99999475,19.9716,0.2679,656120139,True,False,False,correction_1.0.6,0.0
5,ztf,59502.49854170019,1748498543915015024,2,1748498543915,20.149817,1,1748,3.8413737,19.28575,19.2346,0.09593161,0.1444,64.9081809,33.7431219,0.83285713,t17_f5_c3,0.9999882,19.163,0.1712,656120239,True,False,False,correction_1.0.6,0.0
6,ztf,59504.44427079987,1750444273915015017,1,1750444273915,20.534899,1,1750,3.7087004,19.90031,20.0613,0.18639293,0.2684,64.9082303,33.7431263,0.8157143,t17_f5_c3,0.9986166,20.0572,0.3407,656120139,True,False,False,correction_1.0.6,0.0
7,ztf,59504.4677893999,1750467783915015046,2,1750467783915,20.82757,1,1750,4.015681,19.510637,19.3972,0.096581176,0.1261,64.9081571,33.7431695,0.8442857,t17_f5_c3,0.9999809,19.4347,0.1628,656120239,True,False,False,correction_1.0.6,0.0
8,ztf,59518.32706019981,1764327063915015026,2,1764327063915,20.844633,1,1764,3.983471,20.086578,20.055,0.15666904,0.2248,64.9081887,33.7431621,0.7714286,t17_f5_c3,0.9985893,19.9516,0.2557,656120239,True,False,False,correction_1.0.6,0.0
