,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid
0,ztf,58954.388703700155,1200388705815015015,1,1200388705815,20.385326,1,1200,1.3178695,18.830442,18.33641,18.7015,0.14750399,0.087329485,0.09358176,0.0707,212.4055812,49.9221269,0.7542857,t17_f5_c3,0.99998665,18.6724,0.0862,758120158.0,False,True,False,bulk_1.0.0,0.0,1213286515815015013
1,ztf,58954.474143499974,1200474145815015007,2,1200474145815,20.15189,1,1200,1.7112887,18.872576,,18.8872,0.12808901,,,0.1225,212.4055495,49.9221996,0.96,t17_f5_c3,0.99999666,18.7785,0.1392,758120258.0,False,False,False,bulk_1.0.0,0.0,1213286515815015013
2,ztf,58955.4056712999,1201405675815015019,1,1201405675815,20.746164,1,1201,1.3072149,18.729177,18.27108,18.7622,0.07871118,0.040761657,0.051617518,0.0689,212.4055657,49.9221908,0.9614286,t17_f5_c3,0.9999963,18.78,0.0871,758120158.0,False,True,False,bulk_1.0.0,0.0,1213286515815015013
3,ztf,58955.42659719987,1201426595815015009,2,1201426595815,20.276484,1,1201,1.5360512,18.698887,,18.6051,0.1092805,,,0.0847,212.4054925,49.9221287,0.95857143,t17_f5_c3,0.999995,18.6647,0.1113,758120258.0,False,False,False,bulk_1.0.0,0.0,1213286515815015013
4,ztf,58961.413310199976,1207413315815015010,2,1207413315815,20.189772,1,1207,1.6646858,18.624578,,18.644,0.07897208,,,0.0905,212.405537,49.9221719,0.9671429,t17_f5_c3,0.99999976,18.6575,0.1144,758120258.0,False,False,False,bulk_1.0.0,0.0,1213286515815015013
5,ztf,58964.282500000205,1210282505815015012,2,1210282505815,20.57234,1,1210,1.6710416,18.72116,,18.7107,0.07952939,,,0.0837,212.405525,49.9221825,0.9657143,t17_f5_c3,0.9999733,18.7923,0.1112,758120258.0,False,False,False,bulk_1.0.0,0.0,1213286515815015013
6,ztf,58964.34640049981,1210346405815015013,1,1210346405815,20.810936,1,1210,1.2585738,18.70579,18.255686,18.7149,0.08104858,0.043497674,0.05354311,0.0636,212.4055442,49.9221902,0.95857143,t17_f5_c3,0.99999905,18.7466,0.0812,758120158.0,False,True,False,bulk_1.0.0,0.0,1213286515815015013
7,ztf,58967.28651619982,1213286515815015013,1,1213286515815,20.742582,1,1213,1.2848103,18.897814,18.378666,18.7577,0.10327347,0.05362985,0.06402209,0.0677,212.4055501,49.9221812,0.9514286,t17_f5_c3,0.9999999,18.7203,0.0813,758120158.0,False,True,False,bulk_1.0.0,0.0,1222259205815015004
8,ztf,58967.37290510023,1213372905815015010,2,1213372905815,20.519659,1,1213,1.6160489,18.714127,,18.608,0.09798374,,,0.0772,212.4055077,49.9221682,0.94142854,t17_f5_c3,0.9999996,18.6899,0.1028,758120258.0,False,False,False,bulk_1.0.0,0.0,1222259205815015004
9,ztf,58970.28483799985,1216284835815015008,1,1216284835815,20.449871,1,1216,1.282793,19.054,18.472816,19.0084,0.11111323,0.05270822,0.06505665,0.1094,212.4055532,49.9221651,0.9457143,t17_f5_c3,0.99999666,19.0675,0.1458,758120158.0,False,True,False,bulk_1.0.0,0.0,1222259205815015004
