,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase
0,ztf,59624.34197920002,1870341973615015000,2,1870341973615,19.521896,1,1870,3.0793958,19.124054,19.3786,0.14658156,0.3511,108.4398683,42.3318202,0.62714285,t17_f5_c3,0.9998803,19.682,0.5954,706120236,True,False,False,correction_1.0.6,0.0
1,ztf,59627.34797450015,1873347973615015000,2,1873347973615,18.973867,1,1873,2.4511554,18.935978,19.0762,0.2045481,0.2966,108.4397941,42.3316512,0.44714287,t17_f5_c3,0.98834604,18.8621,0.3127,706120236,True,False,False,correction_1.0.6,0.0
2,ztf,59629.32895829994,1875328953615015000,2,1875328953615,19.815708,1,1875,2.9531863,19.144579,19.2605,0.1044214,0.21,108.4399626,42.3317683,0.9071429,t17_f5_c3,0.99999857,19.4283,0.313,706120236,True,False,False,correction_1.0.6,0.0
3,ztf,59636.162963000126,1882162963615015000,2,1882162963615,20.535028,1,1882,2.9180803,19.262066,19.2064,0.094242424,0.1208,108.4398864,42.3317706,0.9257143,t17_f5_c3,0.99999696,19.2405,0.1576,706120236,True,False,False,correction_1.0.6,0.0
4,ztf,59640.24599540001,1886245993615015001,2,1886245993615,20.529322,1,1886,2.9171374,19.31461,19.2387,0.08713453,0.1231,108.4399068,42.3317671,0.91714287,t17_f5_c3,0.9999995,19.236,0.1553,706120236,True,False,False,correction_1.0.6,0.0
