,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,drb,rfid
0,ztf,59198.259629600216,1444259623815025002,2,1444259623815,19.88,1,1444,1.56015,20.1176,19.8087,0.253351,0.2875,83.4111966,-9.0329889,0.4,t17_f5_c3,20.0747,0.4747,False,False,False,bulk_1.0.0,0.0,1.464275193815015e+18,,,,,
1,ztf,59198.259629600216,1444259623815015002,2,1444259623815,19.88,1,1444,1.56015,20.1176,19.8087,0.253351,0.2875,83.4111966,-9.0329889,0.4,t17_f5_c3,20.0747,0.4747,False,False,False,bulk_1.0.0,0.0,1.449327683815015e+18,,,,,
2,ztf,59198.33949070005,1444339493815015002,1,1444339493815,20.209417,1,1444,1.3597488,19.969227,19.751,0.17794374,0.2115,83.4112302,-9.033078,0.50285715,t17_f5_c3,19.4099,0.1995,False,True,False,bulk_1.0.0,0.0,1.449327683815015e+18,19.664785,0.13151121,0.13443299,0.99922967,356120138.0
3,ztf,59200.32012729999,1446320123815015001,2,1446320123815,19.1153,1,1446,1.69323,19.4652,19.1379,0.2559,0.4461,83.4111393,-9.0330062,0.604286,t17_f5_c3,19.4865,0.7907,False,False,False,bulk_1.0.0,0.0,1.449327683815015e+18,,,,,
4,ztf,59200.37122689979,1446371223815015003,1,1446371223815,19.684488,1,1446,1.6841968,19.537312,19.4513,0.17911237,0.308,83.41116,-9.0330064,0.82714283,t17_f5_c3,19.1847,0.3098,False,False,True,bulk_1.0.0,0.0,1.449327683815015e+18,,,,0.9958091,356120138.0
5,ztf,59203.23413190013,1449234133815015001,2,1449234133815,19.893621,1,1449,1.4721187,19.074425,19.0928,0.10675588,0.1523,83.4112098,-9.0330136,0.8814286,t17_f5_c3,19.1376,0.2042,False,False,False,bulk_1.0.0,0.0,1.449327683815015e+18,,,,0.9999999,356120238.0
6,ztf,59203.32768520014,1449327683815015001,1,1449327683815,20.05047,1,1449,1.4617748,18.93247,19.0414,0.113765754,0.1148,83.4112129,-9.0330434,0.83,t17_f5_c3,18.8667,0.1258,False,False,True,bulk_1.0.0,0.0,1.466255483815015e+18,,,,0.9999999,356120138.0
7,ztf,59205.206967600156,1451206963815015001,2,1451206963815,20.111252,1,1451,1.5980903,18.859459,18.7545,0.09464112,0.1176,83.411182,-9.0329941,0.92142856,t17_f5_c3,18.6724,0.14,False,False,False,bulk_1.0.0,0.0,1.466255483815015e+18,,,,0.99999905,356120238.0
8,ztf,59205.273958299775,1451273953815015000,1,1451273953815,20.243689,1,1451,1.5236813,18.766804,18.7005,0.088932574,0.0941,83.4112,-9.033023,0.93142855,t17_f5_c3,18.6758,0.1178,False,False,True,bulk_1.0.0,0.0,1.466255483815015e+18,,,,0.9999989,356120138.0
9,ztf,59211.22568289982,1457225683815015001,1,1457225683815,18.6808,1,1457,1.91899,18.9038,18.9155,0.241273,0.3177,83.411107,-9.0329609,0.394286,t17_f5_c3,18.7626,0.3549,False,False,True,bulk_1.0.0,0.0,1.466255483815015e+18,,,,,
10,ztf,59216.25749999983,1462257493815015000,1,1462257493815,19.730482,1,1462,1.5744962,18.576097,18.625,0.100970194,0.1421,83.411191,-9.0330126,0.8957143,t17_f5_c3,18.4715,0.1584,False,False,True,bulk_1.0.0,0.0,1.466255483815015e+18,,,,0.9999998,356120138.0
11,ztf,59216.30532409996,1462305323815015005,2,1462305323815,19.97135,1,1462,1.5616121,18.42962,18.4327,0.06900108,0.1058,83.4111797,-9.0330128,0.93285716,t17_f5_c3,18.3386,0.1244,False,False,False,bulk_1.0.0,0.0,1.466255483815015e+18,,,,0.9999949,356120238.0
12,ztf,59218.27519680001,1464275193815015000,2,1464275193815,20.244572,1,1464,1.5462661,18.494629,18.3756,0.0680005,0.0776,83.4111764,-9.0330325,0.9242857,t17_f5_c3,18.436,0.1048,False,False,False,bulk_1.0.0,0.0,1.466255483815015e+18,,,,0.9999999,356120238.0
13,ztf,59218.347048600204,1464347043815015000,1,1464347043815,19.813288,1,1464,1.6000346,18.810852,18.9375,0.097118326,0.167,83.4111835,-9.0330106,0.9285714,t17_f5_c3,18.8479,0.1975,False,False,True,bulk_1.0.0,0.0,1.466255483815015e+18,,,,0.9999999,356120138.0
