,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid
0,ztf,59106.337303199805,1352337305515015007,2,1352337305515,19.7906,1,1352,4.94101,19.9923,19.2864,0.27348,0.2697,355.5824193,-14.7029183,0.484286,t17_f5_c3,19.6777,0.4927,False,False,False,bulk_1.0.0,0.0,1380249895515015015,,
1,ztf,59107.33653939981,1353336535515015004,1,1353336535515,20.0611,1,1353,3.30279,19.9087,20.083,0.282578,0.4251,355.5823011,-14.7028781,0.652857,t17_f5_c3,20.2447,0.6306,False,False,False,bulk_1.0.0,0.0,1380249895515015015,,
2,ztf,59108.310289400164,1354310285515015013,1,1354310285515,20.0483,1,1354,3.2945,19.9396,20.5055,0.223164,0.6339,355.5823054,-14.7028896,0.622857,t17_f5_c3,20.3075,0.6756,False,False,False,bulk_1.0.0,0.0,1380249895515015015,,
3,ztf,59110.27299770014,1356272995515015007,2,1356272995515,19.69206,1,1356,5.011946,19.460173,19.7706,0.19869226,0.4203,355.5823611,-14.7029559,0.87142855,t17_f5_c3,19.7491,0.5264,False,False,False,bulk_1.0.0,0.0,1380249895515015015,0.99992293,344120255.0
4,ztf,59110.32753469981,1356327535515015008,1,1356327535515,19.949064,1,1356,3.2484825,19.342674,19.1766,0.14622755,0.1788,355.5822937,-14.702896,0.82714283,t17_f5_c3,19.2501,0.2438,False,False,False,bulk_1.0.0,0.0,1380249895515015015,0.99998534,344120155.0
5,ztf,59111.33223380009,1357332235515015011,1,1357332235515,20.257889,1,1357,3.2985923,19.26101,19.2108,0.10481853,0.1425,355.5823349,-14.7029359,0.88857144,t17_f5_c3,19.1325,0.1685,False,False,False,bulk_1.0.0,0.0,1380249895515015015,0.99999666,344120155.0
6,ztf,59113.29310189979,1359293105515015018,2,1359293105515,20.299063,1,1359,4.974077,19.127792,19.0268,0.09779732,0.1286,355.5823607,-14.7029716,0.9342857,t17_f5_c3,19.0538,0.1669,False,False,False,bulk_1.0.0,0.0,1380249895515015015,0.999979,344120255.0
7,ztf,59113.36054399982,1359360545515015017,1,1359360545515,20.446686,1,1359,3.2360063,18.99192,18.8021,0.0832814,0.0917,355.5823043,-14.7029255,0.92714286,t17_f5_c3,18.7382,0.1094,False,False,False,bulk_1.0.0,0.0,1380249895515015015,0.9999964,344120155.0
8,ztf,59114.311550899874,1360311555515015024,2,1360311555515,20.329401,1,1360,5.096656,18.954502,18.9552,0.08227028,0.1194,355.5823381,-14.7029451,0.94285715,t17_f5_c3,19.1574,0.1819,False,False,False,bulk_1.0.0,0.0,1380249895515015015,0.9999999,344120255.0
9,ztf,59114.33449070016,1360334495515015014,1,1360334495515,20.342339,1,1360,3.2300408,18.98426,18.9376,0.09409599,0.1038,355.5823117,-14.7029361,0.9014286,t17_f5_c3,18.9638,0.1347,False,False,False,bulk_1.0.0,0.0,1380249895515015015,1.0,344120155.0
