,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,rbversion
10,ztf,58596.42237270018,842422374015010001,2,842422374015,20.1032,-1,842,0.268078,16.7271,14.935756,16.7021,0.068225,100.0,0.013104048,0.0215,290.0973428,56.6975403,0.444286,,16.6992,0.0255,,False,True,False,bulk_1.0.0,0.0,8.42499754015015e+17,t15_f5_c3
11,ztf,58596.49975690013,842499754015015000,1,842499754015,19.975725,1,842,0.9065596,17.893366,15.151439,17.8893,0.107234664,100.0,0.008581524,0.0661,290.0974455,56.6972259,0.38285714,0.0,17.9637,0.0861,799120140.0,False,True,False,bulk_1.0.0,0.0,8.51453704015015e+17,t15_f5_c3
12,ztf,58605.4537037001,851453704015015000,2,851453704015,20.698288,1,851,0.7408428,17.762238,14.6795845,17.8506,0.14310145,100.0,0.008367251,0.0502,290.0973747,56.6972621,0.11285714,0.0,17.8189,0.0541,799120240.0,True,True,False,bulk_1.0.0,0.0,0.0,t15_f5_c3
13,ztf,58632.433032399975,878433034015010002,1,878433034015,20.6825,-1,878,0.315374,17.9398,15.336485,18.3163,0.138882,100.0,0.012627571,0.0648,290.0972415,56.6974442,0.482857,,18.3116,0.0738,,False,True,False,bulk_1.0.0,0.0,9.03411084015015e+17,t17_f5_c3
14,ztf,58635.46873839991,881468734015010003,1,881468734015,20.8908,-1,881,0.457304,17.8458,15.345449,18.0758,0.181965,0.011243692,0.018190619,0.0481,290.0973567,56.6976062,0.56,,18.0884,0.0543,,False,True,False,bulk_1.0.0,0.0,9.08437824015015e+17,t17_f5_c3
15,ztf,58644.431330999825,890431334015010005,1,890431334015,20.6515,-1,890,0.321444,17.1838,15.44067,17.6078,0.106505,0.014616942,0.021385431,0.0322,290.0973217,56.6973959,0.61,,17.5837,0.0357,,False,True,False,bulk_1.0.0,0.0,9.08437824015015e+17,t17_f5_c3
16,ztf,58647.29693289986,893296934015010001,2,893296934015,20.3034,-1,893,0.548338,17.2474,14.859127,17.2383,0.134793,0.003830365,0.014940258,0.0328,290.0973105,56.6976182,0.464286,,17.2366,0.0383,,False,True,False,bulk_1.0.0,0.0,9.08437824015015e+17,t17_f5_c3
17,ztf,58650.343645799905,896343644015010001,2,896343644015,19.9209,-1,896,0.309128,16.939,14.899397,16.9409,0.087714,100.0,0.013403798,0.0317,290.0975079,56.697538,0.547143,,16.9233,0.038,,False,True,False,bulk_1.0.0,0.0,9.08437824015015e+17,t17_f5_c3
18,ztf,58655.34035879979,901340354015010000,2,901340354015,19.8874,-1,901,0.251285,17.2673,14.856944,17.324,0.061169,100.0,0.0066433796,0.0358,290.0972953,56.6975152,0.885714,,17.31,0.0416,,False,True,False,bulk_1.0.0,0.0,9.08437824015015e+17,t17_f5_c3
19,ztf,58657.41108800005,903411084015015000,2,903411084015,20.336937,1,903,0.54173404,17.671028,14.674035,17.7669,0.13597114,100.0,0.008602993,0.0509,290.0976109,56.6973784,0.56285715,0.8092556,17.7615,0.0579,799120240.0,False,True,False,bulk_1.0.0,0.0,9.08437824015015e+17,t17_f5_c3
20,ztf,58658.45077549992,904450774015015000,1,904450774015,20.499203,1,904,1.0096847,18.010937,15.160393,18.1905,0.1450078,100.0,0.010499626,0.0653,290.097571,56.6972126,0.44428572,0.73384464,18.2553,0.0804,799120140.0,False,True,False,bulk_1.0.0,0.0,9.08437824015015e+17,t17_f5_c3
21,ztf,58661.347939800005,907347934015015000,2,907347934015,20.7138,1,907,0.190198,17.6951,14.675543,17.7984,0.148067,100.0,0.00917561,0.0464,290.0973689,56.6974207,0.591429,,17.8203,0.0519,,False,True,False,bulk_1.0.0,0.0,9.08437824015015e+17,t17_f5_c3
22,ztf,58661.44711809978,907447114015010001,1,907447114015,20.597,-1,907,0.05403,17.7345,15.35723,17.7901,0.078219,100.0,0.008757977,0.0384,290.097371,56.6974937,0.832857,,17.7987,0.0438,,False,True,False,bulk_1.0.0,0.0,9.08437824015015e+17,t17_f5_c3
23,ztf,58662.43782409979,908437824015015000,1,908437824015,20.797934,1,908,0.73078275,17.698544,15.134495,17.8395,0.10348226,100.0,0.009755429,0.0415,290.0974511,56.6972783,0.71,0.88500094,17.8706,0.0476,799120140.0,True,True,False,bulk_1.0.0,0.0,0.0,t17_f5_c3
24,ztf,58681.196030099876,927196034015010000,1,927196034015,19.4831,-1,927,0.400716,17.7224,15.358593,17.789,0.106917,100.0,0.012120589,0.0823,290.0972887,56.6975764,0.675714,,17.8414,0.1084,,False,True,False,bulk_1.0.0,0.0,9.53232824015015e+17,t17_f5_c3
25,ztf,58690.286493100226,936286494015010000,1,936286494015,20.8439,-1,936,0.194843,17.5907,15.374583,17.7521,0.144114,0.011602249,0.018718006,0.0378,290.097399,56.697533,0.508571,,17.7292,0.0417,,False,True,False,bulk_1.0.0,0.0,9.57206284015015e+17,t17_f5_c3
26,ztf,58691.36387730017,937363874015010001,2,937363874015,20.7962,-1,937,0.283077,17.0519,14.883133,17.0162,0.146212,0.013249079,0.019836994,0.0221,290.0974542,56.6975477,0.615714,,17.0072,0.0244,,False,True,False,bulk_1.0.0,0.0,9.57206284015015e+17,t17_f5_c3
27,ztf,58697.30938659981,943309384015010003,2,943309384015,20.8399,-1,943,0.977393,17.7738,14.813849,17.7606,0.272495,0.011242305,0.017839324,0.0431,290.0969129,56.6975289,0.292857,,17.7595,0.0475,,False,True,False,bulk_1.0.0,0.0,9.53232824015015e+17,t17_f5_c3
28,ztf,58700.31528940005,946315284015010003,1,946315284015,20.9298,-1,946,0.321493,17.4068,15.4009285,17.5189,0.085924,100.0,0.013544598,0.0289,290.0974781,56.6975541,0.608571,,17.5153,0.0325,,False,True,False,bulk_1.0.0,0.0,9.53232824015015e+17,t17_f5_c3
29,ztf,58702.29017359996,948290174015010002,2,948290174015,20.7786,-1,948,0.2059,16.9863,14.892346,17.0055,0.12101,0.009363345,0.017588958,0.0222,290.0974466,56.6975229,0.462857,,16.9745,0.024,,False,True,False,bulk_1.0.0,0.0,9.57206284015015e+17,t17_f5_c3
30,ztf,58707.23282410018,953232824015015003,1,953232824015,19.846859,1,953,0.6252385,17.762135,15.140333,17.8735,0.103448875,100.0,0.009247092,0.0676,290.0974073,56.6973033,0.8528572,0.8618506,17.9403,0.0877,799120140.0,False,True,False,bulk_1.0.0,0.0,9.62312524015015e+17,t17_f5_c3
31,ztf,58708.205300900154,954205304015010000,2,954205304015,20.1977,-1,954,0.22853,16.9666,14.89524,17.3043,0.114757,0.008195373,0.017030798,0.0381,290.0972929,56.6975036,0.46,,17.3298,0.0464,,False,True,False,bulk_1.0.0,0.0,9.62312524015015e+17,t17_f5_c3
32,ztf,58708.23400459997,954234004015010000,1,954234004015,19.7516,-1,954,0.332073,17.6624,15.365609,17.7456,0.111849,100.0,0.013487021,0.0657,290.0974395,56.6975686,0.791429,,17.7067,0.0785,,False,True,False,bulk_1.0.0,0.0,9.78288544015015e+17,t17_f5_c3
33,ztf,58710.18142359983,956181424015010001,2,956181424015,20.1291,-1,956,0.39172,17.204,14.864046,17.5206,0.136768,0.00638389,0.015849033,0.0496,290.0972016,56.6975024,0.444286,,17.5634,0.062,,False,True,False,bulk_1.0.0,0.0,9.62312524015015e+17,t17_f5_c3
34,ztf,58711.20628469996,957206284015015002,1,957206284015,19.911453,1,957,1.2118087,18.137257,15.169062,18.2478,0.16751882,100.0,0.010883929,0.1044,290.0973576,56.6971393,0.5042857,0.7390132,18.3162,0.1371,799120140.0,False,True,False,bulk_1.0.0,0.0,9.62312524015015e+17,t17_f5_c3
35,ztf,58716.28667820012,962286674015010001,2,962286674015,20.4546,-1,962,0.339166,17.4689,14.837143,17.3224,0.143851,100.0,0.012741183,0.033,290.097505,56.6975455,0.448571,,17.2762,0.0365,,False,True,False,bulk_1.0.0,0.0,9.68291944015015e+17,t17_f5_c3
36,ztf,58716.31252310006,962312524015015001,1,962312524015,20.265154,1,962,1.3327721,18.31392,15.179707,18.4554,0.14017145,100.0,0.007815822,0.0941,290.0972885,56.6971078,0.54142857,0.61227036,18.508,0.1175,799120140.0,False,True,False,bulk_1.0.0,0.0,9.68291944015015e+17,t17_f5_c3
37,ztf,58722.26597219985,968265974015015001,2,968265974015,20.7215,1,968,0.898471,17.9501,14.689718,18.0376,0.255106,0.002781581,0.012663915,0.0604,290.0970067,56.6973343,0.307143,,18.0422,0.0673,,False,True,False,bulk_1.0.0,0.0,9.68291944015015e+17,t17_f5_c3
38,ztf,58722.29194439994,968291944015015003,1,968291944015,20.706142,1,968,1.2214093,18.068737,15.164476,18.0206,0.14374961,100.0,0.009906093,0.0511,290.0976163,56.6971593,0.42714286,0.8136442,18.0537,0.0598,799120140.0,False,True,False,bulk_1.0.0,0.0,9.95186554015015e+17,t17_f5_c3
39,ztf,58724.31395829981,970313954015010005,1,970313954015,20.5734,-1,970,0.381928,17.5404,15.381291,17.7575,0.111903,0.0040253284,0.01531787,0.0405,290.0973856,56.6975853,0.631429,,17.7611,0.0467,,False,True,False,bulk_1.0.0,0.0,1.000184154015015e+18,t17_f5_c3
40,ztf,58726.291550899856,972291554015010004,1,972291554015,20.6122,-1,972,0.412916,17.7289,15.357859,18.0574,0.154047,0.009577529,0.017347476,0.0523,290.0973759,56.6975948,0.484286,,18.0574,0.0599,,False,True,False,bulk_1.0.0,0.0,1.000184154015015e+18,t17_f5_c3
41,ztf,58730.26616899995,976266164015010003,2,976266164015,20.3622,-1,976,0.128322,17.6151,14.825095,17.7525,0.148406,100.0,0.011361849,0.0496,290.0974573,56.6974577,0.608571,,17.7634,0.0572,,False,True,False,bulk_1.0.0,0.0,1.000184154015015e+18,t17_f5_c3
42,ztf,58732.288541700225,978288544015015000,1,978288544015,20.700283,1,978,0.49956703,17.89816,15.151822,17.9083,0.16574647,0.0056012697,0.013210177,0.0474,290.0975257,56.6973607,0.42857143,0.8130877,17.8853,0.0524,799120140.0,False,True,False,bulk_1.0.0,0.0,1.000184154015015e+18,t17_f5_c3
43,ztf,58733.28785880003,979287854015010004,1,979287854015,20.3348,-1,979,0.376038,17.6694,15.364768,17.8383,0.140293,0.0083780065,0.016795136,0.0493,290.0974125,56.6975835,0.52,,17.8744,0.0601,,False,True,False,bulk_1.0.0,0.0,1.000184154015015e+18,t17_f5_c3
44,ztf,58734.28910879977,980289104015015000,1,980289104015,20.017014,1,980,1.0934995,18.191364,15.172497,17.9364,0.12270604,100.0,0.007608847,0.0643,290.0976383,56.6972041,0.73142856,0.9922621,18.016,0.083,799120140.0,False,True,False,bulk_1.0.0,0.0,1.000184154015015e+18,t17_f5_c3
45,ztf,58735.26428239979,981264284015010000,2,981264284015,20.0716,-1,981,0.165574,16.7067,14.939718,16.7404,0.054624,100.0,0.010729782,0.0228,290.0974702,56.697449,0.764286,,16.7257,0.0267,,False,True,False,bulk_1.0.0,0.0,1.000184154015015e+18,t17_f5_c3
46,ztf,58737.30964120012,983309644015015000,1,983309644015,19.3175,1,983,0.431878,17.8076,15.1443205,17.7007,0.1173,100.0,0.010092208,0.0739,290.0975719,56.6974128,0.76,,17.6079,0.0845,,False,True,False,bulk_1.0.0,0.0,1.000184154015015e+18,t17_f5_c3
47,ztf,58740.18946760008,986189464015015001,1,986189464015,19.2119,1,986,0.186856,17.5326,15.1177225,18.0819,0.171157,0.014431155,0.01851158,0.1219,290.0973003,56.6975021,0.38,,17.9915,0.1409,,False,True,False,bulk_1.0.0,0.0,1.000184154015015e+18,t17_f5_c3
48,ztf,58741.1863425998,987186344015010001,1,987186344015,19.6439,-1,987,0.109243,17.6747,15.364136,18.0903,0.10537,100.0,0.012545592,0.1002,290.0974049,56.6975078,0.544286,,18.0861,0.1245,,False,True,False,bulk_1.0.0,0.0,1.000184154015015e+18,t17_f5_c3
49,ztf,58744.15686339978,990156864015015001,2,990156864015,20.502,1,990,0.435984,17.763,14.679629,17.9292,0.205551,100.0,0.012010774,0.0575,290.0974504,56.697351,0.351429,,17.8795,0.0621,,False,True,False,bulk_1.0.0,0.0,1.000184154015015e+18,t17_f5_c3
50,ztf,58746.18196759978,992181964015010001,2,992181964015,20.1048,-1,992,0.189552,17.0181,14.887801,17.0861,0.073874,100.0,0.010384167,0.0265,290.0973082,56.6974542,0.905714,,17.0718,0.0301,,False,True,False,bulk_1.0.0,0.0,1.000184154015015e+18,t17_f5_c3
51,ztf,58749.15813660016,995158134015015003,2,995158134015,20.5152,1,995,0.50037,17.6162,14.670483,18.0263,0.165195,100.0,0.010957468,0.0627,290.0975677,56.6973659,0.327143,,18.0185,0.07,,False,True,False,bulk_1.0.0,0.0,1.000184154015015e+18,t17_f5_c3
52,ztf,58749.186550899874,995186554015015003,1,995186554015,20.56509,1,995,0.5888776,18.338436,15.181059,18.2269,0.18240005,100.0,0.009955755,0.0642,290.0975475,56.6973399,0.68142855,0.79709166,18.2632,0.0755,799120140.0,False,True,False,bulk_1.0.0,0.0,1.000184154015015e+18,t17_f5_c3
53,ztf,58750.158391200006,996158394015010002,2,996158394015,20.3289,-1,996,0.271467,16.884,14.9080515,17.005,0.048285,100.0,0.00782407,0.0246,290.0973691,56.6975441,0.878571,,16.9894,0.0278,,False,True,False,bulk_1.0.0,0.0,1.000184154015015e+18,t17_f5_c3
54,ztf,58754.184155100025,1000184154015015001,1,1000184154015,20.710142,1,1000,0.52203614,17.991556,15.1589775,17.9041,0.09975107,100.0,0.0073432154,0.0446,290.0975309,56.6973551,0.85571426,0.999329,17.8797,0.0486,799120140.0,False,True,False,bulk_1.0.0,0.0,1.007184314015015e+18,t17_f5_c3
55,ztf,58758.200914400164,1004200914015010002,1,1004200914015,20.4398,-1,1004,0.293122,17.7586,15.354565,17.8957,0.104001,100.0,0.011361173,0.0468,290.0972893,56.6975402,0.787143,,17.8665,0.0526,,False,True,False,bulk_1.0.0,0.0,1.007184314015015e+18,t17_f5_c3
56,ztf,58760.15706019988,1006157064015010002,2,1006157064015,20.4944,-1,1006,0.132934,17.0605,14.881971,17.0302,0.152591,0.014263685,0.02051719,0.025,290.097465,56.6974702,0.547143,,17.0196,0.0285,,False,True,False,bulk_1.0.0,0.0,1.007184314015015e+18,t17_f5_c3
57,ztf,58761.18431709986,1007184314015015000,1,1007184314015,20.247465,1,1007,0.6643915,18.148567,15.169793,18.1536,0.15979825,100.0,0.01028164,0.0691,290.0976138,56.6973392,0.47428572,0.94597805,18.1583,0.0818,799120140.0,True,True,False,bulk_1.0.0,0.0,0.0,t17_f5_c3
58,ztf,58783.11174769979,1029111744015010002,1,1029111744015,20.406,-1,1029,0.403347,17.7482,15.355706,17.8709,0.089515,100.0,0.009883225,0.0494,290.0973045,56.697583,0.607143,,17.8564,0.0572,,False,True,False,bulk_1.0.0,0.0,1.05811910401501e+18,t17_f5_c3
59,ztf,58790.11747690011,1036117474015010003,2,1036117474015,20.1223,-1,1036,0.248202,17.6032,14.826011,17.6686,0.085487,100.0,0.006622534,0.0534,290.0973811,56.6975387,0.715714,,17.6978,0.065,,False,True,False,bulk_1.0.0,0.0,1.05811910401501e+18,t17_f5_c3
60,ztf,58795.09777780017,1041097774015010001,2,1041097774015,20.0597,-1,1041,0.35303,16.9276,14.901149,16.9422,0.034458,100.0,0.0053297807,0.0295,290.0973492,56.6975658,0.531429,,16.9201,0.0347,,False,True,False,bulk_1.0.0,0.0,1.05811910401501e+18,t17_f5_c3
61,ztf,58795.09777780017,1041097774015010002,2,1041097774015,20.0597,-1,1041,0.288884,16.9552,14.896942,17.1097,0.116605,0.0091212215,0.017515153,0.0337,290.0973589,56.6975486,0.525714,,17.0545,0.0387,,False,True,False,bulk_1.0.0,0.0,1.05811910401501e+18,t17_f5_c3
62,ztf,58812.10296300007,1058102964015010003,2,1058102964015,19.9043,-1,1058,0.744615,17.1535,14.870053,17.4794,0.166158,0.014093995,0.02028349,0.047,290.0973394,56.6976771,0.564286,,17.5156,0.058,,False,True,False,bulk_1.0.0,0.0,1.05811910401501e+18,t17_f5_c3
63,ztf,58812.119108799845,1058119104015010002,1,1058119104015,19.793274,-1,1058,0.50110716,17.474964,15.390563,17.5591,0.10164183,100.0,0.014904317,0.0423,290.0975495,56.69737,0.77,0.99996126,17.5372,0.0497,799120140.0,True,True,False,bulk_1.0.0,0.0,0.0,t17_f5_c3
64,ztf,58908.50641199993,1154506414015015001,2,1154506414015,20.375784,1,1154,0.71868813,17.4544,14.658971,18.0253,0.15645744,100.0,0.01191859,0.0646,290.0975157,56.697281,0.34285715,0.7851553,18.0517,0.0758,799120240.0,True,True,False,bulk_1.0.0,0.0,0.0,t17_f5_c3
65,ztf,58940.488541699946,1186488544015010005,1,1186488544015,20.1014,-1,1186,0.509876,17.7421,15.356382,18.0338,0.111493,100.0,0.012386842,0.0716,290.0971376,56.6974382,0.437143,,18.0476,0.0857,,False,True,False,bulk_1.0.0,0.0,1.190490914015015e+18,t17_f5_c3
66,ztf,58941.490393499844,1187490394015015000,1,1187490394015,20.4427,1,1187,0.929017,18.1945,15.17269,18.1059,0.130735,100.0,0.00808478,0.052,290.0978606,56.6974981,0.527143,,18.0838,0.0571,,False,True,False,bulk_1.0.0,0.0,1.190490914015015e+18,t17_f5_c3
67,ztf,58944.4909144002,1190490914015015000,1,1190490914015,20.002258,1,1190,0.76250386,17.952219,15.156033,17.9124,0.10952697,100.0,0.008337708,0.061,290.097401,56.6972639,0.88285714,0.9899819,17.9302,0.0746,799120140.0,False,True,False,bulk_1.0.0,0.0,1.201470794015015e+18,t17_f5_c3
68,ztf,58944.51298609981,1190512984015015000,2,1190512984015,20.294,1,1190,0.416153,17.6002,14.6694145,17.948,0.128806,100.0,0.008662066,0.0581,290.0975289,56.6973774,0.595714,,17.9488,0.0661,,False,True,False,bulk_1.0.0,0.0,1.201470794015015e+18,t17_f5_c3
69,ztf,58955.45045140013,1201450454015015000,2,1201450454015,20.3305,1,1201,0.365189,17.7225,14.67722,18.1222,0.112884,100.0,0.006831572,0.0696,290.0975704,56.6974348,0.732857,,18.1379,0.0808,,False,True,False,bulk_1.0.0,0.0,1.201470794015015e+18,t17_f5_c3
70,ztf,58955.4707986,1201470794015015000,1,1201470794015,20.372051,1,1201,0.6902323,18.136242,15.168996,18.2662,0.10148044,100.0,0.006599088,0.0678,290.0976341,56.6973378,0.87142855,0.9941361,18.264,0.0784,799120140.0,True,True,False,bulk_1.0.0,0.0,0.0,t17_f5_c3
71,ztf,58991.411493100226,1237411494015015006,1,1237411494015,20.9213,1,1237,1.42181,18.4469,,18.5831,0.210086,,,0.0764,290.0974442,56.6970804,0.265714,,18.6394,0.0897,,False,False,True,bulk_1.0.0,0.0,1.250473034015015e+18,t17_f5_c3
72,ztf,58994.42104170006,1240421044015010001,1,1240421044015,20.8477,-1,1240,0.100257,17.8671,15.343343,18.295,0.111693,100.0,0.010927562,0.0576,290.0973326,56.6974865,0.508571,,18.3028,0.0651,,False,True,False,bulk_1.0.0,0.0,1.269350834015015e+18,t17_f5_c3
73,ztf,59004.47303240001,1250473034015015000,1,1250473034015,19.898445,1,1250,1.5428327,18.618708,,18.5629,0.091933094,,,0.1223,290.0973313,56.697045,0.49857143,0.8465377,18.6721,0.1657,799120140.0,False,False,True,bulk_1.0.0,0.0,1.274343804015015e+18,t17_f5_c3
74,ztf,59009.287141200155,1255287144015010001,1,1255287144015,19.8197,-1,1255,0.416746,17.7767,15.352606,17.8745,0.086693,100.0,0.009297079,0.0574,290.0975248,56.6975677,0.884286,,17.8745,0.07,,False,True,False,bulk_1.0.0,0.0,1.274343804015015e+18,t17_f5_c3
75,ztf,59009.37126159994,1255371264015015000,2,1255371264015,20.2025,1,1255,0.597946,17.8084,14.68223,17.9353,0.11536,100.0,0.0064801886,0.0616,290.0971105,56.6974135,0.63,,17.8638,0.0675,,False,True,False,bulk_1.0.0,0.0,1.274343804015015e+18,t17_f5_c3
76,ztf,59014.46641199989,1260466414015010000,2,1260466414015,20.6664,-1,1260,0.114185,16.9291,14.900917,16.9,0.060099,100.0,0.009280986,0.0195,290.0974528,56.6974764,0.605714,,16.869,0.0215,,False,True,False,bulk_1.0.0,0.0,1.274343804015015e+18,t17_f5_c3
77,ztf,59022.36288189981,1268362884015010002,1,1268362884015,20.8801,-1,1268,0.340631,17.3977,15.4023695,17.6124,0.081871,100.0,0.013031617,0.0295,290.0972717,56.6975452,0.742857,,17.5866,0.0321,,False,True,False,bulk_1.0.0,0.0,1.274343804015015e+18,t17_f5_c3
78,ztf,59023.350833300035,1269350834015015003,1,1269350834015,20.98233,1,1269,1.0893196,17.973082,15.157607,18.0834,0.12599142,100.0,0.009422176,0.0471,290.097554,56.6971866,0.58,0.9768779,18.0885,0.0521,799120140.0,False,True,False,bulk_1.0.0,0.0,1.274343804015015e+18,t17_f5_c3
79,ztf,59025.32782409992,1271327824015015000,1,1271327824015,20.794325,1,1271,0.92871416,17.666763,15.131458,17.7464,0.15549043,0.00941726,0.015051571,0.0375,290.0975373,56.6972309,0.47,0.7536826,17.7578,0.0427,799120140.0,False,True,False,bulk_1.0.0,0.0,1.274343804015015e+18,t17_f5_c3
80,ztf,59027.362499999814,1273362504015010001,1,1273362504015,20.2941,-1,1273,0.398497,17.5342,15.382142,17.7978,0.148061,0.014048449,0.020399403,0.0466,290.0972825,56.6975747,0.481429,,17.7377,0.0523,,False,True,False,bulk_1.0.0,0.0,1.274343804015015e+18,t17_f5_c3
81,ztf,59028.34380789986,1274343804015015000,1,1274343804015,20.264696,1,1274,0.93424124,17.82176,15.145532,17.8046,0.15256377,0.0051721144,0.012970597,0.0459,290.0975321,56.6972278,0.74285716,0.9987321,17.8427,0.0554,799120140.0,False,True,False,bulk_1.0.0,0.0,1.278471804015015e+18,t17_f5_c3
82,ztf,59030.39048610022,1276390484015010001,1,1276390484015,20.1887,-1,1276,0.248726,18.143,15.319765,18.622,0.212877,0.007403752,0.015806466,0.0982,290.0972632,56.6974964,0.5,,18.6118,0.1155,,False,True,False,bulk_1.0.0,0.0,1.305305254015015e+18,t17_f5_c3
83,ztf,59032.471805599984,1278471804015015001,1,1278471804015,20.442482,1,1278,1.0035015,18.011618,15.160442,18.0532,0.14877474,100.0,0.010766115,0.0574,290.0975755,56.6972158,0.4542857,0.8184166,18.0439,0.0665,799120140.0,False,True,False,bulk_1.0.0,0.0,1.305305254015015e+18,t17_f5_c3
84,ztf,59034.35181709984,1280351814015010000,2,1280351814015,19.8074,-1,1280,0.022433,16.8911,14.906906,16.8691,0.06607,100.0,0.010624945,0.03,290.0973853,56.6974723,0.774286,,16.8267,0.0353,,False,True,False,bulk_1.0.0,0.0,1.305305254015015e+18,t17_f5_c3
85,ztf,59034.36556709977,1280365564015010000,2,1280365564015,19.9391,-1,1280,0.628974,17.2641,14.857292,17.134,0.125647,100.0,0.013690814,0.0369,290.097138,56.6973679,0.477143,,17.1071,0.0439,,False,True,False,bulk_1.0.0,0.0,1.305305254015015e+18,t17_f5_c3
86,ztf,59044.387777800206,1290387774015010001,2,1290387774015,20.6384,-1,1290,0.224163,17.0032,14.889912,16.9479,0.082684,100.0,0.011806088,0.0202,290.0974262,56.6975326,0.737143,,16.9497,0.0226,,False,True,False,bulk_1.0.0,0.0,1.311244054015015e+18,t17_f5_c3
87,ztf,59047.41189809982,1293411894015010002,2,1293411894015,20.869,-1,1293,0.237153,16.8621,14.911643,16.8676,0.124372,0.013998377,0.02063191,0.018,290.0974708,56.6975219,0.544286,,16.8521,0.0196,,False,True,False,bulk_1.0.0,0.0,1.311244054015015e+18,t17_f5_c3
88,ztf,59050.30010419991,1296300104015010001,2,1296300104015,20.7478,-1,1296,0.126149,16.7465,14.932069,16.7625,0.066106,100.0,0.012429918,0.0168,290.0973277,56.6974778,0.758571,,16.7599,0.0186,,False,True,False,bulk_1.0.0,0.0,1.311244054015015e+18,t17_f5_c3
89,ztf,59053.33157410007,1299331574015010000,2,1299331574015,20.939,-1,1299,0.113212,16.9602,14.8961935,16.9489,0.079583,100.0,0.011890984,0.0188,290.0973564,56.6974939,0.515714,,16.931,0.0203,,False,True,False,bulk_1.0.0,0.0,1.311244054015015e+18,t17_f5_c3
90,ztf,59053.351087999996,1299351084015010003,1,1299351084015,20.9764,-1,1299,0.497389,17.6165,15.371277,17.6349,0.168445,0.015466921,0.021299463,0.0296,290.0973341,56.6976159,0.46,,17.6044,0.032,,False,True,False,bulk_1.0.0,0.0,1.311244054015015e+18,t17_f5_c3
