,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid
0,ztf,59014.35906249983,1260359061515015000,1,1260359061515,20.80834,1,1260,0.7729644,20.169203,19.256184,20.0402,0.17209262,0.06808062,0.074225724,0.1832,286.638101,51.9793927,0.8,t17_f5_c3,0.9990987,19.9829,0.222,799120115.0,False,True,False,bulk_1.0.0,0.0,1276390481515015000
1,ztf,59015.338437499944,1261338431515015001,2,1261338431515,20.702396,1,1261,1.2378178,20.204533,18.51086,19.8116,0.20667619,100.0,0.04343318,0.197,286.6383168,51.9795144,0.5942857,t17_f5_c3,0.9997927,19.6106,0.2089,799120215.0,False,True,False,bulk_1.0.0,0.0,1276390481515015000
2,ztf,59019.36751159979,1265367511515015002,2,1265367511515,20.90675,1,1265,1.0204744,19.867355,18.430794,19.5966,0.14738263,100.0,0.039248347,0.1371,286.6382236,51.9794794,0.6342857,t17_f5_c3,0.9999651,19.4699,0.1549,799120215.0,False,True,False,bulk_1.0.0,0.0,1276390481515015000
3,ztf,59020.37196760019,1266371961515015000,1,1266371961515,20.915113,1,1266,0.8389949,19.637724,18.99464,19.4691,0.11004363,0.056247443,0.06085993,0.1049,286.638127,51.9794129,0.8485714,t17_f5_c3,0.99999994,19.4018,0.1251,799120115.0,False,True,False,bulk_1.0.0,0.0,1276390481515015000
4,ztf,59020.46268519992,1266462681515015001,2,1266462681515,20.891544,1,1266,0.98106253,19.88745,18.436108,19.8508,0.12861943,100.0,0.033788584,0.1771,286.6382762,51.9794381,0.67142856,t17_f5_c3,1.0,20.0367,0.2663,799120215.0,False,True,False,bulk_1.0.0,0.0,1276390481515015000
5,ztf,59022.36288189981,1268362881515015000,1,1268362881515,20.89894,1,1268,1.0213176,19.601625,18.974527,19.556,0.14505279,0.0781496,0.081411734,0.1124,286.6381954,51.9794505,0.83,t17_f5_c3,1.0,19.5642,0.1436,799120115.0,False,True,False,bulk_1.0.0,0.0,1276390481515015000
6,ztf,59023.350833300035,1269350831515015000,1,1269350831515,20.93974,1,1269,0.90840554,19.5867,18.966125,19.5728,0.10471075,0.05461769,0.05912367,0.1138,286.6382146,51.9794152,0.88,t17_f5_c3,0.9999994,19.5958,0.1474,799120115.0,False,True,False,bulk_1.0.0,0.0,1276390481515015000
7,ztf,59023.39263889985,1269392631515015001,2,1269392631515,20.81243,1,1269,1.0508016,19.795155,18.411093,19.6635,0.09673689,100.0,0.027037531,0.1565,286.638332,51.9794513,0.80285716,t17_f5_c3,1.0,19.6005,0.1877,799120215.0,False,True,False,bulk_1.0.0,0.0,1276390481515015000
8,ztf,59024.36488430016,1270364881515015000,1,1270364881515,20.646837,1,1270,0.9730275,19.529232,18.933304,19.4333,0.122542255,0.06728636,0.070780665,0.1286,286.6381857,51.9794355,0.87142855,t17_f5_c3,1.0,19.35,0.1516,799120115.0,False,True,False,bulk_1.0.0,0.0,1276390481515015000
9,ztf,59026.369386599865,1272369381515015000,1,1272369381515,21.044302,1,1272,1.0506357,19.573944,18.958904,19.5441,0.14798932,0.08092066,0.08398748,0.107,286.6382415,51.9794454,0.75714284,t17_f5_c3,1.0,19.5678,0.1383,799120115.0,False,True,False,bulk_1.0.0,0.0,1276390481515015000
