,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid
0,ztf,59451.47341440013,1697473413115015011,2,1697473413115,19.931095,1,1697,1.5213846,19.760923,19.4252,0.19300167,0.3058,41.0591263,10.256229,0.69142854,t17_f5_c3,0.9993887,19.5141,0.4231,505120231.0,True,False,False,correction_1.0.6,0.0,
1,ztf,59459.4424883998,1705442483115015015,1,1705442483115,20.742842,1,1705,4.190796,19.76403,19.7237,0.12370827,0.1591,41.059079,10.2562543,0.91,t17_f5_c3,0.9999676,19.5913,0.1772,505120131.0,True,False,False,correction_1.0.6,0.0,
2,ztf,59459.47481480008,1705474813115015022,2,1705474813115,20.793701,1,1705,1.6354781,19.22732,18.9826,0.07966694,0.0936,41.0591005,10.2562588,0.83428574,t17_f5_c3,0.9999857,18.9834,0.1156,505120231.0,True,False,False,correction_1.0.6,0.0,
3,ztf,59461.44387729978,1707443873115015024,1,1707443873115,20.764137,1,1707,4.1426325,19.83344,19.95,0.1198546,0.1942,41.0590944,10.2562461,0.9071429,t17_f5_c3,0.9999995,19.932,0.2404,505120131.0,True,False,False,correction_1.0.6,0.0,
4,ztf,59461.469768499956,1707469763115015019,2,1707469763115,20.72586,1,1707,1.6611758,19.467234,19.641,0.108816944,0.1805,41.0590943,10.2562641,0.81857145,t17_f5_c3,0.9999427,19.7994,0.2595,505120231.0,True,False,False,correction_1.0.6,0.0,
5,ztf,59463.44175929995,1709441753115025016,1,1709441753115,20.6221,1,1709,4.32206,19.7258,19.6168,0.124717,0.1456,41.0590443,10.2562346,0.885714,t17_f5_c3,,19.6616,0.1909,,False,False,False,correction_1.0.6,0.0,1.711478693115015e+18
6,ztf,59463.44175929995,1709441753115015016,1,1709441753115,20.622143,1,1709,4.3220625,19.72582,19.6168,0.12471697,0.1456,41.0590443,10.2562346,0.8857143,t17_f5_c3,0.9999557,19.6616,0.1909,505120131.0,True,False,False,correction_1.0.6,0.0,
7,ztf,59463.46369209979,1709463693115015026,2,1709463693115,20.607119,1,1709,1.6373858,19.21582,19.1508,0.082120255,0.1179,41.0591,10.2562588,0.8971428,t17_f5_c3,0.99999714,19.2296,0.1575,505120231.0,True,False,False,correction_1.0.6,0.0,
8,ztf,59465.44113430008,1711441133115015022,1,1711441133115,20.5722,1,1711,4.13623,19.8709,19.7996,0.132683,0.177,41.0590971,10.2562432,0.631429,t17_f5_c3,,19.6741,0.1992,,False,False,False,correction_1.0.6,0.0,1.711478693115015e+18
9,ztf,59465.47869209992,1711478693115015021,2,1711478693115,20.596012,1,1711,1.6559459,19.192879,19.1472,0.07661765,0.1222,41.0590995,10.2562717,0.94142854,t17_f5_c3,0.99999976,19.0465,0.1387,505120231.0,True,False,False,correction_1.0.6,0.0,
10,ztf,59467.40599540016,1713405993115015019,2,1713405993115,20.698233,1,1713,1.6674093,19.27023,19.3387,0.08483911,0.1439,41.0590916,10.2562611,0.9628571,t17_f5_c3,0.99979436,19.3201,0.176,505120231.0,True,False,False,correction_1.0.6,0.0,
11,ztf,59467.454201399814,1713454203115015023,1,1713454203115,20.657019,1,1713,4.227614,19.910534,19.6188,0.15985326,0.1562,41.059073,10.2562284,0.7342857,t17_f5_c3,0.9898045,19.4564,0.1696,505120131.0,True,False,False,correction_1.0.6,0.0,
12,ztf,59469.40454859985,1715404543115015022,2,1715404543115,20.481787,1,1715,1.5865299,19.354795,19.2755,0.091559835,0.1387,41.0591203,10.256275,0.41714287,t17_f5_c3,0.99999404,19.244,0.1687,505120231.0,True,False,False,correction_1.0.6,0.0,
13,ztf,59469.432453699876,1715432453115015014,1,1715432453115,20.630243,1,1715,4.001308,20.060003,20.0653,0.1855012,0.2236,41.0591277,10.2562932,0.71428573,t17_f5_c3,0.99973917,20.183,0.3148,505120131.0,True,False,False,correction_1.0.6,0.0,
14,ztf,59471.39402779983,1717394023115015011,1,1717394023115,20.396635,1,1717,4.387424,20.025059,20.0165,0.18543977,0.2599,41.0590271,10.256225,0.8685714,t17_f5_c3,0.9999992,19.8995,0.2955,505120131.0,True,False,False,correction_1.0.6,0.0,
15,ztf,59471.44443289982,1717444433115015027,2,1717444433115,20.539816,1,1717,1.529329,19.44806,19.1958,0.10341926,0.1391,41.0591307,10.256254,0.7228571,t17_f5_c3,0.99993634,19.2807,0.1874,505120231.0,True,False,False,correction_1.0.6,0.0,
16,ztf,59474.40371529991,1720403713115015019,1,1720403713115,20.3097,1,1720,4.36052,20.4931,20.0921,0.216969,0.2936,41.0590318,10.2562426,0.712857,t17_f5_c3,,20.0146,0.3479,,False,False,False,correction_1.0.6,0.0,1.723415863115015e+18
17,ztf,59477.41586809978,1723415863115015016,2,1723415863115,19.856829,1,1723,1.6822051,19.85248,20.4082,0.18238913,0.7446,41.0590868,10.2562565,0.73571426,t17_f5_c3,0.9999031,20.3528,0.9034,505120231.0,True,False,False,correction_1.0.6,0.0,
18,ztf,59479.40371529991,1725403713115015012,2,1725403713115,19.5765,1,1725,1.53547,19.7871,19.7643,0.281724,0.5392,41.0591568,10.2563246,0.452857,t17_f5_c3,,19.7232,0.6642,,False,False,False,correction_1.0.6,0.0,1.730344673115015e+18
19,ztf,59484.34467589995,1730344673115015015,2,1730344673115,20.15909,1,1730,1.5794629,19.825157,19.429,0.18200457,0.2442,41.0591154,10.2562531,0.63,t17_f5_c3,0.9974977,19.3749,0.2949,505120231.0,True,False,False,correction_1.0.6,0.0,
20,ztf,59487.39562499989,1733395623115015021,2,1733395623115,20.240343,1,1733,1.6202812,19.827215,19.6628,0.16206098,0.2341,41.059104,10.2562553,0.6242857,t17_f5_c3,0.99996865,19.5739,0.2721,505120231.0,True,False,False,correction_1.0.6,0.0,
21,ztf,59489.416562499944,1735416563115035021,2,1735416563115,20.575,1,1735,1.52255,19.9738,19.7245,0.141294,0.2189,41.0591473,10.2562942,0.517143,t17_f5_c3,,20.0275,0.3622,,False,False,False,correction_1.0.6,0.0,1.744374053115015e+18
22,ztf,59489.416562499944,1735416563115015021,2,1735416563115,20.574965,1,1735,1.5225525,19.973795,19.7245,0.14129357,0.2189,41.0591473,10.2562942,0.51714283,t17_f5_c3,0.9999155,20.0275,0.3622,505120231.0,True,False,False,correction_1.0.6,0.0,
23,ztf,59498.374050899874,1744374053115015023,2,1744374053115,20.596773,1,1744,1.675085,20.445854,20.3613,0.16680294,0.3754,41.0590834,10.2562362,0.77428573,t17_f5_c3,0.99920267,19.9887,0.3337,505120231.0,True,False,False,correction_1.0.6,0.0,
