,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase
0,ztf,59466.411921299994,1712411926315015009,1,1712411926315,20.699284,1,1712,0.28419855,19.3043,19.252743,19.1054,0.098564744,0.09364664,0.093993664,0.0971,348.843798,6.5789093,0.8971428,t17_f5_c3,0.9985215,19.0175,0.1141,497120163,True,True,False,correction_1.0.6,0.0
1,ztf,59468.427268499974,1714427266315015012,1,1714427266315,20.653654,1,1714,0.2949583,18.771107,18.739265,18.6281,0.074418955,0.07209303,0.0722682,0.0685,348.843801,6.5788993,0.94857144,t17_f5_c3,0.9999606,18.5769,0.0829,497120163,True,True,False,correction_1.0.6,0.0
2,ztf,59470.36479170015,1716364796315015011,1,1716364796315,20.757414,1,1716,0.3233899,18.651077,18.622526,18.6066,0.063797146,0.061977014,0.062141333,0.0593,348.8437916,6.5789015,0.9357143,t17_f5_c3,0.9999999,18.5442,0.0707,497120163,True,True,False,correction_1.0.6,0.0
3,ztf,59472.4115394,1718411536315015009,1,1718411536315,20.643038,1,1718,0.35921806,18.638613,18.610382,18.5883,0.06228339,0.0605203,0.06068484,0.0595,348.8437767,6.5788998,0.9342857,t17_f5_c3,0.99999964,18.5977,0.0758,497120163,True,True,False,correction_1.0.6,0.0
4,ztf,59474.36774310004,1720367746315015007,1,1720367746315,19.867455,1,1720,0.31927842,18.638653,18.610422,18.5572,0.07459963,0.07254758,0.072684914,0.1205,348.8437831,6.5789063,0.95857143,t17_f5_c3,0.99999976,18.5277,0.1502,497120163,True,True,False,correction_1.0.6,0.0
5,ztf,59484.37000000011,1730370006315015007,1,1730370006315,20.241186,1,1730,0.36804658,18.817032,18.783836,18.8238,0.10693883,0.10358631,0.10371873,0.1203,348.8437875,6.5788847,0.9085714,t17_f5_c3,0.98618555,18.7476,0.1435,497120163,True,True,False,correction_1.0.6,0.0
6,ztf,59486.34570599999,1732345706315015004,1,1732345706315,18.920103,1,1732,0.8728228,18.817629,18.784414,18.5991,0.20122287,0.19509007,0.19516048,0.2064,348.8437286,6.578757,0.63285714,t17_f5_c3,0.60215485,18.6371,0.274,497120163,True,True,False,correction_1.0.6,0.0
7,ztf,59488.25619209977,1734256196315015011,1,1734256196315,20.68841,1,1734,0.44327092,18.8832,18.847952,18.9702,0.08510673,0.08220044,0.08238813,0.0837,348.8437727,6.5788722,0.93285716,t17_f5_c3,0.9999994,19.011,0.1102,497120163,True,True,False,correction_1.0.6,0.0
8,ztf,59490.32828699984,1736328286315015012,1,1736328286315,20.692884,1,1736,0.37315887,18.940775,18.903639,19.1063,0.066286094,0.06378951,0.06405726,0.097,348.8437777,6.5788921,0.94857144,t17_f5_c3,0.9999951,18.9808,0.1101,497120163,True,True,False,correction_1.0.6,0.0
9,ztf,59497.337523099966,1743337526315015009,1,1743337526315,20.19535,1,1743,0.31482074,19.132866,19.088688,19.2035,0.12142534,0.11637717,0.11658379,0.1165,348.8437804,6.578914,0.7185714,t17_f5_c3,0.99994373,19.239,0.1534,497120163,True,True,False,correction_1.0.6,0.0
