,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid
0,ztf,59427.34980319999,1673349800115015009,2,1673349800115,20.4745,1,1673,1.77181,20.5508,20.2787,0.225419,0.354,290.8073387,59.7580526,0.445714,t17_f5_c3,20.409,0.5077,False,False,False,correction_1.0.6,0.0,1.675329880115015e+18,,
1,ztf,59429.32988430001,1675329880115015011,1,1675329880115,20.660475,1,1675,3.155,20.129732,20.6771,0.17436169,0.3954,290.8072698,59.7580935,0.64857143,t17_f5_c3,20.3113,0.3599,True,False,False,correction_1.0.6,0.0,,0.9999897,827120101.0
2,ztf,59429.371655100025,1675371650115015006,2,1675371650115,20.479572,1,1675,1.7540003,20.059727,19.985,0.16179664,0.261,290.8073675,59.7580994,0.73714286,t17_f5_c3,19.7036,0.2561,True,False,False,correction_1.0.6,0.0,,0.99998367,827120201.0
3,ztf,59434.241169000044,1680241160115015018,1,1680241160115,20.712635,1,1680,3.0651846,19.814398,19.7031,0.14839919,0.1579,290.8073259,59.7580797,0.7542857,t17_f5_c3,19.5996,0.1823,True,False,False,correction_1.0.6,0.0,,0.9999999,827120101.0
4,ztf,59439.350567100104,1685350560115015006,1,1685350560115,20.357988,1,1685,3.0970721,19.77424,19.8165,0.15580389,0.2378,290.8073242,59.7580891,0.8428571,t17_f5_c3,19.9869,0.3546,True,False,False,correction_1.0.6,0.0,,0.99999976,827120101.0
5,ztf,59439.36921299994,1685369210115015004,2,1685369210115,20.172577,1,1685,1.7900788,19.775587,19.7016,0.15405858,0.2722,290.8073231,59.7580657,0.7228571,t17_f5_c3,19.4768,0.2823,True,False,False,correction_1.0.6,0.0,,0.9999943,827120201.0
6,ztf,59446.339826399926,1692339820115015004,2,1692339820115,19.597097,1,1692,1.9177151,19.768694,19.7882,0.18246093,0.4429,290.8072469,59.7580222,0.74,t17_f5_c3,19.7662,0.5561,True,False,False,correction_1.0.6,0.0,,0.9998645,827120201.0
7,ztf,59449.32932869997,1695329320115015005,2,1695329320115,19.6488,1,1695,1.79922,19.9827,19.7282,0.233415,0.4604,290.8073444,59.7580974,0.558571,t17_f5_c3,19.628,0.5384,False,False,False,correction_1.0.6,0.0,1.701178800115015e+18,,
8,ztf,59451.286562500056,1697286560115015003,2,1697286560115,19.8967,1,1697,1.88807,20.0554,19.9955,0.239695,0.4706,290.8073125,59.7581388,0.552857,t17_f5_c3,19.7542,0.4823,False,False,False,correction_1.0.6,0.0,1.701178800115015e+18,,
9,ztf,59453.201053199824,1699201050115015009,1,1699201050115,20.6742,1,1699,3.04652,20.9001,21.0373,0.381291,0.5558,290.8073801,59.7580807,0.427143,t17_f5_c3,20.9005,0.6251,False,False,False,correction_1.0.6,0.0,1.701178800115015e+18,,
10,ztf,59453.26615739986,1699266150115015004,2,1699266150115,20.3265,1,1699,1.92913,20.2411,20.4456,0.229369,0.4751,290.8072551,59.7580696,0.54,t17_f5_c3,20.5843,0.6882,False,False,False,correction_1.0.6,0.0,1.701178800115015e+18,,
11,ztf,59455.17880789982,1701178800115015009,2,1701178800115,20.519245,1,1701,1.790136,20.19706,20.0918,0.17083642,0.2835,290.8073285,59.7580457,0.5971429,t17_f5_c3,19.9782,0.3243,True,False,False,correction_1.0.6,0.0,,0.999997,827120201.0
12,ztf,59458.23666669987,1704236660115015005,2,1704236660115,20.559216,1,1704,1.9621366,20.30096,20.1644,0.20955561,0.2862,290.8072649,59.7581153,0.6642857,t17_f5_c3,19.6208,0.2205,True,False,False,correction_1.0.6,0.0,,0.9998139,827120201.0
