,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid
0,ztf,59046.452673600055,1292452675315015002,2,1292452675315,20.35497,1,1292,2.157361,19.266563,19.4266,0.13341771,0.1871,62.3037557,72.897194,0.9342857,t17_f5_c3,0.999993,19.5729,0.2701,836120253.0,False,False,False,bulk_1.0.0,0.0,1307446205315015005
1,ztf,59046.47278939979,1292472785315015000,1,1292472785315,20.374441,1,1292,2.0902984,19.463055,19.287,0.17280075,0.1463,62.3037363,72.8972058,0.9,t17_f5_c3,0.9999074,19.0861,0.1549,836120153.0,False,False,False,bulk_1.0.0,0.0,1307446205315015005
2,ztf,59050.42665510019,1296426655315015001,1,1296426655315,20.356531,1,1296,1.9775664,19.664606,19.6481,0.20307527,0.2023,62.3038353,72.897134,0.8414286,t17_f5_c3,0.9998786,19.6885,0.2673,836120153.0,False,False,False,bulk_1.0.0,0.0,1307446205315015005
3,ztf,59050.427118100226,1296427110615015009,1,1296427110615,20.237652,1,1296,2.2124429,19.55554,19.2738,0.123138994,0.1466,62.3039253,72.8971531,0.9128571,t17_f5_c3,0.9999434,19.2047,0.1749,856120106.0,False,False,False,bulk_1.0.0,0.0,1307446205315015005
4,ztf,59050.46841439977,1296468410615015010,2,1296468410615,20.330162,1,1296,2.1718812,19.114162,19.3149,0.10710488,0.1617,62.3037599,72.8971811,0.92714286,t17_f5_c3,0.9999951,19.3705,0.2147,856120206.0,False,False,False,bulk_1.0.0,0.0,1307446205315015005
5,ztf,59050.468877300154,1296468875315015001,2,1296468875315,20.30614,1,1296,2.2285802,19.193419,19.2538,0.115725115,0.1625,62.3038423,72.8971958,0.94714284,t17_f5_c3,0.9999877,19.1391,0.1848,836120253.0,False,False,False,bulk_1.0.0,0.0,1307446205315015005
6,ztf,59053.4294906999,1299429490615015007,1,1299429490615,20.439571,1,1299,2.1768057,19.661486,19.5256,0.1398078,0.1546,62.3038566,72.8971527,0.93142855,t17_f5_c3,0.9999942,19.378,0.1714,856120106.0,False,False,False,bulk_1.0.0,0.0,1307446205315015005
7,ztf,59053.42996530002,1299429965315015002,1,1299429965315,20.501663,1,1299,2.0352345,19.702036,19.5991,0.19731283,0.1664,62.3039304,72.8971285,0.87714285,t17_f5_c3,0.99997205,19.7438,0.2409,836120153.0,False,False,False,bulk_1.0.0,0.0,1307446205315015005
8,ztf,59053.46615740005,1299466150615015008,2,1299466150615,20.286493,1,1299,2.050716,19.189575,19.2665,0.09014488,0.1456,62.3036124,72.897175,0.8757143,t17_f5_c3,0.999985,19.3925,0.2058,856120206.0,False,False,False,bulk_1.0.0,0.0,1307446205315015005
9,ztf,59053.46662040008,1299466625315015000,2,1299466625315,20.407173,1,1299,2.172644,19.238628,19.2263,0.12064226,0.1421,62.3038462,72.897178,0.9,t17_f5_c3,0.99991894,19.3327,0.1969,836120253.0,False,False,False,bulk_1.0.0,0.0,1307446205315015005
10,ztf,59056.4562615999,1302456260615015010,1,1302456260615,20.3353,1,1302,2.34743,19.9445,19.4961,0.141904,0.1613,62.3040368,72.8971659,0.635714,t17_f5_c3,,19.268,0.1663,,False,False,False,bulk_1.0.0,0.0,1307446205315015005
11,ztf,59056.45672449982,1302456725315015002,1,1302456725315,20.4783,1,1302,2.04952,20.0868,19.9981,0.297616,0.2606,62.3037974,72.8971779,0.817143,t17_f5_c3,,20.3258,0.4484,,False,False,False,bulk_1.0.0,0.0,1307446205315015005
12,ztf,59056.4763656999,1302476360615015006,2,1302476360615,20.356216,1,1302,2.0825663,19.42606,19.3001,0.11318317,0.1588,62.3036758,72.8971736,0.80714285,t17_f5_c3,0.99986136,19.4857,0.237,856120206.0,False,False,False,bulk_1.0.0,0.0,1307446205315015005
13,ztf,59056.47682869993,1302476825315015007,2,1302476825315,20.412167,1,1302,2.1409109,19.475584,19.6027,0.13761312,0.2145,62.3037996,72.8971744,0.9185714,t17_f5_c3,0.99998546,19.5238,0.2517,836120253.0,False,False,False,bulk_1.0.0,0.0,1307446205315015005
14,ztf,59061.4462036998,1307446205315015005,2,1307446205315,20.283106,1,1307,2.2284381,19.636238,19.7652,0.15536009,0.2624,62.3038291,72.8971998,0.7171429,t17_f5_c3,0.9996778,19.8314,0.3529,836120253.0,False,False,False,bulk_1.0.0,0.0,1315461870615015007
15,ztf,59066.47346059978,1312473460615015008,2,1312473460615,19.7474,1,1312,2.18961,19.5534,20.326,0.195014,0.7075,62.3038005,72.897177,0.728571,t17_f5_c3,,19.8735,0.5963,,False,False,False,bulk_1.0.0,0.0,1315461870615015007
16,ztf,59066.489444400184,1312489445315015002,2,1312489445315,19.6562,1,1312,1.59189,19.7577,19.4123,0.242228,0.3177,62.3032302,72.8971191,0.817143,t17_f5_c3,,19.1663,0.324,,False,False,False,bulk_1.0.0,0.0,1315461870615015007
17,ztf,59069.46187500004,1315461870615015007,2,1315461870615,20.29055,1,1315,2.2255626,19.992908,20.3165,0.15255202,0.4447,62.3036833,72.8972272,0.8142857,t17_f5_c3,0.9980552,20.3169,0.5647,856120206.0,False,False,False,bulk_1.0.0,0.0,1319473190615015005
18,ztf,59073.47319439985,1319473190615015005,2,1319473190615,20.139385,1,1319,2.1923757,19.842678,20.0879,0.17101063,0.3885,62.303803,72.8971786,0.8642857,t17_f5_c3,0.9999634,20.2454,0.5704,856120206.0,True,False,False,bulk_1.0.0,0.0,0
