,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid
0,ztf,59141.31650459999,1387316503115015023,1,1387316503115,20.3145,1,1387,2.87734,19.7809,19.1924,0.149624,0.1383,35.4276105,-25.9290052,0.451429,t17_f5_c3,19.0001,0.1462,False,False,False,bulk_1.0.0,0.0,1389323423115015006,,
1,ztf,59143.32342590019,1389323423115015006,2,1389323423115,20.356226,1,1389,3.0816488,19.82967,19.6898,0.20035784,0.2314,35.4276476,-25.9289805,0.84,t17_f5_c3,19.9311,0.3654,False,False,False,bulk_1.0.0,0.0,1416230203115015005,0.99877,250120231.0
2,ztf,59143.36624999996,1389366243115015009,1,1389366243115,20.597307,1,1389,2.8720975,20.189047,20.3262,0.18987039,0.308,35.4275949,-25.9290124,0.9014286,t17_f5_c3,20.4002,0.4144,False,False,False,bulk_1.0.0,0.0,1416230203115015005,0.998055,250120131.0
3,ztf,59149.35422449978,1395354223115015011,2,1395354223115,19.1582,1,1395,2.84563,19.3875,19.5533,0.278469,0.4225,35.4277196,-25.9290314,0.552857,t17_f5_c3,19.4282,0.4839,False,False,False,bulk_1.0.0,0.0,1416230203115015005,,
4,ztf,59151.350868099835,1397350863115015027,2,1397350863115,19.106,1,1397,3.08691,19.1758,19.4783,0.223749,0.446,35.4277416,-25.9289578,0.744286,t17_f5_c3,19.7708,0.7494,False,False,False,bulk_1.0.0,0.0,1416230203115015005,,
5,ztf,59153.33258099994,1399332583115015023,2,1399332583115,18.8815,1,1399,3.32575,18.8913,19.7183,0.167749,0.684,35.4275651,-25.9289328,0.704286,t17_f5_c3,19.2745,0.5841,False,False,False,bulk_1.0.0,0.0,1416230203115015005,,
6,ztf,59156.312048600055,1402312043115015185,2,1402312043115,19.289072,1,1402,3.1401799,18.515972,18.2587,0.07862006,0.1646,35.4276877,-25.9289531,0.6471428,t17_f5_c3,18.3857,0.237,False,False,False,bulk_1.0.0,0.0,1416230203115015005,0.99567384,250120231.0
7,ztf,59158.29107639985,1404291073115015003,1,1404291073115,19.226892,1,1404,2.6733398,19.017912,19.1486,0.18386662,0.2447,35.4276159,-25.9290651,0.5271429,t17_f5_c3,18.9892,0.2709,False,False,False,bulk_1.0.0,0.0,1416230203115015005,0.95844233,250120131.0
8,ztf,59158.33523150021,1404335233115015003,2,1404335233115,19.202238,1,1404,3.3554783,18.469799,18.3928,0.12286638,0.1272,35.4276883,-25.9288907,0.49285713,t17_f5_c3,18.3248,0.1528,False,False,False,bulk_1.0.0,0.0,1416230203115015005,0.89802104,250120231.0
9,ztf,59164.37175930012,1410371753115015008,1,1410371753115,19.799658,1,1410,3.0097215,19.114424,19.0254,0.15459616,0.1608,35.4276804,-25.9289451,0.8542857,t17_f5_c3,18.8894,0.1806,False,False,False,bulk_1.0.0,0.0,1416230203115015005,0.99991226,250120131.0
10,ztf,59165.31484950008,1411314843115015010,2,1411314843115,20.048637,1,1411,3.1668324,18.35118,18.2794,0.06971896,0.0758,35.4276452,-25.928956,0.89428574,t17_f5_c3,18.3138,0.099,False,False,False,bulk_1.0.0,0.0,1416230203115015005,0.99951696,250120231.0
11,ztf,59167.32061340008,1413320613115015026,2,1413320613115,19.602367,1,1413,2.9493532,18.474365,18.558,0.088213,0.1083,35.4276481,-25.9290192,0.60142857,t17_f5_c3,18.6068,0.1447,False,False,False,bulk_1.0.0,0.0,1416230203115015005,0.99302685,250120231.0
12,ztf,59168.2512730998,1414251273115015008,1,1414251273115,20.264263,1,1414,2.927425,19.473656,19.1531,0.14368068,0.1373,35.4276273,-25.9289846,0.89,t17_f5_c3,19.1294,0.1699,False,False,False,bulk_1.0.0,0.0,1416230203115015005,0.9953784,250120131.0
13,ztf,59168.27689810004,1414276893115015005,2,1414276893115,20.142294,1,1414,3.0755935,18.456526,18.409,0.06549569,0.0871,35.4276896,-25.9289723,0.93142855,t17_f5_c3,18.6294,0.1349,False,False,False,bulk_1.0.0,0.0,1416230203115015005,0.99982584,250120231.0
14,ztf,59169.293310199864,1415293313115015006,2,1415293313115,19.800255,1,1415,3.2220697,18.583176,18.5676,0.08035366,0.1083,35.4276627,-25.9289354,0.89857143,t17_f5_c3,18.7431,0.1616,False,False,False,bulk_1.0.0,0.0,1416230203115015005,0.9985217,250120231.0
15,ztf,59169.31525459979,1415315253115015013,1,1415315253115,19.877487,1,1415,2.9297185,19.475897,19.3499,0.15323192,0.1921,35.4276747,-25.9289703,0.7871429,t17_f5_c3,19.1714,0.2077,False,False,False,bulk_1.0.0,0.0,1416230203115015005,0.9997131,250120131.0
