,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,drb,rfid
0,ztf,58880.307708300184,1126307705515015012,2,1126307705515,20.3907,1,1126,1.76546,20.7853,20.5201,0.369568,0.4195,146.6081425,21.229042,0.315714,t17_f5_c3,20.3588,0.4638,False,False,False,bulk_1.0.0,0.0,1140270015515015019,,,,,
1,ztf,58881.24549769983,1127245495515015017,1,1127245495515,19.9495,1,1127,1.2892,20.2103,20.1333,0.308553,0.3617,146.6083417,21.2291973,0.4,t17_f5_c3,20.1321,0.4636,False,True,False,bulk_1.0.0,0.0,1140270015515015019,19.92138,0.2351859,0.23646195,,
2,ztf,58883.42037039995,1129420375515015022,1,1129420375515,19.9625,1,1129,1.36881,19.9533,19.939,0.25138,0.2707,146.6083197,21.2291848,0.338571,t17_f5_c3,19.7779,0.2992,False,True,False,bulk_1.0.0,0.0,1140270015515015019,19.71921,0.2015996,0.20262553,,
3,ztf,58883.42127310019,1129421275515015022,1,1129421275515,19.9505,1,1129,1.55952,19.9252,19.9881,0.265474,0.2799,146.6082981,21.2290732,0.407143,t17_f5_c3,19.8416,0.3138,False,False,True,bulk_1.0.0,0.0,1140270015515015019,,,,,
4,ztf,58885.22817130014,1131228175515015012,2,1131228175515,19.0284,1,1131,1.31894,19.4603,19.2706,0.291972,0.3834,146.6082869,21.2293447,0.42,t17_f5_c3,19.1873,0.4564,False,True,True,bulk_1.0.0,0.0,1140270015515015019,19.19153,0.22725344,0.22794652,,
5,ztf,58885.290960600134,1131290965515015008,1,1131290965515,19.2651,1,1131,1.08797,19.5519,19.226,0.303202,0.3001,146.6084703,21.2290696,0.361429,t17_f5_c3,19.5672,0.5278,False,True,False,bulk_1.0.0,0.0,1140270015515015019,19.384922,0.25954917,0.25998038,,
6,ztf,58885.29186340002,1131291865515015011,1,1131291865515,19.3416,1,1131,1.58609,19.3607,19.3758,0.262443,0.3451,146.608252,21.2291856,0.457143,t17_f5_c3,19.44,0.4699,False,False,True,bulk_1.0.0,0.0,1140270015515015019,,,,,
7,ztf,58886.25034719985,1132250345515015008,1,1132250345515,19.4747,1,1132,1.07345,19.3871,19.7193,0.218077,0.4806,146.6084033,21.2292285,0.778571,t17_f5_c3,19.6582,0.5841,False,True,False,bulk_1.0.0,0.0,1140270015515015019,19.24214,0.19036898,0.19082078,,
8,ztf,58886.2722800998,1132272285515015011,2,1132272285515,19.662354,1,1132,1.0132846,19.44947,19.5916,0.17614888,0.3889,146.6083498,21.2291458,0.86285716,t17_f5_c3,19.7462,0.5756,False,True,True,bulk_1.0.0,0.0,1140270015515015019,19.183065,0.13669027,0.1378218,0.99994457,570120255.0
9,ztf,58886.27318290016,1132273185515015017,2,1132273185515,19.690723,1,1132,0.9071314,19.420364,19.4907,0.19778359,0.3493,146.6083753,21.2292077,0.64285713,t17_f5_c3,19.5889,0.491,False,True,True,bulk_1.0.0,0.0,1140270015515015019,19.160227,0.15468527,0.15564495,0.9999635,570120255.0
10,ztf,58890.27403939981,1136274035515015009,1,1136274035515,19.057281,1,1136,1.4181052,18.877611,18.7476,0.15640947,0.2187,146.6083018,21.2292049,0.66571426,t17_f5_c3,18.6707,0.2617,False,False,True,bulk_1.0.0,0.0,1140270015515015019,,,,0.99992746,570120155.0
11,ztf,58891.214004599955,1137214005515015018,1,1137214005515,19.799026,1,1137,1.2400109,18.701122,18.5481,0.116324954,0.1167,146.6083667,21.2291615,0.9014286,t17_f5_c3,18.4989,0.143,False,True,False,bulk_1.0.0,0.0,1140270015515015019,18.621656,0.10786083,0.1081151,0.99999785,570120155.0
12,ztf,58891.22821759991,1137228215515015016,1,1137228215515,19.758102,1,1137,1.343289,18.772594,18.7817,0.09988502,0.1521,146.6083247,21.229204,0.92142856,t17_f5_c3,18.9153,0.2203,False,True,False,bulk_1.0.0,0.0,1140270015515015019,18.687927,0.09205536,0.09239175,0.99999976,570120155.0
13,ztf,58891.30784719996,1137307845515015022,2,1137307845515,19.952667,1,1137,0.8829908,18.904299,18.8181,0.101746425,0.1438,146.6083834,21.2291883,0.9514286,t17_f5_c3,18.6936,0.1643,False,True,True,bulk_1.0.0,0.0,1140270015515015019,18.7354,0.086302936,0.08708828,0.99981546,570120255.0
14,ztf,58891.30874999985,1137308745515015020,2,1137308745515,19.940718,1,1137,1.1320304,18.921036,18.9028,0.11750488,0.1559,146.6083096,21.2291647,0.93714285,t17_f5_c3,18.7943,0.1808,False,True,True,bulk_1.0.0,0.0,1140270015515015019,18.74971,0.099652864,0.1003519,0.9994867,570120255.0
