,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid
0,ztf,58846.47741900012,1092477415915015006,2,1092477415915,20.496914,1,1092,5.794048,19.651316,19.4224,0.12757473,0.1462,128.1940079,50.3916223,0.76428574,t17_f5_c3,0.99998915,19.497,0.1986,749120259.0,False,False,False,bulk_1.0.0,0.0,1122220565915015012
1,ztf,58846.495486100204,1092495485915015003,1,1092495485915,20.817522,1,1092,5.7962723,19.52061,19.5772,0.11970733,0.1251,128.1940101,50.3916349,0.84,t17_f5_c3,0.9999947,19.6079,0.1629,749120159.0,False,False,False,bulk_1.0.0,0.0,1122220565915015012
2,ztf,58849.471793999895,1095471795915015006,1,1095471795915,20.664385,1,1095,5.6958776,19.271732,19.1875,0.092639744,0.0963,128.19406,50.3916297,0.87285715,t17_f5_c3,0.99999976,19.213,0.1246,749120159.0,False,False,False,bulk_1.0.0,0.0,1122220565915015012
3,ztf,58850.431041699834,1096431045915015004,1,1096431045915,20.349054,1,1096,5.687753,19.077845,19.0384,0.097438246,0.08,128.1939466,50.3915883,0.6571429,t17_f5_c3,0.9999236,19.0541,0.1026,749120159.0,False,False,False,bulk_1.0.0,0.0,1122220565915015012
4,ztf,58850.4704167,1096470415915015007,2,1096470415915,20.099072,1,1096,5.8125825,19.29735,19.2285,0.12122498,0.1369,128.1940029,50.3916288,0.71,t17_f5_c3,0.99999785,19.2724,0.1816,749120259.0,False,False,False,bulk_1.0.0,0.0,1122220565915015012
5,ztf,58851.445787000004,1097445785915015005,2,1097445785915,20.008572,1,1097,5.775406,19.3389,19.371,0.11107343,0.1674,128.1940221,50.3916001,0.63285714,t17_f5_c3,0.99999815,19.2829,0.1969,749120259.0,False,False,False,bulk_1.0.0,0.0,1122220565915015012
6,ztf,58851.465972200036,1097465975915015004,2,1097465975915,20.258104,1,1097,5.8682985,19.103355,19.0494,0.09451013,0.1259,128.1939799,50.3916062,0.88285714,t17_f5_c3,0.9999795,18.8292,0.131,749120259.0,False,False,False,bulk_1.0.0,0.0,1122220565915015012
7,ztf,58852.4267477002,1098426745915015006,2,1098426745915,20.636162,1,1098,5.755881,19.090216,19.0365,0.08463894,0.0973,128.1940265,50.3916142,0.85142857,t17_f5_c3,1.0,19.057,0.125,749120259.0,False,False,False,bulk_1.0.0,0.0,1122220565915015012
8,ztf,58852.465706000105,1098465705915015003,1,1098465705915,20.942356,1,1098,5.7648735,19.006432,18.9915,0.08867621,0.0713,128.1940252,50.3916411,0.8971428,t17_f5_c3,1.0,18.9829,0.0889,749120159.0,False,False,False,bulk_1.0.0,0.0,1122220565915015012
9,ztf,58853.430405099876,1099430405915015006,2,1099430405915,20.61443,1,1099,5.7507596,19.031015,18.9373,0.08652254,0.0895,128.1940321,50.3916072,0.76428574,t17_f5_c3,0.9998914,18.9346,0.1125,749120259.0,False,False,False,bulk_1.0.0,0.0,1122220565915015012
10,ztf,58853.47278939979,1099472785915015003,1,1099472785915,20.945568,1,1099,5.773939,18.964264,19.002,0.07886154,0.0724,128.1940205,50.3916181,0.8857143,t17_f5_c3,0.9999894,18.9578,0.0874,749120159.0,False,False,False,bulk_1.0.0,0.0,1122220565915015012
11,ztf,58854.466574099846,1100466575915015001,2,1100466575915,19.6956,1,1100,6.30794,18.9558,19.062,0.138413,0.1262,128.1937919,50.3915481,0.327143,t17_f5_c3,,18.946,0.145,,False,False,False,bulk_1.0.0,0.0,1122220565915015012
