,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase
0,ztf,59489.38666669978,1735386662615015003,1,1735386662615,20.666817,1,1735,6.348617,20.384872,20.6405,0.20944698,0.4035,67.5876375,25.0923071,0.6571429,t17_f5_c3,0.9998595,20.5074,0.4577,609120126,True,False,False,correction_1.0.6,0.0
1,ztf,59489.4261690001,1735426162615015004,2,1735426162615,20.545551,1,1735,6.2723384,19.748396,19.4149,0.14229576,0.1555,67.5875242,25.0925058,0.6142857,t17_f5_c3,0.9999857,19.4779,0.2109,609120226,True,False,False,correction_1.0.6,0.0
