,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext
0,ztf,58696.31089119986,942310891715015013,1,942310891715,20.776829,1,942,2.8451934,20.414787,20.0783,0.19908565,0.2399,287.0689583,75.8330603,0.5485714,t17_f5_c3,0.99933594,19.8435,0.2417,865120117.0,False,False,False,bulk_1.0.0,0.0,954241302915015000,,,
1,ztf,58696.32292820001,942322922915015003,1,942322922915,20.772879,1,942,3.4029448,20.396845,20.5939,0.19366571,0.3915,287.0684358,75.8330983,0.8528572,t17_f5_c3,0.9999558,20.5104,0.4542,866120129.0,False,False,False,bulk_1.0.0,0.0,954241302915015000,,,
2,ztf,58697.315844899975,943315842915015017,2,943315842915,20.536257,1,943,0.7032661,20.128807,20.6569,0.21250178,0.5453,287.0684572,75.8331039,0.37,t17_f5_c3,0.9997467,20.0874,0.3994,866120229.0,False,True,False,bulk_1.0.0,0.0,954241302915015000,18.966957,100.0,0.072882436
3,ztf,58697.3301736,943330171715015011,1,943330171715,20.778574,1,943,2.6936324,20.1565,20.0231,0.17969194,0.2333,287.0687864,75.8331142,0.6957143,t17_f5_c3,0.99998736,19.8372,0.2459,865120117.0,False,False,False,bulk_1.0.0,0.0,954241302915015000,,,
4,ztf,58699.28462960012,945284621715015005,2,945284621715,20.404976,1,945,3.4337435,19.691488,19.5716,0.12826477,0.2064,287.0685524,75.833108,0.85714287,t17_f5_c3,0.9989697,19.5038,0.2394,865120217.0,False,False,True,bulk_1.0.0,0.0,954241302915015000,,,
5,ztf,58699.31311339978,945313111715015010,1,945313111715,20.65873,1,945,2.6512442,19.744778,20.1145,0.14856978,0.2671,287.0686684,75.8331284,0.89285713,t17_f5_c3,0.9999983,20.1378,0.3421,865120117.0,False,False,False,bulk_1.0.0,0.0,954241302915015000,,,
6,ztf,58699.32486109994,945324862915015004,1,945324862915,20.580204,1,945,3.3879356,19.80612,19.9291,0.1507721,0.2358,287.0684873,75.8330772,0.9671429,t17_f5_c3,0.9999947,19.9895,0.3131,866120129.0,False,False,False,bulk_1.0.0,0.0,954241302915015000,,,
7,ztf,58700.281145799905,946281141715015013,2,946281141715,20.561312,1,946,3.4721482,19.67631,19.7721,0.12695406,0.2279,287.0685515,75.8330888,0.85,t17_f5_c3,0.99999964,19.6479,0.2493,865120217.0,False,False,True,bulk_1.0.0,0.0,954241302915015000,,,
8,ztf,58700.29384260019,946293842915015023,2,946293842915,20.58299,1,946,0.6211317,19.74652,19.9383,0.13994023,0.2735,287.0685349,75.8330907,0.6542857,t17_f5_c3,0.99946296,20.1214,0.398,866120229.0,False,True,False,bulk_1.0.0,0.0,954241302915015000,18.820179,100.0,0.05962201
9,ztf,58700.3096758998,946309671715015019,1,946309671715,20.809065,1,946,2.8061962,19.54668,19.3575,0.131887,0.1241,287.0686344,75.833086,0.81142855,t17_f5_c3,0.9999168,19.3202,0.1492,865120117.0,False,False,False,bulk_1.0.0,0.0,954241302915015000,,,
