,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,drb,rfid,parent_candid
30,ztf,59317.42946759984,1563429462915015005,2,1563429462915,20.7185,1,1563,0.626374,20.5002,18.988747,20.3665,0.230817,0.042005483,0.057370175,0.2956,274.3333738,54.3193637,0.867143,t17_f5_c3,20.1291,0.3032,False,True,False,correction_0.0.1,0.0,,,
31,ztf,59317.468020800035,1563468021615015015,1,1563468021615,20.963352,1,1563,0.4432863,20.204836,19.481926,20.3388,0.16822405,0.08465162,0.08644187,0.2053,274.3328915,54.3194371,0.8742857,t17_f5_c3,20.3629,0.2667,True,True,False,correction_0.0.1,0.0,0.99951553,797120116.0,
32,ztf,59317.489756899886,1563489752915015005,1,1563489752915,20.775629,1,1563,0.55299985,20.29656,19.513796,20.1949,0.17980404,0.08486206,0.087436736,0.1918,274.3333674,54.3194257,0.8442857,t17_f5_c3,19.9576,0.1964,True,True,False,correction_0.0.1,0.0,0.99995387,798120129.0,
33,ztf,59320.447789399885,1566447781615015008,1,1566447781615,20.848463,1,1566,0.36446002,20.184814,19.471592,20.3331,0.1604669,0.081368655,0.083194844,0.2397,274.3329395,54.3194907,0.8057143,t17_f5_c3,19.8571,0.1977,True,True,False,correction_0.0.1,0.0,0.9999907,797120116.0,
34,ztf,59321.39046300016,1567390462915015012,1,1567390462915,20.82319,1,1567,0.22980942,20.343819,19.536522,20.5756,0.18383713,0.084712915,0.08740055,0.3164,274.3332076,54.3194292,0.89857143,t17_f5_c3,20.5193,0.3838,True,True,False,correction_0.0.1,0.0,0.99999464,798120129.0,
35,ztf,59321.48462959984,1567484622915015015,2,1567484622915,20.7909,1,1567,0.301123,20.6192,19.017128,20.8676,0.298968,0.05535462,0.06835906,0.4639,274.3332335,54.3194067,0.757143,t17_f5_c3,20.9334,0.628,False,True,False,correction_0.0.1,0.0,,,
36,ztf,59322.448055599816,1568448051615015008,1,1568448051615,20.73789,1,1568,0.1859842,20.213825,19.486536,20.0761,0.17457342,0.087597534,0.08934338,0.1963,274.3330551,54.3194137,0.8957143,t17_f5_c3,20.0857,0.2524,True,True,False,correction_0.0.1,0.0,0.9999927,797120116.0,
37,ztf,59323.3541898001,1569354182915015018,2,1569354182915,20.2384,1,1569,0.20458,20.4185,18.967857,20.1191,0.253434,0.054488964,0.06662049,0.3323,274.3331518,54.3194107,0.877143,t17_f5_c3,20.0927,0.4149,False,True,False,correction_0.0.1,0.0,,,
38,ztf,59323.466932899784,1569466932915015010,1,1569466932915,20.637207,1,1569,0.092505276,20.465893,19.59285,20.5277,0.2025375,0.087756865,0.09063345,0.3308,274.3331504,54.3194519,0.93714285,t17_f5_c3,20.397,0.3749,True,True,False,correction_0.0.1,0.0,0.99997485,798120129.0,
39,ztf,59324.38849540008,1570388491615015006,1,1570388491615,20.73997,1,1570,0.41671574,20.218481,19.488916,20.4389,0.18124807,0.090873726,0.09256513,0.2931,274.3329178,54.3194931,0.88714284,t17_f5_c3,20.0801,0.2694,True,True,False,correction_0.0.1,0.0,0.9999786,797120116.0,
40,ztf,59325.45211810013,1571452112915015007,1,1571452112915,20.794453,1,1571,0.48488936,20.287441,19.509352,20.4071,0.19582325,0.09330893,0.09563762,0.2282,274.3333058,54.3193879,0.88285714,t17_f5_c3,20.2516,0.252,True,True,False,correction_0.0.1,0.0,0.9999058,798120129.0,
41,ztf,59335.42230319977,1581422302915015004,1,1581422302915,19.9114,1,1581,0.277732,20.0639,19.394428,20.6456,0.255324,0.13651925,0.13781711,0.7706,274.3330168,54.319402,0.865714,t17_f5_c3,20.4415,0.8198,False,True,False,correction_0.0.1,0.0,,,
42,ztf,59336.44870370021,1582448701615025006,1,1582448701615,20.4298,1,1582,0.143927,20.2684,19.514124,20.2412,0.244714,0.120827824,0.122165374,0.3218,274.333172,54.3194515,0.761429,t17_f5_c3,20.6293,0.5889,False,True,False,correction_0.0.1,0.0,,,
43,ztf,59336.44870370021,1582448701615035006,1,1582448701615,20.4298,1,1582,0.143927,20.2684,19.514124,20.2412,0.244714,0.120827824,0.122165374,0.3218,274.333172,54.3194515,0.761429,t17_f5_c3,20.6293,0.5889,False,True,False,correction_0.0.1,0.0,,,
44,ztf,59336.47009260021,1582470091615025004,2,1582470091615,20.4727,1,1582,0.445865,20.5174,19.0073,20.0774,0.279185,0.058928978,0.069478676,0.2845,274.3329039,54.3194085,0.724286,t17_f5_c3,20.3067,0.4488,False,True,False,correction_0.0.1,0.0,,,
45,ztf,59336.47009260021,1582470091615035004,2,1582470091615,20.4727,1,1582,0.445865,20.5174,19.0073,20.0774,0.279185,0.058928978,0.069478676,0.2845,274.3329039,54.3194085,0.724286,t17_f5_c3,20.3067,0.4488,False,True,False,correction_0.0.1,0.0,,,
46,ztf,59337.43313660007,1583433132915015003,1,1583433132915,20.078,1,1583,0.38949,20.2843,19.507816,20.3891,0.28992,0.1402473,0.14180289,0.3808,274.3332946,54.3194836,0.724286,t17_f5_c3,20.2589,0.4328,False,True,False,correction_0.0.1,0.0,,,
47,ztf,59339.41033559991,1585410331615015013,1,1585410331615,20.906292,1,1585,0.23087336,20.281927,19.520855,20.6365,0.15478788,0.07461722,0.07679063,0.3065,274.3330464,54.3193974,0.89857143,t17_f5_c3,20.4743,0.3366,True,True,False,correction_0.0.1,0.0,0.99999106,797120116.0,
48,ztf,59339.433252300136,1585433252915015009,1,1585433252915,20.817595,1,1585,0.23185216,20.283562,19.507456,20.3237,0.18206234,0.08658347,0.08907952,0.255,274.3332041,54.3194235,0.8957143,t17_f5_c3,20.2078,0.2927,True,True,False,correction_0.0.1,0.0,0.99998784,798120129.0,
49,ztf,59339.451527799945,1585451522915015009,2,1585451522915,20.637808,1,1585,0.2979515,20.29708,18.9346,20.3122,0.18489654,0.03737619,0.052715424,0.3172,274.3331569,54.3193832,0.7828571,t17_f5_c3,20.4542,0.4612,True,True,False,correction_0.0.1,0.0,0.9999331,798120229.0,
50,ztf,59341.34775459999,1587347751615015006,1,1587347751615,20.981068,1,1587,0.42529455,20.132559,19.444185,20.1073,0.16856389,0.087803744,0.08941603,0.1685,274.332905,54.3194196,0.87857145,t17_f5_c3,19.9815,0.1907,True,True,False,correction_0.0.1,0.0,0.9986907,797120116.0,
51,ztf,59341.36541670002,1587365412915015009,1,1587365412915,20.779406,1,1587,0.5489671,20.313452,19.521978,20.3548,0.18055858,0.08447736,0.087102085,0.2337,274.3333615,54.319411,0.89428574,t17_f5_c3,20.1858,0.2549,True,True,False,correction_0.0.1,0.0,0.9998643,798120129.0,
52,ztf,59341.43396990001,1587433961615015005,2,1587433961615,20.4755,1,1587,0.731111,20.3726,18.96942,20.3931,0.251669,0.059272174,0.06911259,0.3203,274.3328267,54.3193306,0.88,t17_f5_c3,20.1755,0.3345,False,True,False,correction_0.0.1,0.0,,,
53,ztf,59341.45247690007,1587452472915015003,2,1587452472915,20.3846,1,1587,0.465644,20.537,18.997778,20.2163,0.269018,0.05191825,0.065176636,0.2835,274.3332306,54.3195832,0.747143,t17_f5_c3,20.6127,0.5205,False,True,False,correction_0.0.1,0.0,,,
54,ztf,59343.36049770005,1589360491615015011,2,1589360491615,20.583063,1,1589,0.29169807,20.251564,18.934814,20.4868,0.15797772,0.03196259,0.046978157,0.3724,274.3331193,54.3193785,0.94142854,t17_f5_c3,20.6063,0.5302,True,True,False,correction_0.0.1,0.0,0.9999963,797120216.0,
55,ztf,59343.36451390013,1589364512915015004,2,1589364512915,20.5403,1,1589,0.294386,20.2962,18.934351,20.1952,0.232485,0.05492961,0.06632164,0.3064,274.3330803,54.3193851,0.86,t17_f5_c3,20.1349,0.3704,False,True,False,correction_0.0.1,0.0,,,
56,ztf,59345.40961810015,1591409611615015006,1,1591409611615,20.928022,1,1591,0.34234947,20.181229,19.46973,20.4669,0.1416817,0.07150804,0.07357238,0.2521,274.3329438,54.3194723,0.8642857,t17_f5_c3,20.1877,0.2488,True,True,False,correction_0.0.1,0.0,0.9996191,797120116.0,
57,ztf,59345.437268500216,1591437262915015012,1,1591437262915,20.951672,1,1591,0.28255397,20.14857,19.43931,20.2532,0.14952496,0.0752791,0.0778054,0.2079,274.3332349,54.3194239,0.92142856,t17_f5_c3,20.1273,0.2358,True,True,False,correction_0.0.1,0.0,0.9999988,798120129.0,
58,ztf,59345.46903940011,1591469032915015005,2,1591469032915,20.669687,1,1591,0.2736011,20.273014,18.927685,20.3003,0.20570154,0.04674855,0.059580784,0.3011,274.3332453,54.3194347,0.72571427,t17_f5_c3,20.2586,0.3693,True,True,False,correction_0.0.1,0.0,0.99833393,798120229.0,
59,ztf,59348.43348379992,1594433482915015019,2,1594433482915,20.745762,1,1594,0.13963865,20.397932,18.962414,20.1007,0.1889947,0.032914706,0.050378148,0.2338,274.3331058,54.3194297,0.7385714,t17_f5_c3,19.9261,0.2536,True,True,False,correction_0.0.1,0.0,0.99997914,798120229.0,
60,ztf,59348.45596060017,1594455962915015018,1,1594455962915,21.040361,1,1594,0.4577088,20.014038,19.367231,19.9801,0.13582301,0.07256295,0.07486009,0.1536,274.3333316,54.3194653,0.67285717,t17_f5_c3,19.9642,0.192,True,True,False,correction_0.0.1,0.0,0.9999902,798120129.0,
61,ztf,59349.347615700215,1595347611615015007,2,1595347611615,20.789299,1,1595,0.31660238,20.353474,18.964132,20.337,0.17816347,0.034706246,0.04955442,0.2702,274.3329605,54.3194248,0.9085714,t17_f5_c3,20.2178,0.308,True,True,False,correction_0.0.1,0.0,0.9995526,797120216.0,
62,ztf,59349.41459489986,1595414591615015014,1,1595414591615,21.059618,1,1595,0.31325963,20.195786,19.477266,20.2103,0.12084433,0.059862502,0.062347416,0.1775,274.3329519,54.3194468,0.8657143,t17_f5_c3,20.1268,0.2087,True,True,False,correction_0.0.1,0.0,0.99999136,797120116.0,
63,ztf,59353.367881900165,1599367881615015010,1,1599367881615,20.605024,1,1599,0.4847816,20.142462,19.449429,20.3581,0.16624933,0.08615206,0.08781047,0.2487,274.3329969,54.3193304,0.87285715,t17_f5_c3,20.1651,0.2658,True,True,False,correction_0.0.1,0.0,0.99999475,797120116.0,
64,ztf,59353.433229200076,1599433221615015014,2,1599433221615,20.7192,1,1599,0.424808,20.5354,19.011751,20.0762,0.200344,0.03253836,0.049239833,0.2095,274.3329701,54.3193662,0.708571,t17_f5_c3,20.3142,0.3312,False,True,False,correction_0.0.1,0.0,,,
65,ztf,59354.45798610011,1600457982915015012,1,1600457982915,20.4128,1,1600,0.177219,20.3381,19.533798,20.4239,0.238644,0.11172945,0.11377054,0.271,274.3331252,54.3195097,0.677143,t17_f5_c3,20.142,0.2673,False,True,False,correction_0.0.1,0.0,,,
66,ztf,59356.43438659981,1602434381615015009,1,1602434381615,20.627201,1,1602,0.08629664,20.217133,19.488228,20.1754,0.17336273,0.08682531,0.088591814,0.2288,274.3330634,54.3194458,0.89,t17_f5_c3,20.0979,0.2721,True,True,False,correction_0.0.1,0.0,0.9999424,797120116.0,
67,ztf,59357.431481500156,1603431482915015005,1,1603431482915,20.1746,1,1603,0.298311,20.2905,19.510845,20.1321,0.232064,0.11120742,0.11317376,0.3572,274.3332447,54.3194972,0.804286,t17_f5_c3,19.7606,0.3257,False,True,False,correction_0.0.1,0.0,,,
68,ztf,59362.39160879981,1608391601615015004,1,1608391601615,19.95,1,1608,0.130453,19.8276,19.271847,19.9872,0.240269,0.14328708,0.1440111,0.4111,274.3330894,54.3194166,0.8,t17_f5_c3,20.0154,0.5415,False,True,False,correction_0.0.1,0.0,,,
69,ztf,59364.365659699775,1610365651615015005,1,1610365651615,20.3295,1,1610,0.204476,20.0584,19.404217,19.8825,0.224589,0.1218621,0.122946404,0.2709,274.3331613,54.3194081,0.614286,t17_f5_c3,19.7281,0.3012,False,True,False,correction_0.0.1,0.0,,,
70,ztf,59366.30460650008,1612304602915015004,1,1612304602915,20.810776,1,1612,0.21852034,20.063461,19.394192,19.9476,0.17082383,0.090273164,0.09222331,0.1812,274.3332137,54.3194426,0.8242857,t17_f5_c3,19.7417,0.1912,True,True,False,correction_0.0.1,0.0,0.9999969,798120129.0,
71,ztf,59366.32261569984,1612322611615015006,1,1612322611615,20.829805,1,1612,0.38540247,20.08186,19.416998,20.0666,0.18249065,0.09753934,0.09892267,0.1922,274.3329805,54.3193673,0.91571426,t17_f5_c3,19.9369,0.2175,True,True,False,correction_0.0.1,0.0,0.9999901,797120116.0,
72,ztf,59366.36577549996,1612365771615015006,2,1612365771615,20.604532,1,1612,0.14683206,20.303295,18.949942,20.0856,0.19545263,0.044034984,0.05619533,0.2604,274.3331172,54.3194163,0.83,t17_f5_c3,19.9974,0.3062,True,True,False,correction_0.0.1,0.0,0.9997148,797120216.0,
73,ztf,59366.366712999996,1612366712915015004,2,1612366712915,20.4534,1,1612,0.24987,20.2608,18.924133,19.8031,0.204168,0.046881173,0.05961031,0.2266,274.3332468,54.3194528,0.708571,t17_f5_c3,19.5538,0.2304,False,True,False,correction_0.0.1,0.0,,,
74,ztf,59368.36994209979,1614369942915015008,1,1614369942915,20.963263,1,1614,0.47153568,19.965471,19.340195,19.754,0.14679985,0.08055492,0.08253056,0.1307,274.3333371,54.3194711,0.75714284,t17_f5_c3,19.5577,0.1386,True,True,False,correction_0.0.1,0.0,0.99999976,798120129.0,
75,ztf,59368.37181709986,1614371811615015011,1,1614371811615,20.99826,1,1614,0.38714623,20.140657,19.448475,20.0639,0.14435896,0.0743971,0.07630808,0.1617,274.3329547,54.3193868,0.8385714,t17_f5_c3,19.9554,0.1856,True,True,False,correction_0.0.1,0.0,0.9999138,797120116.0,
76,ztf,59368.39484950015,1614394841615015007,2,1614394841615,20.758696,1,1614,0.29645467,20.438469,18.987114,20.432,0.1805193,0.030718833,0.04742217,0.3021,274.3329638,54.3194821,0.91,t17_f5_c3,20.3122,0.3444,True,True,False,correction_0.0.1,0.0,0.99998575,797120216.0,
77,ztf,59368.39577550022,1614395772915015013,2,1614395772915,20.732126,1,1614,0.27020514,20.359943,18.952156,20.2554,0.20967399,0.04312886,0.057336323,0.2723,274.3331382,54.3193915,0.78,t17_f5_c3,20.2544,0.3464,True,True,False,correction_0.0.1,0.0,0.9992503,798120229.0,
78,ztf,59370.361296299845,1616361291615015005,2,1616361291615,20.664318,1,1616,0.22034301,20.375256,18.970148,20.4833,0.19890562,0.04132835,0.05452603,0.343,274.3330822,54.3194006,0.86714286,t17_f5_c3,20.5151,0.4509,True,True,False,correction_0.0.1,0.0,0.99997413,797120216.0,
79,ztf,59370.36270829989,1616362702915015012,2,1616362702915,20.70039,1,1616,0.39246348,20.115145,18.87955,20.1669,0.17746955,0.044559766,0.0568704,0.2583,274.3332886,54.3194069,0.82714283,t17_f5_c3,20.3287,0.3819,True,True,False,correction_0.0.1,0.0,0.9999944,798120229.0,
80,ztf,59370.388425900135,1616388421615015010,1,1616388421615,20.909672,1,1616,0.2659719,19.979235,19.360167,19.7977,0.13164355,0.07277153,0.07443423,0.1413,274.3329868,54.3194246,0.8485714,t17_f5_c3,19.8997,0.1969,True,True,False,correction_0.0.1,0.0,0.9999961,797120116.0,
81,ztf,59370.40796299977,1616407962915015011,1,1616407962915,20.915382,1,1616,0.23063757,20.067516,19.39638,20.1342,0.14575927,0.07624808,0.07855636,0.1923,274.333219,54.3194705,0.86142856,t17_f5_c3,19.9462,0.2062,True,True,False,correction_0.0.1,0.0,0.9999999,798120129.0,
82,ztf,59373.34642359987,1619346421615015011,1,1619346421615,20.687687,1,1619,0.4154073,20.057213,19.403568,20.0947,0.15701707,0.08444255,0.08599811,0.1813,274.3329266,54.3193983,0.7985714,t17_f5_c3,19.9866,0.2089,True,True,False,correction_0.0.1,0.0,0.9999341,797120116.0,
83,ztf,59373.429016199894,1619429012915015021,1,1619429012915,20.792465,1,1619,0.3874923,20.24834,19.49008,20.4719,0.20704216,0.10089755,0.10298042,0.2628,274.3332845,54.3195047,0.87,t17_f5_c3,20.4294,0.3222,True,True,False,correction_0.0.1,0.0,0.99964786,798120129.0,
84,ztf,59375.37467590021,1621374671615015010,1,1621374671615,20.81642,1,1621,0.18504794,20.247679,19.503729,20.3602,0.16301398,0.08019314,0.08215711,0.2458,274.3330207,54.3194354,0.9442857,t17_f5_c3,20.5153,0.361,True,True,False,correction_0.0.1,0.0,0.9995128,797120116.0,
85,ztf,59375.389826400205,1621389821615015012,2,1621389821615,20.5695,1,1621,0.352753,20.5533,19.016123,20.7365,0.224865,0.0400294,0.054582175,0.4503,274.3329864,54.319384,0.87,t17_f5_c3,20.8943,0.6646,False,True,False,correction_0.0.1,0.0,,,
86,ztf,59375.40542820003,1621405422915015000,2,1621405422915,20.3414,1,1621,0.476716,20.3921,18.960855,20.2893,0.246576,0.05388664,0.06598623,0.3301,274.3333363,54.3194073,0.82,t17_f5_c3,20.2434,0.4046,False,True,False,correction_0.0.1,0.0,,,
87,ztf,59375.42442130018,1621424422915015009,1,1621424422915,20.4589,1,1621,0.334992,20.4162,19.570332,20.2069,0.246948,0.1111137,0.11330736,0.2528,274.3332659,54.3194448,0.74,t17_f5_c3,20.0151,0.2709,False,True,False,correction_0.0.1,0.0,,,
88,ztf,59377.37091440009,1623370912915015005,1,1623370912915,20.846104,1,1623,0.18583874,20.443178,19.582626,20.2586,0.20338209,0.0892877,0.092064515,0.2345,274.3332005,54.3194551,0.7828571,t17_f5_c3,20.1843,0.2794,True,True,False,correction_0.0.1,0.0,0.9999284,798120129.0,
89,ztf,59377.40504630003,1623405042915015012,2,1623405042915,20.5364,1,1623,0.347495,20.4682,18.980703,19.948,0.29073,0.062872365,0.07387393,0.2385,274.3332445,54.3193952,0.654286,t17_f5_c3,20.0732,0.3414,False,True,False,correction_0.0.1,0.0,,,
90,ztf,59379.32586809993,1625325861615015007,1,1625325861615,20.7251,1,1625,0.172943,20.4975,19.622463,20.5031,0.228245,0.09998485,0.101949856,0.3169,274.3330208,54.3194518,0.87,t17_f5_c3,20.4087,0.3713,False,True,False,correction_0.0.1,0.0,,,
91,ztf,59379.329224499874,1625329222915015010,1,1625329222915,20.727682,1,1625,0.12303601,20.284748,19.508036,20.2989,0.17946039,0.08521992,0.08775743,0.2587,274.3331702,54.3194526,0.92714286,t17_f5_c3,20.2241,0.3083,True,True,False,correction_0.0.1,0.0,0.99999857,798120129.0,
92,ztf,59381.3256019,1627325601615015007,1,1627325601615,20.3174,1,1627,0.194179,20.2177,19.488516,19.9822,0.253391,0.12825175,0.12945482,0.2922,274.333098,54.3193993,0.711429,t17_f5_c3,19.5307,0.2468,False,True,False,correction_0.0.1,0.0,,,
