,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid
0,ztf,59107.29434029991,1353294342215015005,2,1353294342215,19.722914,1,1353,5.244393,18.184427,18.2705,0.06946266,0.1231,341.0557967,-18.1783115,0.93285716,t17_f5_c3,0.9999993,18.3389,0.1659,342120222.0,False,False,False,bulk_1.0.0,0.0,1360310132215015007
1,ztf,59107.31489579985,1353314892215015005,1,1353314892215,19.670868,1,1353,3.329844,17.989204,17.7548,0.086866006,0.0675,341.0558789,-18.1782928,0.82285714,t17_f5_c3,0.9999999,17.7336,0.0835,342120122.0,False,False,False,bulk_1.0.0,0.0,1360310132215015007
2,ztf,59108.29348379979,1354293482215015007,1,1354293482215,19.689547,1,1354,3.213205,17.970482,17.8692,0.09638309,0.0806,341.0558292,-18.178308,0.91571426,t17_f5_c3,0.9999976,17.9421,0.1085,342120122.0,False,False,False,bulk_1.0.0,0.0,1360310132215015007
3,ztf,59109.23127309978,1355231272215015010,2,1355231272215,19.909975,1,1355,5.339328,17.936962,17.7969,0.053993165,0.0585,341.0558237,-18.1783227,0.92,t17_f5_c3,0.9999999,17.7584,0.0709,342120222.0,False,False,False,bulk_1.0.0,0.0,1360310132215015007
4,ztf,59109.294432899915,1355294432215015006,1,1355294432215,19.841312,1,1355,3.1891255,17.86669,17.7708,0.07203954,0.0564,341.0558356,-18.1782829,0.9257143,t17_f5_c3,1.0,17.7501,0.0697,342120122.0,False,False,False,bulk_1.0.0,0.0,1360310132215015007
5,ztf,59110.325659700204,1356325652215015007,1,1356325652215,19.538414,1,1356,3.142981,17.820185,17.6869,0.082198344,0.0633,341.0558192,-18.1782911,0.9128571,t17_f5_c3,1.0,17.6906,0.0804,342120122.0,False,False,False,bulk_1.0.0,0.0,1386211052215015006
6,ztf,59111.251250000205,1357251252215015004,2,1357251252215,20.211514,1,1357,5.2444434,17.945625,17.9242,0.043935366,0.0583,341.0558012,-18.1782942,0.93714285,t17_f5_c3,1.0,17.9154,0.0722,342120222.0,False,False,False,bulk_1.0.0,0.0,1386211052215015006
7,ztf,59111.31567130005,1357315672215015009,1,1357315672215,20.115343,1,1357,3.154996,17.810495,17.7506,0.049401972,0.0455,341.0558199,-18.1782948,0.94285715,t17_f5_c3,1.0,17.7637,0.0577,342120122.0,False,False,False,bulk_1.0.0,0.0,1386211052215015006
8,ztf,59112.27309030015,1358273092215015008,1,1358273092215,20.449015,1,1358,3.1576378,17.840109,17.7443,0.041931897,0.0349,341.0558192,-18.1782971,0.93857145,t17_f5_c3,1.0,17.7493,0.0434,342120122.0,False,False,False,bulk_1.0.0,0.0,1386211052215015006
9,ztf,59112.33587960014,1358335872215015004,2,1358335872215,20.357355,1,1358,5.2715755,17.882244,17.8751,0.0434519,0.0504,341.0558055,-18.1783211,0.92142856,t17_f5_c3,1.0,17.9226,0.0656,342120222.0,False,False,False,bulk_1.0.0,0.0,1386211052215015006
10,ztf,59113.252696800046,1359252692215015007,2,1359252692215,20.305958,1,1359,5.2623906,17.912085,17.8426,0.06418387,0.0495,341.0558011,-18.1783131,0.93857145,t17_f5_c3,0.9999918,17.8074,0.0598,342120222.0,False,False,False,bulk_1.0.0,0.0,1386211052215015006
