,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid
0,ztf,59522.45598379988,1768455984115015005,1,1768455984115,20.7362,1,1768,3.91009,20.7475,20.4738,0.250711,0.3041,119.5579594,27.7349124,0.565714,t17_f5_c3,20.2586,0.32,False,False,False,correction_1.0.6,0.0,1.770464504115015e+18,,
1,ztf,59524.464502300136,1770464504115015006,2,1770464504115,20.568932,1,1770,5.073711,20.493334,20.699,0.19464354,0.4731,119.5579617,27.7349642,0.5971429,t17_f5_c3,20.8168,0.6761,True,False,False,correction_1.0.6,0.0,,0.99988556,616120241.0
2,ztf,59524.50951390015,1770509514115015012,1,1770509514115,20.94865,1,1770,3.7582204,20.09867,20.0918,0.12844557,0.1926,119.5579537,27.7349775,0.7557143,t17_f5_c3,20.1442,0.2585,True,False,False,correction_1.0.6,0.0,,0.9999996,616120141.0
3,ztf,59526.44946759986,1772449464115015011,1,1772449464115,20.84618,1,1772,3.7688763,20.046535,20.0582,0.16528767,0.1979,119.5579768,27.7349532,0.6842857,t17_f5_c3,20.2744,0.3085,True,False,False,correction_1.0.6,0.0,,0.99999416,616120141.0
4,ztf,59526.488645799924,1772488644115015018,2,1772488644115,20.54792,1,1772,5.049912,20.174473,20.22,0.1689402,0.3028,119.5579654,27.7349704,0.74,t17_f5_c3,20.1628,0.3687,True,False,False,correction_1.0.6,0.0,,0.99885994,616120241.0
5,ztf,59529.39152779989,1775391524115015000,1,1775391524115,20.33475,1,1775,3.650118,20.106743,19.9865,0.19703987,0.2283,119.5579584,27.7350138,0.5757143,t17_f5_c3,20.2649,0.3773,True,False,False,correction_1.0.6,0.0,,0.9999619,616120141.0
6,ztf,59529.40725689987,1775407254115015012,2,1775407254115,20.3519,1,1775,5.13919,20.2312,20.5659,0.271012,0.451,119.5579183,27.7349902,0.687143,t17_f5_c3,20.7095,0.6599,False,False,False,correction_1.0.6,0.0,1.777444354115015e+18,,
7,ztf,59531.4443518999,1777444354115015007,2,1777444354115,20.609581,1,1777,5.0620074,20.149738,20.1299,0.16216253,0.2651,119.5579614,27.7349683,0.73,t17_f5_c3,20.4394,0.451,True,False,False,correction_1.0.6,0.0,,0.9995507,616120241.0
8,ztf,59536.48518519988,1782485184115015003,2,1782485184115,20.0639,1,1782,5.20868,20.256,20.0045,0.231223,0.4009,119.5579225,27.7349437,0.32,t17_f5_c3,19.7422,0.4043,False,False,False,correction_1.0.6,0.0,1.796390464115015e+18,,
9,ztf,59550.28237270005,1796282374115015005,1,1796282374115,19.9582,1,1796,3.74673,20.4457,20.4072,0.360556,0.6241,119.5580116,27.7349313,0.45,t17_f5_c3,20.3005,0.7265,False,False,False,correction_1.0.6,0.0,1.796390464115015e+18,,
10,ztf,59550.39046300016,1796390464115015012,2,1796390464115,20.642227,1,1796,5.062459,20.304897,20.6264,0.17428201,0.4108,119.5579436,27.7349882,0.69857144,t17_f5_c3,20.5536,0.4927,True,False,False,correction_1.0.6,0.0,,0.9997927,616120241.0
