,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid
0,ztf,58397.397407399956,643397403515010336,2,643397403515,20.215557,-1,643,0.17113012,19.989681,18.604311,20.3269,0.17338818,0.04545676,0.048402924,0.3539,27.0051648,-23.6850557,0.78,t8_f5_c3,0.0,20.622,0.593,248120235.0,True,True,False,bulk_1.0.0,0.0,0.0
1,ztf,59092.45511570014,1338455114615015009,1,1338455114615,19.3353,1,1338,0.697048,19.803,18.431269,19.8837,0.292381,0.08152131,0.08265271,0.5609,27.0050925,-23.6852193,0.842857,t17_f5_c3,,19.5903,0.5496,,False,True,False,bulk_1.0.0,0.0,1.357376184615015e+18
2,ztf,59108.37475690013,1354374753515015003,1,1354374753515,19.6591,1,1354,0.58039,19.6335,18.37307,19.5224,0.297614,0.09278545,0.09321402,0.2968,27.0049596,-23.6850444,0.81,t17_f5_c3,,19.7463,0.4656,,False,True,False,bulk_1.0.0,0.0,1.376420244615015e+18
3,ztf,59111.35614580009,1357356143515015011,1,1357356143515,20.1239,1,1357,0.596307,19.7285,18.40194,19.4183,0.235831,0.0688912,0.06949868,0.1932,27.0049515,-23.6850145,0.831429,t17_f5_c3,,19.3076,0.2223,,False,True,False,bulk_1.0.0,0.0,1.386356853515015e+18
4,ztf,59111.37618059991,1357376184615015006,1,1357376184615,20.178877,1,1357,0.26862118,19.578981,18.36312,19.3737,0.17613687,0.056035236,0.05747853,0.1765,27.0050948,-23.6850963,0.8814286,t17_f5_c3,0.9997309,19.0673,0.1696,249120146.0,False,True,False,bulk_1.0.0,0.0,1.386356853515015e+18
5,ztf,59128.33586810017,1374335864615015010,1,1374335864615,19.0377,1,1374,0.158589,19.3502,18.283041,18.9209,0.217876,0.080663696,0.08153524,0.3429,27.0051454,-23.6850639,0.76,t17_f5_c3,,18.4638,0.2892,,False,True,False,bulk_1.0.0,0.0,1.386356853515015e+18
6,ztf,59130.35657409998,1376356573515015006,1,1376356573515,19.740585,1,1376,0.37347832,19.698547,18.393026,19.7214,0.21368723,0.06355789,0.064205185,0.3239,27.0050407,-23.6849515,0.9028571,t17_f5_c3,0.99964195,19.7664,0.4324,248120135.0,False,True,False,bulk_1.0.0,0.0,1.386356853515015e+18
7,ztf,59130.37518520001,1376375184615015002,1,1376375184615,19.84211,1,1376,0.0647051,19.6107,18.37337,19.5678,0.2143459,0.067349374,0.068577655,0.2764,27.0051365,-23.6850122,0.93142855,t17_f5_c3,0.99997735,19.4052,0.3048,249120146.0,False,True,False,bulk_1.0.0,0.0,1.386356853515015e+18
8,ztf,59130.4202430998,1376420244615015003,2,1376420244615,19.808716,1,1376,0.40424117,19.703192,18.082567,19.3958,0.18630308,0.038900524,0.04187648,0.2443,27.0050737,-23.6851396,0.9114286,t17_f5_c3,0.999967,19.1547,0.2503,249120246.0,False,True,False,bulk_1.0.0,0.0,1.386356853515015e+18
9,ztf,59134.313854199834,1380313853515015001,2,1380313853515,19.6968,1,1380,1.10556,19.9147,18.108852,19.8573,0.274222,0.05089205,0.051971268,0.3145,27.0049644,-23.685311,0.697143,t17_f5_c3,,19.6006,0.3175,,False,True,False,bulk_1.0.0,0.0,1.386356853515015e+18
10,ztf,59134.37761570001,1380377614615015001,1,1380377614615,19.844944,1,1380,0.5098838,19.497942,18.336004,19.9023,0.1710666,0.0573228,0.058666468,0.294,27.0049913,-23.6851033,0.8142857,t17_f5_c3,0.9987576,19.83,0.3514,249120146.0,False,True,False,bulk_1.0.0,0.0,1.386356853515015e+18
11,ztf,59134.37807870004,1380378073515015011,1,1380378073515,19.827576,1,1380,0.02039094,19.666399,18.383266,19.5838,0.21283129,0.064655215,0.06528035,0.2168,27.005133,-23.6850084,0.69142854,t17_f5_c3,0.9995159,19.6532,0.2948,248120135.0,False,True,False,bulk_1.0.0,0.0,1.386356853515015e+18
12,ztf,59136.35097219981,1382350973515015003,1,1382350973515,20.412716,1,1382,0.43255126,19.671701,18.38489,19.764,0.11706303,0.03462747,0.03578452,0.2109,27.0050089,-23.6850556,0.95857143,t17_f5_c3,0.9999985,19.7877,0.2744,248120135.0,False,True,False,bulk_1.0.0,0.0,1.386356853515015e+18
13,ztf,59136.35538189998,1382355384615015005,1,1382355384615,20.276451,1,1382,0.20293897,19.574694,18.36172,19.7836,0.135737,0.042533357,0.044412814,0.2416,27.0051365,-23.6850809,0.9614286,t17_f5_c3,0.9998855,19.59,0.258,249120146.0,False,True,False,bulk_1.0.0,0.0,1.386356853515015e+18
14,ztf,59138.317314799875,1384317313515015006,2,1384317313515,20.0244,1,1384,0.451712,20.0098,18.126247,20.3073,0.224374,0.03811164,0.03958691,0.474,27.0049824,-23.6850522,0.947143,t17_f5_c3,,19.8866,0.4115,,False,True,False,bulk_1.0.0,0.0,1.386356853515015e+18
