,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase
0,ztf,59639.298819399904,1885298814515015007,2,1885298814515,20.121119,1,1885,2.6798844,20.091877,20.2084,0.21023047,0.3173,178.9851679,41.6659511,0.72571427,t17_f5_c3,0.9996287,20.1831,0.3962,715120245,True,False,False,correction_1.0.6,0.0
1,ztf,59641.3223611,1887322364515015012,2,1887322364515,20.611444,1,1887,2.5355496,20.346407,20.0884,0.19371878,0.2584,178.9851963,41.6660505,0.8157143,t17_f5_c3,0.99997675,20.1331,0.3431,715120245,True,False,False,correction_1.0.6,0.0
