,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,drb,rfid
0,ztf,59399.324201399926,1645324203815015002,2,1645324203815,20.6756,1,1645,0.716809,20.5153,19.915533,21.0312,0.28679,0.16274394,0.16506578,0.5571,264.3543343,48.6118967,0.464286,t17_f5_c3,21.1573,0.8016,False,True,False,correction_0.0.1,0.0,,
1,ztf,59401.25780089991,1647257803815015000,1,1647257803815,20.571627,1,1647,0.5395508,20.070038,19.753962,20.0539,0.20199688,0.14990939,0.15097816,0.211,264.3543325,48.61191,0.8457143,t17_f5_c3,20.0711,0.2742,True,True,False,correction_0.0.1,0.0,0.9999397,763120138.0
2,ztf,59401.317858799826,1647317853815015000,2,1647317853815,20.733393,1,1647,0.6474094,20.06834,19.63641,20.0565,0.20628971,0.1369295,0.13858153,0.2117,264.3544145,48.611888,0.5385714,t17_f5_c3,19.8972,0.2337,True,True,False,correction_0.0.1,0.0,0.9999934,763120238.0
3,ztf,59403.32453700015,1649324533815015005,2,1649324533815,20.6418,1,1649,0.745622,20.0902,19.651047,20.543,0.227569,0.15031542,0.15186282,0.3701,264.3542908,48.611908,0.512857,t17_f5_c3,20.3265,0.3888,False,True,False,correction_0.0.1,0.0,,
4,ztf,59403.37017360004,1649370173815015000,1,1649370173815,20.3809,1,1649,0.718883,19.8046,19.54969,19.8359,0.233673,0.18417741,0.18477568,0.2357,264.354307,48.6119707,0.435714,t17_f5_c3,19.7446,0.2773,False,True,False,correction_0.0.1,0.0,,
5,ztf,59405.325127299875,1651325123815015007,1,1651325123815,20.637924,1,1651,0.49499506,19.801283,19.547068,19.8526,0.15769342,0.12389148,0.12477487,0.193,264.3544051,48.6119437,0.8157143,t17_f5_c3,19.7873,0.2322,True,True,False,correction_0.0.1,0.0,0.99993384,763120138.0
6,ztf,59407.26884259982,1653268843815015003,1,1653268843815,20.632555,1,1653,0.5274748,19.732025,19.491907,19.6383,0.18599127,0.14842178,0.1490888,0.1554,264.3544106,48.6119547,0.7871429,t17_f5_c3,19.6413,0.1985,True,True,False,correction_0.0.1,0.0,0.99997973,763120138.0
7,ztf,59407.31241900008,1653312413815015001,2,1653312413815,20.559383,1,1653,0.66275483,19.864979,19.49569,20.0081,0.20831896,0.14706706,0.14825632,0.2469,264.3543181,48.6119227,0.54285717,t17_f5_c3,20.1682,0.3656,True,True,False,correction_0.0.1,0.0,0.9695675,763120238.0
8,ztf,59409.246875000186,1655246873815015005,1,1655246873815,20.560244,1,1655,0.52586,19.807978,19.55236,20.0229,0.19175224,0.15079454,0.15152825,0.2386,264.3543914,48.6119445,0.8685714,t17_f5_c3,20.0421,0.3105,True,True,False,correction_0.0.1,0.0,0.9999987,763120138.0
9,ztf,59409.29131940007,1655291313815015000,2,1655291313815,20.590128,1,1655,0.67854047,19.857927,19.490667,19.8538,0.19224177,0.13579506,0.13707034,0.2082,264.3543729,48.61189,0.73285717,t17_f5_c3,19.7377,0.2394,True,True,False,correction_0.0.1,0.0,0.9999821,763120238.0
10,ztf,59411.244618100114,1657244613815015000,2,1657244613815,20.3756,1,1657,0.878995,19.8826,19.508202,20.5179,0.244867,0.17240934,0.17344852,0.4764,264.3542675,48.6118727,0.411429,t17_f5_c3,20.4927,0.5962,False,True,False,correction_0.0.1,0.0,,
11,ztf,59411.309502299875,1657309503815015001,1,1657309503815,20.547148,1,1657,0.6374332,19.76154,19.515501,20.3466,0.14259697,0.11276753,0.1136828,0.3336,264.3543405,48.6119577,0.76857144,t17_f5_c3,20.0361,0.3212,True,True,False,correction_0.0.1,0.0,0.9999912,763120138.0
12,ztf,59414.38719910011,1660387193815015002,1,1660387193815,20.45198,1,1660,0.69437855,19.864935,19.59712,19.7331,0.18493952,0.14367606,0.14451192,0.2009,264.3542926,48.6119477,0.80714285,t17_f5_c3,19.6031,0.2285,True,True,False,correction_0.0.1,0.0,0.9999934,763120138.0
