,tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,drb,rfid
26,ztf,59182.22920140019,1428229205415015000,1,1428229205415,19.131676,1,1428,1.5752108,19.152088,19.3819,0.17161493,0.4589,37.6735245,-14.5691033,0.89,t17_f5_c3,19.3045,0.5494,False,False,False,bulk_1.0.0,0.0,1430211035415015000,,,,0.9999962,299120154.0
27,ztf,59184.21103010001,1430211035415015000,1,1430211035415,19.041124,1,1430,1.6624905,19.211372,19.2924,0.193481,0.4049,37.6735146,-14.5691306,0.74857146,t17_f5_c3,19.3934,0.5704,False,False,False,bulk_1.0.0,0.0,1445231315415015004,,,,0.9986796,299120154.0
28,ztf,59184.27252310002,1430272525415015003,2,1430272525415,19.27,1,1430,1.5318,18.8051,18.7803,0.135901,0.2265,37.6734884,-14.5690988,0.915714,t17_f5_c3,18.633,0.2538,False,False,False,bulk_1.0.0,0.0,1445231315415015004,,,,,
29,ztf,59188.25134260021,1434251345415015002,2,1434251345415,19.7067,1,1434,1.4637,18.8474,18.7107,0.102162,0.1361,37.6735341,-14.5691075,0.902857,t17_f5_c3,18.5239,0.1469,False,False,False,bulk_1.0.0,0.0,1445231315415015004,,,,,
30,ztf,59193.23653940018,1439236535415015002,2,1439236535415,20.1567,1,1439,1.56272,19.0371,19.0186,0.098533,0.136,37.6734952,-14.5691149,0.948571,t17_f5_c3,19.0477,0.1783,False,False,False,bulk_1.0.0,0.0,1445231315415015004,,,,,
31,ztf,59195.210833299905,1441210835415015002,2,1441210835415,20.224977,1,1441,1.5890335,19.082754,18.9566,0.09904136,0.1123,37.673501,-14.5691282,0.93142855,t17_f5_c3,19.0152,0.1509,False,False,False,bulk_1.0.0,0.0,1445231315415015004,,,,0.99997836,299120254.0
32,ztf,59199.231319400016,1445231315415015004,2,1445231315415,19.829512,1,1445,1.5244807,19.216436,19.2806,0.11777935,0.1833,37.6735599,-14.5691424,0.88714284,t17_f5_c3,19.3687,0.2542,False,False,False,bulk_1.0.0,0.0,1450198835415015001,,,,0.9994641,299120254.0
33,ztf,59199.27482639998,1445274825415015001,1,1445274825415,19.7903,1,1445,1.44803,20.0925,20.2832,0.269881,0.4541,37.6736581,-14.5691385,0.678571,t17_f5_c3,20.0539,0.4715,False,False,False,bulk_1.0.0,0.0,1450198835415015001,,,,,
34,ztf,59202.209085599985,1448209085415015004,1,1448209085415,20.0085,1,1448,2.44001,20.489,20.1541,0.297692,0.3293,37.6734354,-14.5693404,0.348571,t17_f5_c3,20.103,0.4021,False,False,False,bulk_1.0.0,0.0,1450198835415015001,,,,,
35,ztf,59202.3076272998,1448307625415015006,2,1448307625415,19.387,1,1448,1.5999,19.3081,19.3552,0.230619,0.2516,37.6734452,-14.5690875,0.607143,t17_f5_c3,19.5224,0.3758,False,False,False,bulk_1.0.0,0.0,1450198835415015001,,,,,
36,ztf,59204.1988309999,1450198835415015001,2,1450198835415,19.857939,1,1450,1.4130378,19.578945,19.7512,0.1667812,0.3108,37.6734743,-14.5690408,0.9614286,t17_f5_c3,19.7286,0.3901,True,False,False,bulk_1.0.0,0.0,0,,,,0.9998857,299120254.0
